,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,5138,4944,4992,4175,4167,6608,8610,6849,4471,3291,Upgrade
1,Revenue Growth (YoY),2.92%,18.41%,19.78%,-36.81%,-51.60%,-3.53%,92.57%,108.14%,8.11%,-3.80%,Upgrade
2,Cost of Revenue,4741,4386,4615,3852,3970,5242,6187,4985,3973,2993,Upgrade
3,Gross Profit,397.13,558.35,376.99,323.75,197.15,1366,2423,1864,497.83,297.53,Upgrade
4,"Selling, General & Admin",322.09,339.54,310.32,270.63,297.07,347.74,553.42,449.07,388.82,241.7,Upgrade
5,Other Operating Expenses,-3.41,-5.88,-5.91,-4.76,-9.9,-4.14,-335.33,276.87,-35.92,-4.58,Upgrade
6,Operating Expenses,321.52,327.41,307.53,266.91,287.71,343.6,538.5,725.94,352.42,237.12,Upgrade
7,Operating Income,75.61,230.95,69.47,56.84,-90.56,1022,1885,1138,145.41,60.41,Upgrade
8,Interest Expense,-18.92,-17.84,-24.14,-35.16,-23.16,-9.39,-8.79,-11.42,-10.54,-19.65,Upgrade
9,Interest & Investment Income,24.89,38.9,28.82,21.41,8.64,1.82,1.63,7.64,7.23,8.05,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-40.51,-197.72,61.13,14.32,5.73,Upgrade
11,Currency Exchange Gain (Loss),-6.56,-23.76,-15.73,-13.41,-15.1,-15.26,-4.62,-20.9,58.42,-17.94,Upgrade
12,EBT Excluding Unusual Items,75.02,228.25,58.42,29.68,-120.19,958.88,1675,1175,214.84,36.6,Upgrade
13,Gain (Loss) on Sale of Investments,8.06,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0,0.21,0.01,0.03,-,0.38,78.7,0,0.14,-,Upgrade
15,Other Unusual Items,-,-,-,-,1.3,2.83,1.74,-,-7.11,3.24,Upgrade
16,Pretax Income,83.08,228.46,58.42,29.72,-118.89,962.09,1756,1175,207.87,39.85,Upgrade
17,Income Tax Expense,14.67,36.19,17.71,10.54,-18.91,160.22,312.24,241.33,31.32,8.36,Upgrade
18,Earnings From Continuing Operations,68.41,192.27,40.71,19.18,-99.98,801.88,1443,933.26,176.55,31.49,Upgrade
19,Minority Interest in Earnings,-0.34,1.8,0.03,0.93,0.33,0.25,-1.13,-1.11,-1,0.24,Upgrade
20,Net Income,68.07,194.06,40.74,20.1,-99.65,802.13,1442,932.16,175.55,31.72,Upgrade
21,Net Income to Common,68.07,194.06,40.74,20.1,-99.65,802.13,1442,932.16,175.55,31.72,Upgrade
22,Net Income Growth,67.08%,865.38%,-,-97.49%,-,-13.95%,721.50%,2838.42%,96.23%,-,Upgrade
23,Shares Outstanding (Basic),388,388,388,388,388,387,387,378,372,372,Upgrade
24,Shares Outstanding (Diluted),388,388,388,388,388,388,390,384,372,372,Upgrade
25,Shares Change (YoY),-0.00%,0.02%,-0.00%,-0.02%,-0.45%,1.12%,4.64%,3.09%,0.07%,-,Upgrade
26,EPS (Basic),0.18,0.50,0.11,0.05,-0.26,2.07,3.72,2.47,0.47,0.09,Upgrade
27,EPS (Diluted),0.18,0.50,0.11,0.05,-0.26,2.07,3.70,2.43,0.47,0.09,Upgrade
28,EPS Growth,67.08%,864.64%,-,-97.49%,-,-14.90%,684.25%,2758.82%,96.23%,-,Upgrade
29,Free Cash Flow,-,548.32,1453,2080,1719,409.04,3580,3276,2823,1747,Upgrade
30,Free Cash Flow Per Share,-,1.41,3.75,5.36,4.43,1.05,9.19,8.54,7.58,4.70,Upgrade
31,Dividend Per Share,0.150,0.200,0.200,0.100,-,0.800,1.610,0.840,-,-,Upgrade
32,Dividend Growth,-25.00%,100.00%,-,-87.50%,-,-4.76%,-,-,-,-,Upgrade
33,Operating Margin,1.47%,4.67%,1.39%,1.36%,-2.17%,15.47%,21.89%,16.62%,3.25%,1.84%,Upgrade
34,Profit Margin,1.32%,3.92%,0.82%,0.48%,-2.39%,12.14%,16.75%,13.61%,3.93%,0.96%,Upgrade
35,Free Cash Flow Margin,-,11.09%,29.11%,49.82%,41.26%,6.19%,41.58%,47.84%,63.13%,53.10%,Upgrade
36,EBITDA,116.38,264.75,104.97,95.91,-68.42,1037,1905,1176,188.59,97.72,Upgrade
37,D&A For EBITDA,40.77,33.8,35.5,39.07,22.15,14.6,20.72,37.85,43.18,37.31,Upgrade
38,EBIT,75.61,230.95,69.47,56.84,-90.56,1022,1885,1138,145.41,60.41,Upgrade
