,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Operating Revenue,378.18,348.32,276.14,270.47,322.24,287.16,309.4,327.42,315.12,140.84,484.06,621.84,279.53,322.75,549.67,697.99,578.86,607.44,359.25,349.37,Upgrade
1,Other Revenue,-7,7,-,3.62,-3.42,3.42,-,8.27,-2.72,2.72,-,16.52,-,-,-,23.75,-,-,-,22.92,Upgrade
2,Revenue,371.18,355.32,276.14,274.09,318.82,290.58,309.4,335.69,312.4,143.56,484.06,638.36,279.53,322.75,549.67,721.73,578.86,607.44,359.25,372.29,Upgrade
3,Revenue Growth (YoY),16.42%,22.28%,-10.75%,-18.35%,2.06%,102.40%,-36.08%,-47.41%,11.76%,-55.52%,-11.94%,-11.55%,-51.71%,-46.87%,53.00%,93.86%,59.58%,37.21%,1.75%,31.76%,Upgrade
4,Cost of Revenue,310.32,306.51,227,292.64,262.56,233.13,249.56,297.98,241.1,105.86,415.22,673.52,204,231.76,361.11,519.4,407.01,379,267.54,319.58,Upgrade
5,Gross Profit,60.86,48.8,49.15,-18.55,56.26,57.44,59.84,37.71,71.3,37.71,68.83,-35.17,75.53,90.99,188.55,202.34,171.85,228.45,91.71,52.71,Upgrade
6,"Selling, General & Admin",45.06,32.97,41.29,44.19,48.38,32.88,52.16,18.24,60.81,48.13,54.26,-18.1,67.38,58.55,62.92,79.94,67.35,56.87,33.96,17.78,Upgrade
7,Research & Development,11.85,15.05,2.28,9.7,11.54,16.66,2.17,14.31,12.94,13.55,7.39,15.15,13.37,13.4,10.45,17.8,17.26,17.35,8.76,9.35,Upgrade
8,Other Operating Expenses,2.64,5.19,4.47,5.3,3.34,1.76,3.59,14.06,2.01,0.57,1.61,14.8,1.27,4.49,1.85,14.51,0.34,5.32,-1.62,13.88,Upgrade
9,Operating Expenses,66.85,58.88,42.64,114.82,59.39,55.68,54.87,162,67.14,94.38,51.62,19.89,80.03,49.8,102.06,81.1,69.66,110.48,32.46,87.98,Upgrade
10,Operating Income,-5.99,-10.08,6.51,-133.37,-3.13,1.77,4.97,-124.29,4.16,-56.68,17.21,-55.06,-4.5,41.18,86.49,121.23,102.19,117.97,59.25,-35.27,Upgrade
11,Interest Expense,-0.81,-0.94,-0.04,-0.16,-0.85,-0.73,-0.26,-2.75,-,-1.43,-0.26,-1.14,-1.79,-1.22,-3.07,-2.92,-8.79,-2.82,-2.44,-1.92,Upgrade
12,Interest & Investment Income,0.18,4.66,4.35,10.17,4.45,1.52,1.2,15.43,-,1.3,0.91,26.78,1.04,2.45,1.15,2.43,1.36,3.47,1.43,2.73,Upgrade
13,Currency Exchange Gain (Loss),-6.37,6.37,-,4.45,-2.12,2.12,-,-12.26,5.54,-5.54,-,-1.83,1.74,-1.74,-,-0.1,0.7,-0.7,-,0.79,Upgrade
14,Other Non Operating Income (Expenses),9.21,0.07,10.99,-12.02,1.17,6.29,2.07,-46.85,-17.3,4.58,-0.81,-15.57,1.87,-2.71,-0.46,-14.57,2.88,0.38,-0.52,-0.15,Upgrade
15,EBT Excluding Unusual Items,-3.78,0.08,21.81,-130.93,-0.48,10.96,7.98,-170.72,-7.6,-57.76,17.06,-46.82,-1.64,37.96,84.11,106.07,98.34,118.29,57.72,-33.81,Upgrade
16,Impairment of Goodwill,-,-,-,-10.93,-,-,-,-56.2,-,-,-,-,-,-,-,-8.06,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,0.77,0.31,-0.26,-11.93,3.13,-3.46,0.29,-116.82,1.37,0.51,1.3,-0.04,1.58,4.65,-3.9,-9.93,-0.41,-1.18,1.46,2.46,Upgrade
18,Gain (Loss) on Sale of Assets,-0,0.08,-,-0.03,-,-,-,-,-,-,-,-0.03,-,-,-,-0.01,-,-,-,-,Upgrade
19,Asset Writedown,1.55,0.25,-0.25,-3.01,-,-,-,-16.65,-0.22,-,-,-1.23,0,-0,-,-0.85,0.03,-0.03,-,-0.82,Upgrade
20,Legal Settlements,0.07,-0.07,-,9.13,4.95,-4.95,-,11.75,5.91,-5.91,-,-10.74,7.14,-7.14,-,-8.15,-,-,-,-,Upgrade
21,Other Unusual Items,-1.31,0.32,1,1.64,-,-,-,9.61,-0.44,0.44,-,10.4,-0.13,0.13,-,15.18,-0.03,0.03,-,16.37,Upgrade
22,Pretax Income,-2.71,0.97,22.29,-146.06,7.6,2.55,8.27,-339.03,-0.97,-62.73,18.36,-48.46,6.94,35.6,80.21,94.25,97.93,117.11,59.18,-15.8,Upgrade
23,Income Tax Expense,-2.63,0.66,3.93,33.69,0.41,-1.43,0.51,-54.62,0.77,-7.73,5.11,-7.85,1.02,7.06,0.8,-10.97,2.25,-1.55,8.8,-12.78,Upgrade
24,Earnings From Continuing Operations,-0.08,0.32,18.36,-179.75,7.19,3.98,7.76,-284.41,-1.74,-55,13.24,-40.62,5.93,28.54,79.41,105.22,95.69,118.66,50.38,-3.03,Upgrade
