,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,93.46,108.26,89.63,91.57,97.49,115.21,109.08,91.67,110.07,113.48,117.73,98.87,100.06,98.84,102.13,77.1,81.73,89.57,44.86,78.51,Upgrade
1,Other Revenue,-0.13,0.13,-,0.3,-0.21,0.21,-,0.27,-0.22,0.22,-,0.28,-0.01,0.01,-,0.02,-0.01,0.01,-,0.02,Upgrade
2,Revenue,93.32,108.39,89.63,91.87,97.28,115.43,109.08,91.94,109.84,113.7,117.73,99.15,100.05,98.85,102.13,77.12,81.72,89.58,44.86,78.53,Upgrade
3,Revenue Growth (YoY),-4.06%,-6.10%,-17.83%,-0.08%,-11.44%,1.51%,-7.35%,-7.27%,9.79%,15.03%,15.28%,28.57%,22.42%,10.35%,127.65%,-1.79%,19.07%,25.77%,-26.96%,56.83%,Upgrade
4,Cost of Revenue,9.2,15.52,11.38,12.06,8.75,11.02,11.14,11.43,11.07,14.5,12.88,14.57,11.13,10.13,8.59,7.47,5.66,7.62,2.52,7.21,Upgrade
5,Gross Profit,84.13,92.87,78.25,79.81,88.52,104.41,97.94,80.52,98.78,99.21,104.85,84.58,88.92,88.72,93.53,69.65,76.06,81.96,42.34,71.32,Upgrade
6,"Selling, General & Admin",36.9,35.92,27.61,25.99,37.87,36.47,31.72,33.27,37.42,38.61,36.26,36.78,35.42,40.45,38.75,41.82,26.71,36.23,20.53,37.98,Upgrade
7,Research & Development,8.93,11.31,8.24,10.77,10.85,10.6,11.82,11.06,10.03,8.89,7.57,12.73,8.31,7.59,6.55,9.17,7.17,5.87,4.35,6.35,Upgrade
8,Other Operating Expenses,0.97,1.02,0.78,0.98,0.62,0.95,0.71,3.27,-0.66,0.71,0.55,3.52,0.79,-0.04,-0.34,4.1,-1.27,-0.82,0.14,3.61,Upgrade
