,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,487,771,502,949,1406,1507,1466,2989,2821,2529,2959,3248,3714,3846,4474,3192,4307,6096,6430,4852,4976,Upgrade
1,Market Cap Growth,-48.82%,-48.82%,-65.74%,-68.25%,-50.18%,-40.42%,-50.45%,-7.99%,-24.04%,-34.24%,-33.86%,1.75%,-13.76%,-36.91%,-30.42%,-34.21%,-13.45%,34.18%,53.57%,2.61%,46.23%,Upgrade
2,Enterprise Value,531,799,563,980,1437,1496,1427,2857,2690,2271,2609,2942,3408,3504,3999,2512,3627,5476,6065,4476,4600,Upgrade
3,Last Close Price,0.96,1.52,0.99,1.87,2.77,2.97,2.89,5.89,5.56,5.05,5.84,6.41,7.33,7.59,8.78,6.27,8.45,11.96,12.55,9.31,9.54,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.88,-,-7.85,-,12.84,13.44,12.95,10.25,Upgrade
5,PS Ratio,3.88,7.71,9.40,14.82,20.11,11.27,8.50,16.17,14.49,10.59,7.50,4.76,3.14,1.82,1.71,1.09,1.42,1.99,2.17,1.59,1.59,Upgrade
6,PB Ratio,0.97,1.58,0.90,1.59,2.17,1.44,1.31,2.54,2.31,1.60,1.72,1.83,2.05,1.64,1.90,1.30,1.82,1.94,1.86,1.49,1.56,Upgrade
7,P/TBV Ratio,1.85,1.85,1.04,1.81,2.46,1.57,1.43,2.76,2.50,1.70,1.83,1.95,2.18,1.95,2.26,1.54,2.18,2.69,2.94,2.45,2.60,Upgrade
8,P/FCF Ratio,-,-,-7.00,-,-,-,-,-,-64.44,-,-,-,-,-,-,-,-,-,119.92,-,-419.12,Upgrade
9,P/OCF Ratio,-,-,-7.22,-,-,-,-,-,-64.76,-,-,-,-,-,-,-,-,-,75.86,-,284.33,Upgrade
10,EV/Sales Ratio,4.30,7.98,10.53,15.30,-,11.19,8.27,15.46,13.82,9.51,6.61,4.31,2.88,1.66,1.53,0.86,1.19,1.79,2.05,1.47,1.47,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.99,-,35.91,35.33,21.27,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.99,-,55.16,51.68,28.53,-,Upgrade
13,EV/FCF Ratio,-11.49,-,-7.84,-,-,-,-,-,-61.44,-,-,-,-,-,-,-,-,-,113.11,-,-387.41,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.10,0.17,0.16,0.10,0.10,0.09,0.11,0.15,0.21,0.20,0.23,0.28,0.30,0.30,0.29,0.17,0.15,0.14,0.16,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.23,-,1.99,1.86,1.83,-,Upgrade
16,Debt / FCF Ratio,-,-,-0.80,-,-,-,-,-,-3.02,-,-,-,-,-,-,-,-,-,9.70,-,-42.47,Upgrade
