,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,286.08,252.07,207.11,175.38,169.51,183.39,170.35,329.14,327.16,178.67,196.14,232.31,205.29,145.95,113.02,180.71,227.33,261.11,201.13,290.12,Upgrade
1,Cash & Short-Term Investments,286.08,252.07,207.11,175.38,169.51,183.39,170.35,329.14,327.16,178.67,196.14,232.31,205.29,145.95,113.02,180.71,227.33,261.11,201.13,290.12,Upgrade
2,Cash Growth,68.77%,37.45%,21.58%,-46.71%,-48.19%,2.64%,-13.15%,41.68%,59.36%,22.42%,73.54%,28.55%,-9.70%,-44.10%,-43.80%,-37.71%,-21.06%,-13.63%,-36.15%,-42.52%,Upgrade
3,Accounts Receivable,163.32,256.28,251.7,212.34,198.3,156.91,168.83,198.72,207.63,339.47,411.61,309.77,293.46,249.72,202.54,129.43,175.35,98.56,166.07,146.59,Upgrade
4,Other Receivables,3.2,8.88,4.01,29.84,4.52,33.64,4.92,12.92,5.73,11.61,9.44,15.23,49.71,9.53,9.85,22.64,8.47,25.22,3.87,27.4,Upgrade
5,Receivables,166.52,265.16,255.71,242.18,202.81,190.55,173.75,211.64,213.36,351.08,421.05,325,343.17,259.25,212.39,152.07,183.82,123.79,169.93,173.99,Upgrade
6,Inventory,419.31,424.81,385.84,498.83,383.33,343.66,480.03,473.97,448.5,460.09,360.93,406.97,325.76,331.07,347.72,428.6,336.51,311.54,342.14,399.84,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.31,-,17.71,-,Upgrade
8,Other Current Assets,101.46,79.74,66.77,38.17,85.59,39.53,76.02,55.61,103.12,44.67,48.99,31.19,68.31,50.65,73.37,44.25,47.98,31.83,45.43,34.39,Upgrade
9,Total Current Assets,973.36,1022,915.42,954.57,841.24,757.13,900.15,1070,1092,1035,1027,995.47,942.52,786.91,746.5,805.63,808.95,728.26,776.34,898.33,Upgrade
10,"Property, Plant & Equipment",916.92,914.09,900.26,913.49,929.25,945.24,967.32,988.98,1006,1021,1028,1018,1040,1108,1153,1149,1185,1181,1213,1208,Upgrade
11,Long-Term Investments,145.12,145.18,145.24,145.39,145.71,145.71,145.71,145.71,100,90,70,70,65.7,65.69,65.7,65.7,1970,2202,2268,2229,Upgrade
12,Other Intangible Assets,69.14,70.44,71.57,72.65,73.77,75.67,77.11,78.44,79.57,98.75,100.23,102.17,108.4,116.97,120.35,122.3,122.79,124.23,126.42,127.68,Upgrade
13,Long-Term Deferred Tax Assets,0.55,0.58,0.62,0.66,0.26,0.28,0.28,0.24,0.19,0.19,0.24,0.24,0.44,0.13,0.41,0.39,0.16,0.16,0.16,0.16,Upgrade
14,Long-Term Deferred Charges,32.52,33.13,30.38,30.98,30.97,31.42,31.9,32.57,33.09,32.92,33.6,34.02,34.25,33.81,31.17,30.38,28.3,28.38,27.19,27.5,Upgrade
15,Other Long-Term Assets,14.84,14.84,14.84,23.84,26.68,33.68,33.68,33.68,41.52,41.52,41.52,41.52,-,35.85,129.71,154.01,131.44,156.19,133.17,159.89,Upgrade
16,Total Assets,2152,2200,2078,2142,2048,1989,2156,2350,2352,2319,2301,2261,2192,2147,2247,2327,4246,4420,4545,4651,Upgrade
17,Accounts Payable,161.81,195.82,142.96,180.06,162.8,124.17,178.11,196.27,91.26,186.83,198.72,146.58,126.43,110.79,170.04,179.12,172.12,123.54,188.96,166.05,Upgrade
18,Accrued Expenses,5.02,24.23,5.2,61.63,6.03,26.02,6.17,57.55,8.26,41.69,10.61,63.88,19.6,53.68,16.58,57.24,18.96,39.69,21.47,66.33,Upgrade
19,Short-Term Debt,710.12,710.12,710.62,712,714.66,714.66,720.02,727.31,748.91,758.91,761.41,784.25,789.25,789.25,789.25,819,859,859,830,899.7,Upgrade
20,Current Portion of Leases,0.95,0.94,0.93,0.93,1,0.98,0.97,0.96,0.95,0.94,0.93,0.92,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,2.65,0.18,5.47,6.04,4.12,-,16.63,10.17,13.84,-,10.64,-,5.26,-,1.42,0.07,8.64,-,0.5,-,Upgrade
22,Current Unearned Revenue,147.38,159.28,154.24,147.02,89.57,70.43,91.35,177.27,257.26,107.42,153.87,146.95,105.64,95.67,115.36,105.51,115.75,92.53,147.39,132.72,Upgrade
23,Other Current Liabilities,729.81,711.91,723.35,693.59,699.47,681.25,693.42,741.43,756.94,731.7,753.13,723.35,789.53,811.3,1054,1085,1061,1062,1028,1071,Upgrade
24,Total Current Liabilities,1758,1802,1743,1801,1678,1618,1707,1911,1877,1827,1889,1866,1836,1861,2146,2246,2236,2177,2216,2335,Upgrade
25,Long-Term Leases,0.99,1.23,1.46,1.7,2.41,2.66,2.92,3.16,3.41,3.65,3.89,4.12,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,15.01,15.48,15.95,16.43,18.81,18.83,21.06,21.08,22.26,22.28,25.16,25.18,12.56,12.67,14.79,14.9,17.3,17.2,19.57,19.69,Upgrade
27,Long-Term Deferred Tax Liabilities,1.95,2.04,1.93,2.07,1.49,1.39,1.43,1.25,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,16.8,-,-,-,16.92,-,-,-,-,Upgrade
29,Total Liabilities,1776,1821,1762,1821,1700,1640,1732,1936,1903,1853,1918,1912,1848,1873,2161,2278,2253,2194,2236,2355,Upgrade
30,Common Stock,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,Upgrade
31,Additional Paid-In Capital,3077,3077,3077,3077,3077,3077,3077,3077,3077,3074,3074,3074,3074,3074,3074,3074,3074,3075,3075,3075,Upgrade
32,Retained Earnings,-4730,-4693,-4757,-4752,-4725,-4722,-4647,-4656,-4620,-4601,-4683,-4716,-4728,-4799,-4985,-5022,-3077,-2849,-2791,-2775,Upgrade
33,Comprehensive Income & Other,-1.75,-37.11,-35.71,-37.51,-36.92,-38.15,-38.41,-39.87,-39.94,-39.02,-40.25,-41.23,-34.48,-33.81,-34.72,-35.71,-36.23,-31.01,-7.1,-35.56,Upgrade
34,Total Common Equity,376.76,378.8,316.2,319.67,347.1,348.32,423.66,413.15,448.67,465.54,382.3,348.76,343.2,273.32,85.74,48.49,1993,2227,2310,2296,Upgrade
35,Minority Interest,-,-,-,0.44,0.43,0.42,0.42,0.39,0.37,0.37,0.33,0.3,0.27,0.29,0.31,0.62,0.57,-0.97,-0.92,-0.81,Upgrade
