,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,53195,57830,66621,65105,49152,49012,63434,52042,52844,52975,36233,32210,48373,43153,31634,33613,30515,31993,31349,31727,34439,Upgrade
1,Market Cap Growth,17.99%,17.99%,5.02%,25.10%,-6.99%,-7.48%,75.07%,61.57%,9.24%,22.76%,14.54%,-4.17%,58.52%,34.88%,0.91%,5.94%,-11.39%,-5.42%,-11.38%,-21.19%,-21.76%,Upgrade
2,Enterprise Value,181025,178065,190189,192759,166717,174591,198928,180350,174982,184083,165706,155718,153755,140970,153654,155988,149264,149920,153364,163439,159956,Upgrade
3,PE Ratio,12.75,13.86,16.03,15.34,-,35.60,448.93,-190.89,-,-10.07,-5.04,-4.86,-,-,7.94,9.41,-,6.79,7.59,8.29,10.11,Upgrade
4,PS Ratio,0.52,0.52,0.60,0.56,0.42,0.41,0.54,0.47,0.49,0.50,0.36,0.31,0.46,0.41,0.30,0.33,0.33,0.35,0.34,0.34,0.37,Upgrade
5,PB Ratio,0.68,0.68,0.77,0.74,0.59,0.58,0.79,0.69,0.75,0.72,0.50,0.44,0.66,0.51,0.36,0.35,0.32,0.36,0.36,0.36,0.44,Upgrade
6,P/FCF Ratio,12.20,12.20,9.56,13.38,-,41.02,-,-24.21,-,-3.66,-,-1.72,-,-,-,7.89,-,4.60,4.86,4.50,-,Upgrade
7,P/OCF Ratio,4.23,4.23,4.04,4.29,3.71,4.16,7.77,6.46,5.47,-18.01,-4.56,-4.87,-,-,1.46,1.38,1.15,1.21,1.33,1.47,1.61,Upgrade
8,EV/Sales Ratio,1.58,1.60,1.71,1.66,1.42,1.48,1.70,1.64,1.63,1.73,1.66,1.51,1.47,1.33,1.45,1.55,1.60,1.64,1.68,1.77,1.71,Upgrade
9,EV/EBITDA Ratio,10.17,10.67,11.66,11.84,11.04,14.53,19.04,20.31,-,178.36,-67.14,-319.23,-,-,6.69,6.42,6.16,6.35,6.80,7.43,7.55,Upgrade
10,EV/EBIT Ratio,27.42,27.85,30.84,30.75,31.75,75.29,497.42,-169.96,-,-19.18,-12.48,-13.06,-,-,13.65,12.26,11.70,12.23,13.36,14.78,15.18,Upgrade
11,EV/FCF Ratio,38.19,37.57,27.28,39.60,-,146.13,-,-83.89,-,-12.71,-,-8.34,-,-,-,36.61,-,21.55,23.75,23.20,-,Upgrade
12,Debt / Equity Ratio,1.36,1.36,1.34,1.29,1.41,1.38,1.50,1.66,1.78,1.65,1.62,1.59,1.61,1.20,1.02,1.14,1.16,1.23,1.23,1.28,1.49,Upgrade
13,Debt / EBITDA Ratio,6.71,5.42,7.16,6.14,10.20,5.89,7.46,9.00,-,8.98,11.88,9.67,-,-,5.02,4.52,4.15,4.47,4.75,4.71,4.74,Upgrade
14,Debt / FCF Ratio,24.41,24.41,16.57,23.34,-,97.67,-,-57.83,-,-8.37,-,-6.31,-,-,-,25.49,-,15.75,16.75,15.89,-,Upgrade
15,Quick Ratio,0.31,0.31,0.26,0.29,0.31,0.38,0.38,0.43,0.32,0.35,0.32,0.33,0.28,0.31,0.33,0.38,0.33,0.33,0.35,0.36,0.31,Upgrade
16,Current Ratio,0.46,0.46,0.44,0.43,0.45,0.53,0.58,0.58,0.46,0.47,0.45,0.45,0.45,0.47,0.48,0.46,0.42,0.43,0.44,0.45,0.40,Upgrade
17,Asset Turnover,0.57,0.40,0.56,0.48,0.56,0.49,0.57,0.50,0.55,0.39,0.53,0.48,0.44,0.44,0.50,0.47,0.42,0.34,0.39,0.46,Upgrade,
18,Return on Equity (ROE),10.59%,6.96%,10.58%,-0.53%,10.83%,7.79%,6.49%,-15.17%,3.70%,5.08%,2.70%,-43.16%,-10.76%,9.94%,7.46%,4.67%,8.83%,7.23%,7.70%,5.47%,Upgrade,
19,Return on Assets (ROA),3.12%,1.54%,2.32%,0.21%,2.85%,1.64%,1.17%,-3.11%,0.72%,0.01%,0.34%,-12.05%,-3.56%,1.54%,3.23%,3.74%,3.60%,3.10%,3.38%,3.31%,Upgrade,
20,Return on Capital (ROIC),3.45%,1.70%,2.57%,0.23%,3.17%,1.84%,1.33%,-3.52%,0.81%,0.02%,0.39%,-13.96%,-4.20%,1.79%,3.73%,4.33%,4.16%,3.58%,3.92%,3.86%,Upgrade,
21,Return on Capital Employed (ROCE),4.02%,4.02%,3.96%,4.01%,3.29%,1.39%,0.24%,-0.62%,-,-6.01%,-8.44%,-7.48%,-,-,7.43%,7.13%,7.05%,7.11%,6.72%,6.57%,6.48%,Upgrade
22,Earnings Yield,7.84%,8.96%,7.75%,8.06%,9.20%,4.65%,1.64%,1.21%,0.22%,-8.00%,-18.49%,-17.39%,-10.30%,5.14%,17.16%,13.36%,14.55%,14.72%,13.17%,12.06%,9.89%,Upgrade
23,Earnings Yield,7.84%,8.96%,7.75%,8.06%,9.20%,4.65%,1.64%,1.21%,0.22%,-8.00%,-18.49%,-17.39%,-10.30%,5.14%,17.16%,13.36%,14.55%,14.72%,13.17%,12.06%,9.89%,Upgrade
24,FCF Yield,8.91%,8.20%,10.46%,7.48%,5.62%,2.44%,-3.98%,-4.13%,-1.45%,-27.35%,-53.34%,-57.98%,-40.63%,-7.82%,9.19%,12.68%,23.94%,21.74%,20.60%,22.20%,18.26%,Upgrade
25,Dividend Yield,4.28%,-,3.45%,-,3.04%,-,-,-,3.66%,-,-,-,5.31%,-,-,-,9.01%,-,-,-,5.07%,Upgrade
26,Payout Ratio,117.17%,144.31%,67.83%,72.15%,4288.35%,173.78%,73.33%,109.05%,-,564.93%,117.76%,195.73%,-,-,71.26%,97.15%,227.62%,208.65%,131.99%,111.96%,158.65%,Upgrade
27,Buyback Yield / Dilution,-15.11%,-1.81%,-2.07%,7.63%,62.58%,12.88%,3.53%,18.98%,-,65.35%,-74.94%,-24.19%,-201.93%,-234.22%,41.23%,-4.23%,73.33%,4.35%,-7.11%,-4.52%,9.25%,Upgrade
28,Total Shareholder Return,-10.82%,-1.81%,1.38%,7.63%,65.62%,12.88%,3.53%,18.98%,3.66%,65.35%,-74.94%,-24.19%,-196.62%,-234.22%,41.23%,-4.23%,82.34%,4.35%,-7.11%,-4.52%,14.32%,Upgrade
