,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,15.23,30.08,46.79,34.61,21.35,65.05,84.61,51.07,39.89,64.07,Upgrade
1,Short-Term Investments,0.08,0.08,0.27,-,0,12.27,12.52,7.81,11.33,17.4,Upgrade
2,Cash & Short-Term Investments,15.31,30.16,47.06,34.61,21.36,77.33,97.12,58.87,51.22,81.47,Upgrade
3,Cash Growth,-67.47%,-12.87%,120.34%,-55.24%,-78.01%,31.34%,89.61%,-27.73%,-8.86%,13.66%,Upgrade
4,Accounts Receivable,31.9,31.85,29.51,28.74,25.98,25.63,28.5,21.88,21.22,18.18,Upgrade
5,Other Receivables,-,-,36.41,-,7.12,-,8.8,4.71,10.46,9.12,Upgrade
6,Receivables,31.9,31.85,65.92,28.74,33.1,25.63,37.3,26.59,31.69,27.3,Upgrade
7,Inventory,6.84,5.43,6.4,4.42,0.81,1.97,1.11,0.96,0.57,0.61,Upgrade
8,Prepaid Expenses,-,-,3.02,-,1.84,-,-,1.67,-,-,Upgrade
9,Other Current Assets,53.01,56.54,48.41,85.88,176.81,33.83,-,10.58,5.81,6.07,Upgrade
10,Total Current Assets,107.04,123.98,170.81,153.65,233.92,138.76,135.53,98.68,89.29,115.46,Upgrade
11,"Property, Plant & Equipment",58.94,65.2,65.6,64.13,65.87,71.49,72.51,73.47,69.32,71.42,Upgrade
12,Long-Term Investments,-,-,-,0.58,0.33,2.03,5.25,5.42,5.65,3.39,Upgrade
13,Long-Term Accounts Receivable,328.75,336.6,303.19,298.5,244.13,313.19,291.9,292.9,273.49,282.31,Upgrade
14,Other Long-Term Assets,0.3,0.32,-,0.31,-,3.3,5.78,6.91,12.44,7.35,Upgrade
15,Total Assets,495.03,526.1,539.59,517.17,544.25,528.77,510.96,477.38,450.2,479.93,Upgrade
16,Accounts Payable,3.41,2.97,1.63,5.47,1.58,3.3,2.01,2.76,2.33,3,Upgrade
17,Accrued Expenses,-,6.83,-,6.86,-,2.02,-,3.27,8.39,3.67,Upgrade
18,Short-Term Debt,24.65,95.74,62.07,95.23,41.87,58.38,64.17,33.65,18,26.14,Upgrade
19,Current Portion of Long-Term Debt,-,-,85.6,37.62,75.31,11.93,2.24,-,2.24,2.24,Upgrade
20,Current Portion of Leases,0.42,0.45,0.42,0.44,0.19,0.47,0.56,0.55,0.54,0.53,Upgrade
21,Current Income Taxes Payable,3.05,3.38,4.42,6.08,1.43,4.97,1.55,2.21,0.19,5.41,Upgrade
