,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,45.69,67.81,45.47,115.55,88.11,70.13,33.01,32.65,26.37,53.11,Upgrade
1,Revenue,45.69,67.81,45.47,115.55,88.11,70.13,33.01,32.65,26.37,53.11,Upgrade
2,Revenue Growth (YoY),0.50%,-41.31%,-48.40%,64.78%,166.91%,114.79%,25.19%,-38.53%,8.24%,41.81%,Upgrade
3,Cost of Revenue,25.04,46.54,26.07,84.88,66.72,33.76,15.74,16.76,12.64,21.56,Upgrade
4,Gross Profit,20.66,21.27,19.4,30.67,21.39,36.37,17.27,15.89,13.73,31.56,Upgrade
5,"Selling, General & Admin",19.77,11.68,14.8,16.13,14.41,15.17,12.37,15.18,12.68,14.57,Upgrade
6,Research & Development,-,-,-,-,-,-,-,-,-,0.04,Upgrade
7,Operating Expenses,19.77,11.68,14.8,16.13,14.41,15.17,12.37,15.18,12.68,14.6,Upgrade
8,Operating Income,0.89,9.59,4.61,14.55,6.98,21.2,4.9,0.71,1.04,16.95,Upgrade
9,Interest Expense,-6,-6.19,-5.73,-4.95,-3.27,-2.36,-1.08,-0.56,-0.65,-0.92,Upgrade
10,Interest & Investment Income,0.46,0.33,0.47,0.98,0.5,1.21,0.48,0.75,1.01,0.92,Upgrade
11,Currency Exchange Gain (Loss),0.15,1.91,-3.26,1.87,0.07,4.13,-2.65,3.17,-3.66,1.45,Upgrade
12,Other Non Operating Income (Expenses),-0.08,-1.98,0.59,-3.19,0.69,-2.93,-0,-0.18,2.5,7.6,Upgrade
13,EBT Excluding Unusual Items,-4.58,3.66,-3.33,9.26,4.97,21.25,1.66,3.89,0.25,26.01,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-0.03,0.03,0.08,Upgrade
15,Gain (Loss) on Sale of Assets,0.07,0.3,0.07,-14.07,-,-0.01,-,0.04,-,-,Upgrade
16,Other Unusual Items,-,-,-,0.01,-,-,-,0.91,-,-,Upgrade
17,Pretax Income,-4.51,3.97,-3.27,-4.81,4.97,21.24,1.66,4.81,0.29,26.08,Upgrade
18,Income Tax Expense,5.61,4.46,4.36,9.37,5.96,7.79,3.61,3.09,3.5,5.45,Upgrade
19,Earnings From Continuing Operations,-10.12,-0.49,-7.63,-14.18,-0.99,13.45,-1.95,1.73,-3.21,20.63,Upgrade
20,Minority Interest in Earnings,1.19,0.35,-0.5,-0.47,-0.62,-4.04,-1.32,-1.85,-1.62,-8.73,Upgrade
21,Net Income,-8.93,-0.14,-8.13,-14.65,-1.61,9.41,-3.27,-0.12,-4.83,11.9,Upgrade
22,Net Income to Common,-8.93,-0.14,-8.13,-14.65,-1.61,9.41,-3.27,-0.12,-4.83,11.9,Upgrade
23,Shares Outstanding (Basic),1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,Upgrade
24,Shares Outstanding (Diluted),1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,0.00%,-0.01%,-0.33%,Upgrade
26,EPS (Basic),-0.01,-0.00,-0.01,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.01,Upgrade
27,EPS (Diluted),-0.01,-0.00,-0.01,-0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.01,Upgrade
28,Free Cash Flow,-9.29,-49.06,18.41,-21.97,-62.52,2.79,-14.1,13.15,-13.65,29.22,Upgrade
29,Free Cash Flow Per Share,-0.01,-0.04,0.02,-0.02,-0.06,0.00,-0.01,0.01,-0.01,0.03,Upgrade
30,Dividend Per Share,-,-,-,-,-,-,0.005,-,-,-,Upgrade
31,Operating Margin,1.95%,14.15%,10.13%,12.59%,7.92%,30.23%,14.86%,2.17%,3.96%,31.92%,Upgrade
32,Profit Margin,-19.55%,-0.20%,-17.88%,-12.68%,-1.83%,13.42%,-9.90%,-0.38%,-18.32%,22.41%,Upgrade
33,Free Cash Flow Margin,-20.33%,-72.35%,40.48%,-19.02%,-70.95%,3.97%,-42.70%,40.28%,-51.75%,55.01%,Upgrade
34,EBITDA,3.74,12.21,7.46,17,10.05,23.67,7.23,2.4,3.28,18.71,Upgrade
35,D&A For EBITDA,2.85,2.61,2.86,2.45,3.07,2.47,2.33,1.69,2.23,1.76,Upgrade
36,EBIT,0.89,9.59,4.61,14.55,6.98,21.2,4.9,0.71,1.04,16.95,Upgrade
