,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7414,7802,3341,5760,7949,9212,5184,7103,10607,11776,4968,9970,9989,11119,5096,10027,11104,10950,3100,7841,Upgrade
1,Other Revenue,-76.92,76.92,-,130.24,-90.07,90.07,-,89.89,-101.21,101.21,-,163.93,-101.55,101.55,-,298.5,-202.93,202.93,-,252.71,Upgrade
2,Revenue,7338,7879,3341,5891,7859,9302,5184,7192,10506,11877,4968,10134,9888,11220,5096,10325,10901,11153,3100,8094,Upgrade
3,Revenue Growth (YoY),-6.63%,-15.29%,-35.56%,-18.10%,-25.20%,-21.69%,4.35%,-29.03%,6.25%,5.86%,-2.51%,-1.85%,-9.30%,0.60%,64.40%,27.57%,6.50%,0.12%,-38.45%,-8.18%,Upgrade
4,Cost of Revenue,5040,6737,3416,7010,5924,8255,4924,7393,7998,9507,3945,8621,7099,8398,3868,8921,6560,7746,2102,6906,Upgrade
5,Gross Profit,2297,1142,-75.25,-1119,1934,1047,260.75,-200.17,2508,2370,1023,1513,2788,2823,1227,1404,4341,3407,997.34,1188,Upgrade
6,"Selling, General & Admin",1560,510.67,977.74,-45.6,1683,491.02,994.9,84.36,1716,475.67,1002,182.12,1600,351.56,1032,-534.65,1861,553.64,1098,95.05,Upgrade
7,Research & Development,47.23,52.48,30.86,-11.52,57.98,54.54,25.23,-39.24,81.77,47.16,23.23,-43.04,75.23,45.03,22.47,-32.73,63.87,41.49,24.57,-28.36,Upgrade
8,Other Operating Expenses,-78.89,159.2,52.64,168.07,21.89,32.1,62.14,179.14,-3.42,23.2,60.55,65.86,-38.18,-83.19,17.56,102.01,-98.2,-65.54,33.86,77.86,Upgrade
9,Operating Expenses,1496,738.65,1062,137.76,1779,576.15,1097,240.19,1792,560.41,1086,148.9,1698,313.47,1062,-488.49,1834,558.93,1158,159.94,Upgrade
10,Operating Income,801.65,403.38,-1138,-1257,155.14,470.46,-836.12,-440.36,716.45,1810,-63.68,1364,1090,2509,165.84,1892,2507,2849,-160.75,1028,Upgrade
11,Interest Expense,-155.57,-168.22,-165.47,-185.32,-176.76,-171.37,-174,-212.82,-163.12,-185.75,-182.49,-209.13,-156.32,-192.52,-192.06,-209.66,-226.1,-261.75,-278.83,-304.78,Upgrade
12,Interest & Investment Income,68.66,73.36,18.77,-,81.82,150.29,19.81,31.1,47.25,131.49,17.59,172.17,121.15,233.88,38.94,114.68,166.43,246.13,10.32,104.68,Upgrade
13,Earnings From Equity Investments,-,24.79,-24.79,-,-,21.02,-21.02,-,-,50.62,-50.62,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-2.41,2.41,-,-,26.3,-26.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),-1.33,-10.31,3.7,-1.24,-16.17,14.19,6.95,53.53,-1.02,-10.96,16.18,95.67,195.36,4.79,-4.49,-62.78,36.17,-55.83,20.28,-47.57,Upgrade
16,EBT Excluding Unusual Items,711,325.41,-1305,-1444,70.33,458.28,-1004,-568.55,599.57,1795,-263.02,1423,1250,2555,8.23,1735,2484,2777,-408.99,780.46,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-15.12,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.69,-20.69,12.59,Upgrade
19,Gain (Loss) on Sale of Assets,3.78,10.47,0.01,-34.27,2.03,8.72,9.16,4.37,-8.38,24.46,-0.14,8.73,-0.06,6.66,-0.54,0.95,-1.42,0.83,0.79,30.1,Upgrade
20,Asset Writedown,-0.95,0.95,-,-116.74,0.89,-0.89,-,-25.84,-0.32,0.46,-,-95.79,2.08,-2.3,-,-39.52,4.51,-4.51,0.01,-154.39,Upgrade
21,Other Unusual Items,-90.76,132.44,-,172.27,-15.41,15.41,-,263.88,-1.42,11.03,-9.6,154.58,-7.86,7.86,-,204.73,-42.98,42.98,-,181.31,Upgrade
22,Pretax Income,623.08,469.27,-1305,-1422,57.85,481.53,-995.21,-326.14,589.44,1831,-272.76,1491,1244,2567,7.69,1901,2444,2837,-428.89,834.96,Upgrade
23,Income Tax Expense,141.24,149.27,-92.62,-121.33,32.07,42.33,-105.52,1.68,85.2,344.67,-16.67,344.41,235.13,518.74,30.11,469.79,520.28,615.07,-36.08,293.25,Upgrade
24,Earnings From Continuing Operations,481.84,320,-1213,-1301,25.78,439.19,-889.7,-327.83,504.25,1487,-256.1,1146,1009,2049,-22.43,1431,1924,2222,-392.81,541.71,Upgrade
25,Minority Interest in Earnings,27.56,-27.5,114,124.87,31.74,-13.12,97.48,51.23,-10.81,-112.53,22.93,-156.77,-416.32,-769.45,-29.06,-675.29,-829.81,-940.4,111.84,-333.25,Upgrade
26,Net Income,509.4,292.5,-1099,-1176,57.52,426.08,-792.22,-276.59,493.43,1374,-233.17,989.4,593.01,1279,-51.49,755.68,1094,1282,-280.97,208.46,Upgrade
27,Net Income to Common,509.4,292.5,-1099,-1176,57.52,426.08,-792.22,-276.59,493.43,1374,-233.17,989.4,593.01,1279,-51.49,755.68,1094,1282,-280.97,208.46,Upgrade
28,Net Income Growth,785.61%,-31.35%,-,-,-88.34%,-68.99%,-,-,-16.79%,7.41%,-,30.93%,-45.78%,-0.18%,-,262.51%,9.39%,-11.45%,-,139.52%,Upgrade
29,Shares Outstanding (Basic),2662,2656,2660,2650,2657,2659,2658,2612,2659,2667,2650,1845,1546,1414,1348,1443,1360,1859,1142,1523,Upgrade
30,Shares Outstanding (Diluted),2662,2656,2660,2650,2657,2659,2658,2612,2724,2814,2650,1971,1649,1414,1348,1491,1360,1859,1142,1523,Upgrade
31,Shares Change (YoY),0.18%,-0.14%,0.07%,1.47%,-2.47%,-5.50%,0.33%,32.52%,65.15%,99.08%,96.63%,32.16%,21.26%,-23.94%,17.98%,-2.08%,-4.21%,21.64%,-16.32%,12.17%,Upgrade
32,EPS (Basic),0.19,0.11,-0.41,-0.44,0.02,0.16,-0.30,-0.11,0.19,0.52,-0.09,0.54,0.38,0.90,-0.04,0.52,0.80,0.69,-0.25,0.14,Upgrade
33,EPS (Diluted),0.19,0.11,-0.41,-0.44,0.02,0.16,-0.30,-0.11,0.18,0.49,-0.09,0.50,0.36,0.90,-0.04,0.51,0.80,0.69,-0.25,0.14,Upgrade
34,EPS Growth,783.99%,-31.25%,-,-,-88.05%,-67.19%,-,-,-49.62%,-46.05%,-,-0.93%,-55.28%,31.24%,-,270.20%,14.20%,-27.20%,-,113.53%,Upgrade
35,Free Cash Flow,600.56,1416,-1191,210.56,741.22,708.76,-647.22,-708.07,730.69,1029,-1264,704.25,892.82,2313,-1.08,1255,2320,3314,-494.06,2043,Upgrade
36,Free Cash Flow Per Share,0.23,0.53,-0.45,0.08,0.28,0.27,-0.24,-0.27,0.27,0.37,-0.48,0.36,0.54,1.64,-0.00,0.84,1.71,1.78,-0.43,1.34,Upgrade
37,Dividend Per Share,-,-,-,-,-,-,-,0.150,-,-,-,0.750,-,-,-,0.500,-,-,-,0.500,Upgrade
38,Dividend Growth,-,-,-,-,-,-,-,-80.00%,-,-,-,50.00%,-,-,-,0%,-,-,-,25.00%,Upgrade
39,Gross Margin,31.31%,14.49%,-2.25%,-19.00%,24.61%,11.25%,5.03%,-2.78%,23.88%,19.96%,20.58%,14.93%,28.20%,25.16%,24.09%,13.60%,39.82%,30.55%,32.17%,14.68%,Upgrade
40,Operating Margin,10.93%,5.12%,-34.05%,-21.34%,1.97%,5.06%,-16.13%,-6.12%,6.82%,15.24%,-1.28%,13.46%,11.02%,22.36%,3.25%,18.33%,23.00%,25.54%,-5.19%,12.70%,Upgrade
41,Profit Margin,6.94%,3.71%,-32.89%,-19.97%,0.73%,4.58%,-15.28%,-3.85%,4.70%,11.57%,-4.69%,9.76%,6.00%,11.40%,-1.01%,7.32%,10.03%,11.49%,-9.06%,2.58%,Upgrade
42,Free Cash Flow Margin,8.18%,17.97%,-35.65%,3.57%,9.43%,7.62%,-12.48%,-9.84%,6.96%,8.66%,-25.45%,6.95%,9.03%,20.62%,-0.02%,12.16%,21.28%,29.71%,-15.94%,25.24%,Upgrade
43,EBITDA,1672,1287,-267.24,-386.76,997.84,1337,6.58,402.34,1498,2633,717.99,2146,1856,3275,931.86,2658,3274,3604,605.92,1795,Upgrade
44,EBITDA Margin,22.79%,16.34%,-8.00%,-6.57%,12.70%,14.38%,0.13%,5.59%,14.26%,22.16%,14.45%,21.18%,18.77%,29.19%,18.29%,25.75%,30.03%,32.31%,19.55%,22.17%,Upgrade
45,D&A For EBITDA,870.27,883.95,870.27,870.27,842.7,866.72,842.7,842.7,781.67,822.69,781.67,781.67,766.02,765.98,766.02,766.02,766.68,755.34,766.68,766.68,Upgrade
46,EBIT,801.65,403.38,-1138,-1257,155.14,470.46,-836.12,-440.36,716.45,1810,-63.68,1364,1090,2509,165.84,1892,2507,2849,-160.75,1028,Upgrade
47,EBIT Margin,10.93%,5.12%,-34.05%,-21.34%,1.97%,5.06%,-16.13%,-6.12%,6.82%,15.24%,-1.28%,13.46%,11.02%,22.36%,3.25%,18.33%,23.00%,25.54%,-5.19%,12.70%,Upgrade
48,Effective Tax Rate,22.67%,31.81%,-,-,55.43%,8.79%,-,-,14.45%,18.82%,-,23.11%,18.89%,20.20%,391.71%,24.72%,21.29%,21.68%,-,35.12%,Upgrade
49,Revenue as Reported,7338,7879,3341,5891,7859,9302,5184,7192,10506,11877,4968,10134,9888,11220,5096,10325,10901,11153,3100,8094,Upgrade
