,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,3321,3082,2664,2484,2650,3969,3744,3453,3443,3078,3450,3571,3276,3650,3201,2558,-,-,-,-,-,Upgrade
1,Market Cap Growth,-22.36%,-22.36%,-28.84%,-28.04%,-23.03%,28.95%,8.55%,-3.32%,5.11%,-15.67%,7.75%,39.61%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3340,3101,2607,2352,2445,3764,3510,3151,3228,2863,3235,3327,2919,3293,2853,2472,-,-,-,-,-,Upgrade
3,Last Close Price,21.40,19.86,17.17,16.01,17.01,25.47,24.03,22.16,22.01,19.84,23.02,23.83,21.72,24.20,21.23,16.96,-,-,-,-,-,Upgrade
4,PE Ratio,93.04,87.57,80.98,82.01,89.70,135.68,115.35,82.44,75.74,64.54,64.51,60.68,52.41,53.88,47.35,37.55,-,-,-,-,-,Upgrade
5,Forward PE,-,30.00,30.00,30.00,28.47,42.63,40.22,36.48,36.39,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,6.23,5.87,5.57,5.45,5.94,9.06,8.27,7.61,7.56,6.47,7.41,7.71,7.07,8.02,7.10,5.52,-,-,-,-,-,Upgrade
7,PB Ratio,3.25,2.80,2.42,2.29,2.49,3.77,3.56,3.33,3.28,3.05,3.86,4.08,3.75,4.37,3.91,3.21,-,-,-,-,-,Upgrade
8,P/TBV Ratio,3.43,3.43,2.97,2.80,2.99,4.53,4.29,4.00,3.92,3.64,4.50,4.77,4.31,4.66,4.18,3.44,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-85.35,-,-,-,-70.56,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,53.63,54.81,68.36,83.32,54.34,41.05,35.76,40.20,47.98,51.34,-,45.56,54.01,65.10,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,6.36,5.90,5.45,5.16,5.48,8.59,7.75,6.95,7.09,6.02,6.95,7.18,6.30,7.24,6.33,5.33,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,52.19,47.86,49.87,50.20,55.54,88.20,95.82,71.58,70.19,57.84,67.52,59.01,45.77,45.67,34.37,27.63,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,79.48,73.79,88.38,89.72,99.83,148.87,164.18,106.88,97.70,76.83,88.88,74.66,55.41,54.24,40.01,31.68,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-80.05,-,-,-,-62.87,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.11,0.11,0.11,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0.04,0.03,0.04,0.04,0.06,0.01,-,-,0.03,Upgrade
16,Debt / EBITDA Ratio,1.86,1.14,2.08,0.39,0.53,0.44,0.57,0.40,0.41,0.21,0.40,0.42,0.71,0.51,0.29,0.38,0.34,0.10,-,-,0.30,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-0.64,-,-,-,-0.63,-,-,-,-,-,1.74,Upgrade
18,Asset Turnover,-,0.43,0.42,0.34,0.38,0.39,0.40,0.32,0.47,0.47,0.48,0.45,0.49,0.50,0.63,0.69,-,-,-,-,Upgrade,
19,Inventory Turnover,-,-,6.21,6.54,5.76,6.66,6.12,5.98,5.00,6.13,5.39,5.66,5.60,7.24,6.81,7.49,7.51,-,-,-,-,Upgrade
20,Quick Ratio,-,-,2.86,2.99,4.04,4.52,4.50,4.49,5.93,5.07,5.29,5.60,5.20,5.21,6.63,6.46,4.62,3.83,-,5.15,-,Upgrade
21,Current Ratio,-,-,3.69,3.77,4.78,5.21,5.15,5.14,6.66,5.74,6.22,6.57,6.13,5.85,7.24,7.10,5.54,4.31,-,5.81,-,Upgrade
22,Return on Equity (ROE),2.64%,3.87%,3.65%,2.85%,1.67%,2.49%,3.15%,2.92%,3.49%,7.71%,5.63%,4.98%,6.90%,11.01%,9.60%,12.32%,-,-,17.10%,6.79%,Upgrade,
23,Return on Assets (ROA),-,1.69%,1.50%,1.14%,1.69%,1.18%,1.18%,1.35%,0.95%,3.39%,2.26%,2.64%,0.85%,5.89%,5.64%,7.68%,-,-,-,-,Upgrade,
24,Return on Capital (ROIC),4.21%,1.90%,1.65%,1.25%,1.86%,1.31%,1.30%,1.49%,1.05%,3.75%,2.50%,2.95%,0.94%,6.51%,6.29%,8.85%,-,-,11.89%,4.04%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,2.40%,2.38%,2.27%,2.36%,2.00%,2.80%,3.10%,3.64%,3.95%,4.93%,5.81%,7.02%,8.43%,9.46%,15.28%,14.17%,-,12.54%,-,Upgrade
26,Earnings Yield,1.06%,1.14%,1.23%,1.22%,1.11%,0.74%,0.87%,1.21%,1.32%,1.55%,1.55%,1.65%,1.91%,1.86%,2.11%,2.66%,-,-,-,-,-,Upgrade
27,FCF Yield,-,-8.00%,-6.43%,-6.23%,-3.43%,-3.85%,-3.17%,-1.23%,-2.20%,-1.17%,-1.12%,-1.45%,-1.28%,-1.42%,-3.04%,-,-,-,-,-,Upgrade,
28,Dividend Yield,0.30%,-,-,-,-,0.26%,-,-,-,0.50%,-,-,-,0.62%,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,154.53%,3.03%,5.17%,2.54%,184.77%,1.31%,1.94%,0.48%,186.14%,1.64%,2.10%,0.27%,159.71%,0.37%,-,-,1.16%,-,Upgrade
30,Buyback Yield / Dilution,0.62%,-11.13%,21.22%,-9.31%,-3.65%,5.04%,-15.76%,7.57%,-9.59%,-2.11%,-2.12%,-8.74%,-32.39%,-29.26%,-31.28%,-20.66%,-5.66%,-878.88%,-,-,-,Upgrade
31,Total Shareholder Return,0.92%,-11.13%,21.22%,-9.31%,-3.65%,5.29%,-15.76%,7.57%,-9.59%,-1.61%,-2.12%,-8.74%,-32.39%,-28.64%,-31.28%,-20.66%,-5.66%,-878.88%,-,-,-,Upgrade
