,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16982,18699,14701,16583,17336,18004,17937,18605,19173,19121,22975,26343,28077,27497,29069,29499,34295,23716,21322,22262,27189,Upgrade
1,Market Cap Growth,3.86%,3.86%,-18.04%,-10.87%,-9.58%,-5.84%,-21.93%,-29.37%,-31.71%,-30.46%,-20.96%,-10.70%,-18.13%,15.94%,36.33%,32.51%,26.14%,-11.35%,-28.82%,-38.90%,-12.88%,Upgrade
2,Last Close Price,1.00,0.92,0.77,0.81,0.83,0.91,0.97,0.95,1.04,1.07,1.35,1.48,1.55,1.55,1.62,1.66,1.65,1.50,1.50,1.60,2.01,Upgrade
3,PE Ratio,9.42,19.55,14.91,13.31,-,21.73,17.65,11.26,-,6.13,6.92,7.62,-,8.39,8.92,9.19,-,8.40,7.14,7.21,-,Upgrade
4,PS Ratio,1.63,3.40,2.66,2.90,2.80,2.99,2.77,2.45,2.58,2.24,2.57,2.85,3.03,3.06,3.24,3.35,3.90,2.92,2.64,2.71,3.18,Upgrade
5,PB Ratio,0.15,0.30,0.24,0.28,0.29,0.30,0.30,0.30,0.32,0.27,0.32,0.35,0.39,0.46,0.49,0.53,0.63,0.49,0.47,0.49,0.61,Upgrade
6,P/FCF Ratio,-,-1.03,-,-,-1.49,-,-0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,-,-1.05,-,-,-1.57,-,-0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,3.32,3.32,3.19,3.24,3.53,3.28,3.33,3.14,3.12,2.43,2.56,2.53,2.59,3.17,3.29,3.41,3.52,3.60,3.58,3.58,3.68,Upgrade
9,Debt / FCF Ratio,-,-11.48,-,-,-18.17,-,-6.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Return on Equity (ROE),4.52%,4.70%,7.21%,-7.20%,5.32%,6.43%,9.31%,-6.52%,5.82%,9.17%,8.15%,-0.43%,7.41%,11.44%,10.01%,-0.84%,8.96%,13.00%,11.10%,-2.80%,Upgrade,
11,Return on Assets (ROA),0.39%,0.41%,0.63%,-0.63%,0.47%,0.57%,0.83%,-0.64%,0.62%,0.97%,0.85%,-0.04%,0.65%,0.98%,0.85%,-0.07%,0.70%,1.01%,0.87%,-0.23%,Upgrade,
12,Earnings Yield,5.63%,7.96%,10.21%,10.65%,11.76%,10.55%,11.67%,15.01%,14.28%,19.03%,16.84%,15.32%,14.10%,14.09%,13.25%,12.86%,10.97%,14.38%,16.64%,16.39%,13.52%,Upgrade
13,FCF Yield,-107.14%,-97.30%,-214.42%,-64.23%,-67.10%,-88.13%,-179.54%,-232.47%,-246.78%,-379.24%,-292.70%,-361.90%,-315.85%,-254.36%,-215.12%,-168.14%,-153.13%,-190.63%,-245.16%,-113.04%,-107.09%,Upgrade
14,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.81%,Upgrade
15,Payout Ratio,35.73%,-,-,-,-,-,-,-,-,0.56%,-,-,-,0.53%,-,-,-,3.35%,42.48%,0.09%,-,Upgrade
16,Buyback Yield / Dilution,1.34%,6.19%,-3.80%,3.76%,-1.02%,-1.35%,-11.63%,9.35%,10.21%,4.76%,12.93%,5.75%,9.23%,1.96%,3.49%,-13.40%,-3.23%,7.25%,9.67%,8.49%,2.39%,Upgrade
17,Total Shareholder Return,1.34%,6.19%,-3.80%,3.76%,-1.02%,-1.35%,-11.63%,9.35%,10.21%,4.76%,12.93%,5.75%,9.23%,1.96%,3.49%,-13.40%,-3.23%,7.25%,9.67%,8.49%,6.19%,Upgrade
