,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1444,4414,4273,3920,3830,3538,3445,3898,3452,4005,Upgrade
1,Short-Term Investments,2543,3003,821.28,-,-,-,-,-,204.34,159.5,Upgrade
2,Trading Asset Securities,-,-,-,-,7.5,-,3,7,170.7,250.75,Upgrade
3,Cash & Short-Term Investments,3987,7417,5094,3920,3837,3538,3448,3905,3827,4415,Upgrade
4,Cash Growth,-21.73%,89.23%,32.75%,10.78%,11.30%,-9.39%,-9.90%,-11.55%,-15.15%,1.25%,Upgrade
5,Accounts Receivable,2171,1840,2156,1454,1841,1675,1481,1538,1191,1042,Upgrade
6,Other Receivables,1010,607.82,434.7,259.51,440.28,535.35,514.75,487.54,366.38,412.98,Upgrade
7,Receivables,3674,2861,3369,2482,2429,2337,1996,2025,1558,1455,Upgrade
8,Inventory,36.44,31.1,37.19,38.74,35.18,17.83,12.28,-,-,-,Upgrade
9,Prepaid Expenses,201.7,214.81,96.1,66.85,70.22,83.92,41.11,21.64,36.67,21.5,Upgrade
10,Restricted Cash,0.19,4.16,0.21,2.14,20.79,18.68,18.86,19.08,19.68,20.06,Upgrade
11,Other Current Assets,3687,2566,1998,1992,2008,1866,2182,1431,1628,1780,Upgrade
12,Total Current Assets,11587,13094,10595,8502,8401,7862,7698,7402,7069,7692,Upgrade
13,"Property, Plant & Equipment",93.85,44.99,71.89,133.03,159.36,171.4,197.67,306.98,328.41,355.84,Upgrade
14,Long-Term Investments,6551,3590,2796,2888,3025,3041,3096,3207,3100,3066,Upgrade
15,Goodwill,3555,3555,3551,3551,3551,3551,3551,3551,3551,3551,Upgrade
16,Other Intangible Assets,221.41,236.9,96.37,241.13,300.3,317.74,340.09,347.87,357.09,367.76,Upgrade
17,Long-Term Deferred Tax Assets,38.06,94.72,131.6,14,14,13.4,13.78,11.45,13.4,13.05,Upgrade
18,Other Long-Term Assets,676.38,505.66,80.41,94.39,90.68,80.39,76.89,40.49,39.75,14.27,Upgrade
