,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,3051,-,2616,-,1829,2294,1358,1932,926.67,1373,Upgrade
1,Revenue Growth (YoY),16.64%,-,43.03%,-,34.64%,18.72%,46.56%,40.69%,-38.28%,-8.54%,Upgrade
2,Cost of Revenue,1735,-,1502,-,1270,1367,735.63,871.33,576,665.22,Upgrade
3,Gross Profit,1316,-,1113,-,558.27,926.59,622.53,1061,350.67,708.17,Upgrade
4,"Selling, General & Admin",927.55,-,768.1,-,557.46,745.4,744.65,824.35,484.34,913.2,Upgrade
5,Other Operating Expenses,-149.68,-,11.49,-,-3.83,-100.45,70.13,-86.03,65.35,-132.32,Upgrade
6,Operating Expenses,777.87,-,779.58,-,553.63,716.89,814.78,632.88,549.68,1002,Upgrade
7,Operating Income,538.05,-,333.66,-,4.64,209.71,-192.25,428.02,-199.01,-294.09,Upgrade
8,Interest Expense,-4.4,-,-2.54,-,-4.26,-5.24,-7.47,-8.55,-10.2,-31.44,Upgrade
9,Interest & Investment Income,142.17,-,88.07,-,61.09,109.95,51.45,56.55,60.08,49.5,Upgrade
10,Earnings From Equity Investments,-26.86,-,-54.12,-,-2.31,15.49,-26.24,4.86,-8.61,3.16,Upgrade
11,Currency Exchange Gain (Loss),-41.5,-,5.7,-,6.39,13.61,5.1,12.87,6.6,21.93,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-104.21,-,-249.29,-,-160.32,Upgrade
13,EBT Excluding Unusual Items,607.46,-,370.76,-,65.56,239.3,-169.39,244.46,-151.15,-411.26,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-14.4,Upgrade
15,Gain (Loss) on Sale of Investments,-185.7,-,-76.26,-,-122.82,-58.6,56.24,-154.69,-11.41,-89.52,Upgrade
16,Gain (Loss) on Sale of Assets,11.28,-,8.42,-,4.84,43.47,-7.34,-0.2,-,-0,Upgrade
17,Asset Writedown,1.99,-,23.12,-,39.26,-27.67,52.89,-37.45,-7.55,-225.92,Upgrade
18,Pretax Income,435.02,-,326.04,-,-13.17,196.51,-67.6,52.12,-170.1,-741.11,Upgrade
19,Income Tax Expense,62.32,-,-147.35,-,6.9,-23.15,-2.26,-0.45,-0.35,28.41,Upgrade
20,Earnings From Continuing Operations,372.7,-,473.39,-,-20.06,219.65,-65.34,52.57,-169.75,-769.52,Upgrade
21,Net Income to Company,372.7,-,473.39,-,-20.06,219.65,-65.34,52.57,-169.75,-769.52,Upgrade
22,Minority Interest in Earnings,-36.1,-,-9.6,-,-2.26,3.44,12.1,13.21,7.66,9.31,Upgrade
23,Net Income,336.6,-,463.79,-,-22.32,223.09,-53.24,65.78,-162.09,-760.21,Upgrade
24,Net Income to Common,336.6,-,463.79,-,-22.32,223.09,-53.24,65.78,-162.09,-760.21,Upgrade
25,Net Income Growth,-27.42%,-,-,-,-,239.16%,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),29455,-,26718,-,26758,26623,26605,26622,26588,26589,Upgrade
27,Shares Outstanding (Diluted),29490,-,26743,-,26758,26623,26605,26622,26588,26589,Upgrade
28,Shares Change (YoY),10.27%,-,-0.06%,-,0.57%,0.01%,0.06%,0.12%,0.84%,4.34%,Upgrade
29,EPS (Basic),0.01,-,0.02,-,-0.00,0.01,-0.00,0.00,-0.01,-0.03,Upgrade
30,EPS (Diluted),0.01,-,0.02,-,-0.00,0.01,-0.00,0.00,-0.01,-0.03,Upgrade
31,EPS Growth,-34.10%,-,-,-,-,239.23%,-,-,-,-,Upgrade
32,Free Cash Flow,-606.35,-,1225,-,167.22,46.33,-559.33,352.66,-109.99,-109.83,Upgrade
33,Free Cash Flow Per Share,-0.02,-,0.05,-,0.01,0.00,-0.02,0.01,-0.00,-0.00,Upgrade
34,Operating Margin,17.64%,-,12.76%,-,0.25%,9.14%,-14.16%,22.15%,-21.48%,-21.41%,Upgrade
35,Profit Margin,11.03%,-,17.73%,-,-1.22%,9.72%,-3.92%,3.40%,-17.49%,-55.35%,Upgrade
36,Free Cash Flow Margin,-19.88%,-,46.84%,-,9.14%,2.02%,-41.18%,18.25%,-11.87%,-8.00%,Upgrade
37,EBITDA,582.48,-,339.99,-,10.98,248.92,-185.93,458.51,-191.6,-227.52,Upgrade
38,D&A For EBITDA,44.43,15.83,6.33,10.24,6.33,39.21,6.32,30.5,7.42,66.57,Upgrade
39,EBIT,538.05,-,333.66,-,4.64,209.71,-192.25,428.02,-199.01,-294.09,Upgrade
