,Fiscal Quarter,Q2 2025,Q1 2025,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Cash & Equivalents,13.24,13.24,13.29,-,-,14.21,-,28.47,-,30.42,-,10.92,-,13.8,-,19.37,-,22.49,-,29.52,Upgrade
1,Short-Term Investments,-,-,1.47,-,-,0.63,-,-,-,2.96,-,-,-,0.5,-,-,-,1.21,-,-,Upgrade
2,Cash & Short-Term Investments,13.24,13.24,14.76,-,14.84,14.84,28.47,28.47,33.38,33.38,-,10.92,14.3,14.3,-,19.37,23.7,23.7,-,29.52,Upgrade
3,Cash Growth,-10.75%,-10.75%,-48.17%,-,-55.55%,-55.55%,-,160.83%,133.44%,133.44%,-,-43.64%,-39.66%,-39.66%,-,-34.40%,-39.55%,-39.55%,-,-29.90%,Upgrade
4,Accounts Receivable,12.5,12.5,22.8,-,-,23.26,-,17.13,-,17.41,-,19.35,-,14,-,15.51,-,12.78,-,17.04,Upgrade
5,Receivables,12.5,12.5,22.8,-,-,23.26,-,17.13,-,17.41,-,19.35,-,14,-,15.51,-,12.78,-,17.04,Upgrade
6,Inventory,2.79,2.79,2.79,-,-,6.88,-,-,-,0.21,-,-,-,0.19,-,0.15,-,1.19,-,0.59,Upgrade
7,Prepaid Expenses,8.68,8.68,0.74,-,-,0.2,-,2.7,-,1.14,-,7.24,-,0.61,-,3.19,-,0.47,-,11.16,Upgrade
8,Total Current Assets,37.21,37.21,41.08,-,-,45.18,-,48.3,-,52.14,-,37.51,-,29.09,-,38.22,-,38.14,-,58.32,Upgrade
9,"Property, Plant & Equipment",149.29,149.29,138.48,-,-,131.04,-,129.98,-,125.63,-,122.41,-,109.68,-,113.08,-,105.09,-,84,Upgrade
10,Other Long-Term Assets,-,-,1.57,-,-,2.45,-,-,-,1.13,-,4.26,-,3.68,-,2.12,-,7.3,-,5.69,Upgrade
11,Total Assets,186.5,186.5,181.13,-,-,178.66,-,178.28,-,178.9,-,164.18,-,142.46,-,153.41,-,150.53,-,148,Upgrade
12,Accounts Payable,2.7,2.7,11.96,-,-,10.11,-,1.59,-,3.32,-,0.07,-,0.33,-,1.23,-,0.98,-,0.1,Upgrade
13,Accrued Expenses,10.45,10.45,3.37,-,-,3.34,-,3.09,-,1.93,-,1.56,-,0.89,-,1.71,-,2.41,-,2.21,Upgrade
14,Short-Term Debt,-,-,4.06,-,-,6.85,-,-,-,11.67,-,10,-,-,-,-,-,-,-,-,Upgrade
15,Current Portion of Long-Term Debt,7.97,7.97,-,-,-,-,-,8.02,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Current Portion of Leases,5.1,5.1,7.8,-,-,7,-,8.27,-,7.99,-,8.68,-,3.28,-,6.43,-,7.16,-,5.23,Upgrade
