,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,87.9,59.9,82.4,62.08,80.76,58.08,77.54,53.04,65.43,83.32,Upgrade
1,Revenue Growth (YoY),6.68%,-3.50%,2.03%,6.87%,4.16%,9.50%,18.50%,-36.34%,25.30%,10.69%,Upgrade
2,Cost of Revenue,60.58,78.22,63.61,71.38,77.11,63.4,54.4,47.06,63.08,90.46,Upgrade
3,Gross Profit,27.31,-18.32,18.79,-9.3,3.65,-5.32,23.14,5.98,2.35,-7.14,Upgrade
4,"Selling, General & Admin",19.35,14.92,12.57,19.42,13.65,13.96,14.4,13.97,15.93,18.92,Upgrade
5,Other Operating Expenses,0.33,0.19,0.11,-0.3,0.3,-25.36,0.11,30.78,-,10.51,Upgrade
6,Operating Expenses,19.68,15.11,12.68,19.12,13.95,-11.4,14.51,44.75,15.93,29.43,Upgrade
7,Operating Income,7.64,-33.43,6.11,-28.42,-10.31,6.08,8.63,-38.77,-13.57,-36.57,Upgrade
8,Interest Expense,-12.56,-9.15,-12.5,-11.27,-10.41,-10.17,-9.95,-11.18,-13.42,-13.91,Upgrade
9,Interest & Investment Income,-,0.22,-,0.1,-,0.05,-,0.25,-,0.29,Upgrade
10,Currency Exchange Gain (Loss),-7.76,-1.42,-11.57,-6.19,17.8,-34.69,-21.52,-6.35,-41.5,-6.37,Upgrade
11,Other Non Operating Income (Expenses),3.58,1.22,3.71,1.28,3.41,1.62,3.25,1.28,2.08,3.06,Upgrade
12,EBT Excluding Unusual Items,-9.11,-42.57,-14.24,-44.5,0.48,-37.11,-19.59,-54.77,-66.4,-53.5,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.28,-,-0.3,-,-,-,-0.03,-,-0,Upgrade
14,Asset Writedown,-1.5,-0.41,-0.77,0.31,-1.48,-0.6,-0.01,-0.6,-0.4,-1.76,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,0.96,-,-,Upgrade
16,Pretax Income,-10.61,-43.26,-15.01,-44.49,-1,-37.7,-19.6,-54.44,-66.81,-55.25,Upgrade
17,Earnings From Continuing Operations,-10.61,-43.26,-15.01,-44.49,-1,-37.7,-19.6,-54.44,-66.81,-55.25,Upgrade
18,Minority Interest in Earnings,0.94,12.32,4.73,11.46,0.89,18.3,5.82,6.74,18.56,11.6,Upgrade
19,Net Income,-9.67,-30.94,-10.28,-33.04,-0.1,-19.41,-13.77,-47.71,-48.25,-43.65,Upgrade
20,Net Income to Common,-9.67,-30.94,-10.28,-33.04,-0.1,-19.41,-13.77,-47.71,-48.25,-43.65,Upgrade
21,Shares Outstanding (Basic),2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,Upgrade
22,Shares Outstanding (Diluted),2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,Upgrade
23,EPS (Basic),-0.00,-0.01,-0.00,-0.02,-0.00,-0.01,-0.01,-0.02,-0.02,-0.02,Upgrade
24,EPS (Diluted),-0.00,-0.01,-0.00,-0.02,-0.00,-0.01,-0.01,-0.02,-0.02,-0.02,Upgrade
25,Free Cash Flow,-13.01,2.48,1.14,-38.03,-8.76,9.3,4.98,11.67,-8.36,-12.77,Upgrade
26,Free Cash Flow Per Share,-0.01,0.00,0.00,-0.02,-0.00,0.00,0.00,0.01,-0.00,-0.01,Upgrade
27,Operating Margin,8.69%,-55.81%,7.42%,-45.79%,-12.76%,10.47%,11.13%,-73.09%,-20.74%,-43.90%,Upgrade
28,Profit Margin,-11.00%,-51.65%,-12.47%,-53.22%,-0.13%,-33.41%,-17.76%,-89.94%,-73.74%,-52.39%,Upgrade
29,Free Cash Flow Margin,-14.81%,4.14%,1.38%,-61.26%,-10.84%,16.01%,6.43%,22.00%,-12.78%,-15.32%,Upgrade
30,EBITDA,8.85,-33.25,7.21,-28.29,-9.14,6.45,9.58,-38.52,-11.92,-35.12,Upgrade
31,D&A For EBITDA,1.21,0.18,1.1,0.14,1.17,0.37,0.95,0.25,1.66,1.45,Upgrade
32,EBIT,7.64,-33.43,6.11,-28.42,-10.31,6.08,8.63,-38.77,-13.57,-36.57,Upgrade
