,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4319,3946,3128,5204,3934,4061,4560,4043,3916,2882,3411,2942,3483,2900,3032,3525,3874,5011,5222,4855,7285,Upgrade
1,Market Cap Growth,-2.81%,-2.81%,-31.40%,28.72%,0.46%,40.92%,33.69%,37.42%,12.44%,-0.62%,12.50%,-16.55%,-10.09%,-42.14%,-41.94%,-27.39%,-46.82%,5.44%,14.81%,-25.21%,34.26%,Upgrade
2,Enterprise Value,4312,3888,3062,4909,3639,3737,4302,3904,3778,2721,3317,3044,3585,2972,3145,3540,3889,5099,5444,4849,7280,Upgrade
3,Last Close Price,7.18,6.56,5.20,8.65,6.54,6.75,7.58,6.72,6.51,4.79,5.67,4.89,5.79,4.82,5.04,5.86,6.44,8.33,8.68,8.07,12.11,Upgrade
4,PE Ratio,220.55,-,195.85,-,142.40,-,144.14,238.86,-,-15.44,-,-17.04,-,-,-9.15,-,-,-,71.02,-,44.23,Upgrade
5,Forward PE,-,43.73,34.67,67.71,67.71,65.85,17.75,17.75,17.75,17.75,17.72,16.30,19.30,17.21,13.71,25.48,14.31,21.92,18.60,16.64,24.97,Upgrade
6,PS Ratio,46.63,55.63,44.13,22.90,8.53,7.92,8.91,12.28,8.40,7.16,8.33,3.83,8.59,3.94,3.02,5.15,5.75,7.61,12.92,4.77,6.22,Upgrade
7,PB Ratio,4.42,4.08,3.22,5.24,3.94,4.08,4.57,4.11,4.04,2.93,3.51,3.03,3.79,2.48,2.58,3.08,3.34,3.01,3.11,2.90,4.32,Upgrade
8,P/TBV Ratio,4.03,4.03,3.19,5.41,4.07,4.22,4.73,4.25,4.17,3.04,3.65,3.14,3.90,2.61,2.72,3.25,3.51,3.36,3.48,3.25,4.83,Upgrade
