,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,7746,3684,3309,3695,3630,3463,3499,3296,3096,3045,3924,2920,4095,3014,4181,3651,4082,3938,2312,1998,1853,Upgrade
1,Market Cap Growth,6.38%,6.38%,-5.42%,12.11%,17.24%,13.73%,-10.84%,12.86%,-24.38%,1.02%,-6.13%,-20.01%,0.31%,-23.47%,80.80%,82.74%,120.34%,127.84%,27.46%,4.21%,13.12%,Upgrade
2,Enterprise Value,8224,4067,3871,4130,4066,3849,3874,3629,3407,3389,4261,3147,4384,3260,4334,4182,4613,4425,2777,2391,2246,Upgrade
3,Last Close Price,37.43,17.80,15.61,17.42,17.12,16.33,16.53,15.25,14.33,14.09,18.20,13.28,18.63,13.71,19.09,16.39,20.14,19.43,11.41,9.73,9.02,Upgrade
4,PE Ratio,37.43,17.70,14.85,16.35,16.76,15.99,16.88,18.92,18.26,18.39,27.17,16.56,21.47,17.96,23.86,20.60,24.47,27.00,18.82,20.91,19.90,Upgrade
5,Forward PE,-,14.35,12.90,12.59,13.24,13.57,11.44,10.45,10.76,11.60,14.67,11.76,19.71,19.71,19.71,19.71,12.05,12.05,12.05,12.05,12.05,Upgrade
6,PS Ratio,3.84,1.82,1.65,1.88,1.90,1.94,2.00,2.02,1.91,1.96,2.60,1.83,2.52,1.75,2.47,2.28,2.90,3.09,2.09,2.03,1.85,Upgrade
7,PB Ratio,4.13,1.93,1.78,2.06,2.08,2.06,2.17,2.04,1.96,2.01,2.70,1.95,2.80,2.15,3.06,2.67,3.08,4.25,2.65,2.36,2.28,Upgrade
8,P/TBV Ratio,2.04,2.04,1.87,2.16,2.18,2.17,2.29,2.16,2.08,2.13,2.87,2.07,2.96,2.30,3.28,2.86,3.32,4.72,2.93,2.57,2.50,Upgrade
9,P/FCF Ratio,-,-53.96,-33.93,-,-,-,-141.41,-,-,65.69,-,-,-52.21,-,-,-,-444.24,-,-,-,-166.41,Upgrade
10,P/OCF Ratio,14.77,14.77,16.26,21.39,17.69,25.03,14.38,18.44,-,10.87,27.77,20.65,28.95,19.85,27.90,28.01,30.20,25.56,17.78,10.91,10.26,Upgrade
11,EV/Sales Ratio,4.05,2.01,1.93,2.10,2.13,2.16,2.21,2.22,2.10,2.18,2.82,1.98,2.70,1.90,2.56,2.61,3.27,3.47,2.51,2.43,2.24,Upgrade
12,EV/EBITDA Ratio,23.94,11.79,11.07,12.10,11.96,12.04,12.76,12.86,12.70,14.33,18.87,11.92,15.83,11.63,16.02,17.06,19.74,20.16,14.70,13.91,13.54,Upgrade
13,EV/EBIT Ratio,35.05,16.59,15.42,16.39,16.12,16.50,17.63,18.83,18.80,22.29,29.69,17.06,21.96,15.87,21.83,23.71,27.45,28.22,21.61,20.98,20.37,Upgrade
14,EV/FCF Ratio,-120.47,-59.57,-39.69,-,-,-,-156.57,-,-,73.12,-,-,-55.90,-,-,-,-502.04,-,-,-,-201.77,Upgrade
15,Debt / Equity Ratio,0.64,0.64,0.65,0.39,0.36,0.39,0.38,0.41,0.40,0.45,0.47,0.46,0.40,0.47,0.48,0.45,0.45,0.73,0.70,0.77,0.71,Upgrade
16,Debt / EBITDA Ratio,3.57,3.02,3.78,2.29,1.61,1.55,2.13,2.21,2.05,1.88,3.36,2.85,3.17,2.07,1.84,2.10,3.48,2.43,2.52,2.64,5.14,Upgrade
17,Debt / FCF Ratio,-,-17.98,-12.45,-,-,-,-24.77,-,-,14.64,-,-,-7.43,-,-,-,-64.41,-,-,-,-52.21,Upgrade
18,Asset Turnover,0.54,0.60,0.62,0.74,0.68,0.67,0.58,0.61,0.67,0.52,0.60,0.54,0.64,0.67,0.69,0.81,0.79,0.71,0.51,0.74,Upgrade,
