,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1007655,1131078,776889,713106,725674,901125,883808,888181,973555,801613,859757,764596,865258,844734,963333,905706,1076624,1184909,737726,713291,973378,Upgrade
1,Market Cap Growth,25.52%,25.52%,-12.10%,-19.71%,-25.46%,12.41%,2.80%,16.16%,12.52%,-5.10%,-10.75%,-15.58%,-19.63%,-28.71%,30.58%,26.98%,10.61%,55.33%,-9.36%,-15.76%,60.28%,Upgrade
2,Enterprise Value,1124349,1185744,704270,903112,784149,940944,842389,1025651,1008499,1008693,934644,1068499,1099547,1063189,1066048,1083974,1168412,1253700,798636,882516,1112586,Upgrade
3,PE Ratio,4.82,9.33,15.47,16.07,15.30,21.41,19.78,19.58,26.84,21.81,20.88,16.58,13.89,13.59,13.20,12.40,18.11,21.96,13.28,13.31,15.03,Upgrade
4,PS Ratio,0.52,3.20,2.66,2.67,2.73,3.09,2.20,1.56,1.12,0.94,0.95,0.81,0.89,0.86,0.99,0.94,1.16,1.34,0.89,0.90,1.26,Upgrade
5,PB Ratio,0.74,1.77,1.43,1.34,1.40,1.86,1.78,1.65,1.93,1.57,1.50,1.31,1.45,1.46,1.67,1.61,1.98,2.45,1.59,1.55,2.13,Upgrade
6,P/FCF Ratio,1.04,2.61,1.81,1.75,1.78,2.18,2.30,2.22,2.47,2.24,2.25,2.10,2.51,2.29,2.56,2.29,3.06,3.38,2.19,2.26,3.17,Upgrade
7,P/OCF Ratio,2.49,2.58,1.79,1.72,1.76,2.16,2.28,2.20,2.45,2.21,2.22,2.07,2.46,2.25,2.51,2.25,2.98,3.27,2.11,2.18,3.04,Upgrade
8,EV/Sales Ratio,1.25,3.35,2.41,3.38,2.95,3.23,2.10,1.80,1.16,1.19,1.03,1.13,1.13,1.09,1.09,1.13,1.26,1.42,0.96,1.12,1.44,Upgrade
