,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,166.73,175.78,141.82,159.34,163.99,173.17,103.32,169.07,109.9,69.95
1,Cash & Short-Term Investments,166.73,175.78,141.82,159.34,163.99,173.17,103.32,169.07,109.9,69.95
2,Cash Growth,17.57%,10.32%,-13.52%,-7.98%,58.73%,2.42%,-5.99%,141.69%,58.51%,-13.79%
3,Accounts Receivable,184.44,187.21,185.29,175.74,150.97,183.75,194.21,181.71,200.88,125.7
4,Other Receivables,10.11,5.14,-,12.83,9.35,14.45,13.98,28.24,20.79,11.89
5,Receivables,194.55,192.35,185.29,188.57,160.31,198.2,208.19,209.95,221.68,137.59
6,Inventory,170.21,173.85,173.74,174.03,195.68,243.16,314.46,278.68,270.66,133.78
7,Prepaid Expenses,3.06,4.24,25.09,2.96,2.08,26.23,1.74,1.7,6.16,6.12
8,Other Current Assets,21.95,26.43,-,24.35,20.47,-,28.29,38.87,42.14,34.29
9,Total Current Assets,556.5,572.65,525.94,549.26,542.54,640.76,656,698.26,650.53,381.73
10,"Property, Plant & Equipment",171.15,149.02,104.77,122.11,139.74,123.08,121.84,125.81,100.91,90.14
11,Long-Term Investments,36.29,32.82,28.24,30.19,53.71,55.46,75.58,66.26,61.43,65.43
12,Other Intangible Assets,6.63,4.83,5.93,7.71,9.26,11.76,25.38,22.97,34.74,21.82
13,Long-Term Deferred Tax Assets,0.38,1.3,1.35,1.34,1.23,-,2.04,2.01,1.86,1.89
14,Long-Term Deferred Charges,-,-,-,-,-,0.2,-,5.4,-,9.3
