,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,287.06,437.11,632.76,957.02,458.1,451.47,770.93,918.44,372.59,814.71,1109,914.11,487.7,655.94,931.11,1383,916.58,695.88,385.98,719.31,Upgrade
1,Trading Asset Securities,15.04,-,-,-,14.97,-,-,-,-,-,-,-,-,-,-,400.28,500.03,275.19,648.31,479.97,Upgrade
2,Cash & Short-Term Investments,302.11,437.11,632.76,957.02,473.07,451.47,770.93,918.44,372.59,814.71,1109,914.11,487.7,655.94,931.11,1783,1417,971.07,1034,1199,Upgrade
3,Cash Growth,-36.14%,-3.18%,-17.92%,4.20%,26.97%,-44.59%,-30.50%,0.47%,-23.60%,24.20%,19.13%,-48.74%,-65.57%,-32.45%,-9.98%,48.70%,216.86%,103.18%,93.03%,37.80%,Upgrade
4,Accounts Receivable,2667,2534,2519,2534,2458,2602,2726,2823,1915,1780,1844,2248,1676,1424,1556,1658,845.36,1771,1728,1814,Upgrade
5,Other Receivables,489.78,499.05,496.3,490.63,499.78,501.34,507.42,484.94,317.91,322.75,305.66,906.13,910.94,943.44,952.82,1067,1071,45.48,50.67,37.31,Upgrade
6,Receivables,3157,3033,3015,3025,2958,3104,3233,3308,2233,2103,2150,3154,2587,2367,2508,2725,1916,1816,1779,1852,Upgrade
7,Inventory,467.92,471.37,405.49,462.86,588.81,579.59,606.37,572.93,622.97,651.39,558.29,509.04,862.61,598.96,594.05,431.33,514.37,1115,1157,1023,Upgrade
8,Other Current Assets,45.76,59.78,93.07,76.05,51.72,71.79,51.81,44,123.57,142.74,152.59,79.95,98.96,77.63,144.02,78.77,174.95,227.41,94.96,230.05,Upgrade
