,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,158.69,179.44,158.04,148.97,156.06,130.9,142.14,183.04,208.6,216.92,Upgrade
1,Other Revenue,-,40.5,-,30.89,-,-,-,-,-,-,Upgrade
2,Revenue,158.69,219.94,158.04,179.86,156.06,130.9,142.14,183.04,208.6,216.92,Upgrade
3,Revenue Growth (YoY),0.41%,22.28%,1.27%,37.40%,9.79%,-28.49%,-31.86%,-15.62%,5.34%,-51.91%,Upgrade
4,Cost of Revenue,16.91,18.73,19.71,128.35,24.36,40.6,22.8,26.36,14.5,18.41,Upgrade
5,Gross Profit,141.79,201.21,138.33,51.51,131.7,90.3,119.34,156.68,194.1,198.52,Upgrade
6,"Selling, General & Admin",48.16,69.3,44.09,70.31,46.37,74.8,40.96,74.2,49.85,74.33,Upgrade
7,Other Operating Expenses,8,-34.95,38.44,23.7,2.2,78.86,-59.21,359.69,39.31,-0.88,Upgrade
8,Operating Expenses,56.17,-21.85,82.53,94,48.56,153.66,-18.25,433.89,89.15,73.45,Upgrade
9,Operating Income,85.62,223.05,55.8,-42.49,83.14,-63.36,137.59,-277.22,104.94,125.07,Upgrade
10,Interest Expense,-47.46,-56.22,-34.98,-23.33,-21.28,-22.19,-28.77,-47.24,-65.43,-89.41,Upgrade
11,Interest & Investment Income,39.09,23.35,24.6,22.27,28.93,29.56,39.54,13.06,16.26,2.66,Upgrade
12,Earnings From Equity Investments,-7.15,-7.06,-5.29,-6.57,-2.72,-12.14,4.37,3.38,-9.83,21.85,Upgrade
13,Currency Exchange Gain (Loss),0.61,-32.03,19.82,17.14,-10.89,0.43,-5.16,17.87,-11.11,-8.75,Upgrade
14,Other Non Operating Income (Expenses),12.54,-21.22,9.8,-22.42,22.42,23.96,-8.11,13.15,21.21,44.58,Upgrade
15,EBT Excluding Unusual Items,83.26,129.88,69.77,-55.42,99.59,-43.74,139.47,-277,56.05,96,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-130.75,Upgrade
17,Gain (Loss) on Sale of Assets,-,-0.02,-,-0,-,-0.05,-,-,-,1.22,Upgrade
18,Asset Writedown,-,-,1.46,12.07,0.25,45.77,-,13.89,-,111.77,Upgrade
19,Pretax Income,83.26,129.86,71.22,-43.35,99.83,1.99,139.47,-263.11,56.05,78.24,Upgrade
20,Income Tax Expense,23.58,37.14,12.69,28.64,20.38,-0.82,11.32,19.99,21.1,42.5,Upgrade
21,Earnings From Continuing Operations,59.69,92.72,58.54,-71.99,79.46,2.81,128.14,-283.11,34.94,35.74,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,1.43,-1.43,-,-,-,Upgrade
23,Net Income to Company,59.69,92.72,58.54,-71.99,79.46,4.24,126.71,-283.11,34.94,35.74,Upgrade
24,Minority Interest in Earnings,-8.04,-4.17,-6.23,-1.85,-2.9,-10.21,-12.16,-2.74,-0.02,-29.17,Upgrade
25,Net Income,51.65,88.55,52.31,-73.84,76.56,-5.97,114.56,-285.85,34.92,6.56,Upgrade
26,Net Income to Common,51.65,88.55,52.31,-73.84,76.56,-5.97,114.56,-285.85,34.92,6.56,Upgrade
27,Net Income Growth,-1.26%,-,-31.67%,-,-33.17%,-,228.02%,-,-60.69%,-94.42%,Upgrade
28,Shares Outstanding (Basic),9726,9726,9726,9726,9726,9726,9726,9726,9726,9726,Upgrade
29,Shares Outstanding (Diluted),9726,9726,9726,9726,9726,9726,9726,9726,9726,9726,Upgrade
30,EPS (Basic),0.01,0.01,0.01,-0.01,0.01,-0.00,0.01,-0.03,0.00,0.00,Upgrade
31,EPS (Diluted),0.01,0.01,0.01,-0.01,0.01,-0.00,0.01,-0.03,0.00,0.00,Upgrade
32,EPS Growth,-1.26%,-,-31.67%,-,-33.17%,-,228.08%,-,-60.55%,-94.43%,Upgrade
33,Free Cash Flow,-29.34,2.07,-22.57,-2.11,-32.16,-3.39,425.92,31.46,-44.8,-21.76,Upgrade
34,Free Cash Flow Per Share,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.04,0.00,-0.00,-0.00,Upgrade
35,Dividend Per Share,-,0.003,0.002,-,-,-,-,-,-,-,Upgrade
36,Operating Margin,53.95%,101.42%,35.31%,-23.63%,53.27%,-48.40%,96.80%,-151.45%,50.31%,57.66%,Upgrade
37,Profit Margin,32.55%,40.26%,33.10%,-41.05%,49.06%,-4.56%,80.59%,-156.17%,16.74%,3.03%,Upgrade
38,Free Cash Flow Margin,-18.49%,0.94%,-14.28%,-1.17%,-20.61%,-2.59%,299.65%,17.18%,-21.47%,-10.03%,Upgrade
39,EBITDA,86.25,224.68,56.62,-41.69,84.12,-62.4,138.64,-276.29,106.08,126.22,Upgrade
40,D&A For EBITDA,0.63,1.63,0.82,0.81,0.98,0.96,1.05,0.92,1.13,1.16,Upgrade
41,EBIT,85.62,223.05,55.8,-42.49,83.14,-63.36,137.59,-277.22,104.94,125.07,Upgrade
42,Revenue as Reported,210.94,213.66,213.73,198.02,207.65,194.21,173.57,229.9,246.07,362.38,Upgrade
43,Advertising Expenses,0.48,-,0.37,-,0.46,-,1.28,-,1.53,-,Upgrade
