,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Interest and Dividend Income,140.01,154.64,207.5,156.19,221.89,205.48,266.7,284.77,358.71,440.65,Upgrade
1,Total Interest Expense,0.3,3.2,7.27,7.6,12.34,14.51,27.58,43.93,44.44,65.96,Upgrade
2,Net Interest Income,139.71,151.43,200.23,148.59,209.55,190.97,239.12,240.83,314.27,374.69,Upgrade
3,Brokerage Commission,206.23,30.75,43.21,34.15,46.13,39.33,63.53,61.82,64.25,53.8,Upgrade
4,Revenue Before Loan Losses,345.94,182.18,243.43,182.75,255.67,230.31,302.64,302.65,378.52,428.49,Upgrade
5,Provision for Loan Losses,83.36,65.85,219.07,-21.57,100.21,217.86,206.51,74.22,166.5,163.03,Upgrade
6,Revenue,262.58,116.34,24.36,204.31,155.46,12.44,96.13,228.44,212.01,265.46,Upgrade
7,Revenue Growth (YoY),977.99%,-43.06%,-84.33%,1542.12%,61.72%,-94.55%,-54.66%,-13.95%,146.71%,-40.12%,Upgrade
8,Salaries & Employee Benefits,37.71,36.18,36.26,35.73,31.35,41.57,38.07,39.82,30.2,31.94,Upgrade
9,Cost of Services Provided,10.8,12.97,16.6,17.05,16.89,21.56,24.43,24.94,24.08,19.85,Upgrade
10,Other Operating Expenses,35.11,36.35,35.47,35.72,38.04,42.46,42.49,40.2,24.73,38.46,Upgrade
11,Total Operating Expenses,101.78,77.05,225.12,157.85,414.35,49.54,697.72,170.8,646.9,520.15,Upgrade
12,Operating Income,160.8,39.29,-200.76,46.47,-258.89,-37.1,-601.59,57.64,-434.89,-254.7,Upgrade
13,Currency Exchange Gains,2.35,-,0.78,-,0.36,-,3.8,-,-0.51,-,Upgrade
14,Other Non-Operating Income (Expenses),-138.45,2.14,3.6,4.87,-6.82,9.72,-5.43,8.84,3.22,5.14,Upgrade
15,EBT Excluding Unusual Items,24.7,41.43,-196.38,51.34,-265.26,-27.47,-603.09,66.52,-432.14,-249.55,Upgrade
16,Asset Writedown,-,-,-15.75,-,-,-,-8.41,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-0.11,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,2.26,-,3.43,-,3.42,-,Upgrade
19,Pretax Income,24.7,41.43,-212.14,51.34,-263.11,-27.47,-608.08,66.52,-428.72,-250.89,Upgrade
20,Income Tax Expense,-0.03,-0.2,-6.28,6.12,1.11,7.55,21.7,12.84,-7.04,17.18,Upgrade
21,Earnings From Continuing Ops.,24.73,41.63,-205.86,45.22,-264.22,-35.01,-629.77,53.68,-421.68,-268.07,Upgrade
22,Net Income,24.73,41.63,-205.86,45.22,-264.22,-35.01,-629.77,53.68,-421.68,-268.07,Upgrade
23,Net Income to Common,24.73,41.63,-205.86,45.22,-264.22,-35.01,-629.77,53.68,-421.68,-268.07,Upgrade
24,Net Income Growth,-,-7.95%,-,-,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),6741,6741,6741,6741,6741,6741,6741,6741,6741,6741,Upgrade
26,Shares Outstanding (Diluted),6741,6741,6741,6741,6741,6741,6741,6741,6741,6741,Upgrade
27,EPS (Basic),0.00,0.01,-0.03,0.01,-0.04,-0.01,-0.09,0.01,-0.06,-0.04,Upgrade
28,EPS (Diluted),0.00,0.01,-0.03,0.01,-0.04,-0.01,-0.09,0.01,-0.06,-0.04,Upgrade
29,EPS Growth,-,-7.95%,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,266.9,210.29,286.51,85.75,290.11,173.53,283.28,2877,-2452,848.48,Upgrade
31,Free Cash Flow Per Share,0.04,0.03,0.04,0.01,0.04,0.03,0.04,0.43,-0.36,0.13,Upgrade
32,Operating Margin,61.24%,33.77%,-824.20%,22.74%,-166.53%,-298.18%,-625.79%,25.23%,-205.12%,-95.95%,Upgrade
33,Profit Margin,9.42%,35.78%,-845.15%,22.13%,-169.96%,-281.41%,-655.11%,23.50%,-198.89%,-100.98%,Upgrade
34,Free Cash Flow Margin,101.64%,180.76%,1176.26%,41.97%,186.61%,1394.73%,294.68%,1259.28%,-1156.33%,319.63%,Upgrade
35,Revenue as Reported,531.63,-,441.05,-,512.82,-,676.81,-,917.41,-,Upgrade
