,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,516.37,780.09,808.1,770.22,580.16,431.92,412.53,502.29,364.68,495.71,Upgrade
1,Short-Term Investments,-,12.38,-,35.48,-,16.58,-,18.43,-,17.37,Upgrade
2,Cash & Short-Term Investments,516.37,792.47,808.1,805.7,580.16,448.5,412.53,520.72,364.68,513.08,Upgrade
3,Cash Growth,-36.10%,-1.64%,39.29%,79.64%,40.63%,-13.87%,13.12%,1.49%,-23.02%,0.94%,Upgrade
4,Accounts Receivable,634.93,607,542.95,579.54,644.3,495.46,403.54,387.14,455.35,424.87,Upgrade
5,Other Receivables,114.67,-,84.27,2.42,96.52,4.22,53.17,1.59,47.36,-,Upgrade
6,Receivables,749.6,607,627.21,581.95,756.97,499.68,456.71,388.73,502.71,478.26,Upgrade
7,Inventory,416.95,430.51,431.51,436.36,443.36,240.61,220.23,180.67,186.53,174.59,Upgrade
8,Prepaid Expenses,-,83.49,-,57.15,-,28.3,-,29.38,-,29.35,Upgrade
9,Other Current Assets,0.23,0.38,0.14,0.16,18.44,0.19,0.16,0.21,5.65,5.65,Upgrade
10,Total Current Assets,1683,1914,1867,1881,1799,1217,1090,1120,1060,1201,Upgrade
11,"Property, Plant & Equipment",385.23,398.41,335.67,327.86,309.44,285.88,304.73,306.33,289.68,284.57,Upgrade
12,Long-Term Investments,-,-,-,-,12.6,189.13,150.16,143.91,108.1,67.22,Upgrade
13,Goodwill,-,321.33,320.12,321.73,325.73,177.93,200.21,202.44,190.61,174.37,Upgrade
14,Other Intangible Assets,527.04,-,0.01,0.66,0.67,-,-,-,-,0.81,Upgrade
15,Long-Term Accounts Receivable,-,-,-,0.53,1.24,1.7,2.39,-,-,1.22,Upgrade
