,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1257,1353,1210,1409,1087,961.01,776.61,734.65,638.82,765.54,Upgrade
1,Revenue Growth (YoY),3.94%,-3.99%,11.31%,46.65%,39.93%,30.81%,21.57%,-4.03%,-24.08%,-11.45%,Upgrade
2,Cost of Revenue,858.07,883.47,826.97,920.39,724.59,709.64,580.89,560.42,475.09,551.22,Upgrade
3,Gross Profit,399.25,469.62,382.72,488.97,362.14,251.37,195.72,174.23,163.73,214.31,Upgrade
4,"Selling, General & Admin",295.45,282.55,279.53,297.67,228.73,163.48,154.86,138.05,130.96,144.65,Upgrade
5,Other Operating Expenses,2.2,-3.86,3.86,-1.09,1.09,-1.52,1.52,-5.5,5.5,-3.15,Upgrade
6,Operating Expenses,297.65,285.23,283.39,327.29,229.81,159.06,156.38,145.07,136.45,141.57,Upgrade
7,Operating Income,101.6,184.4,99.32,161.67,132.33,92.3,39.34,29.16,27.28,72.74,Upgrade
8,Interest Expense,-13.42,-19.94,-16.46,-13.03,-5.06,-4.06,-4.46,-4.59,-7.37,-9.06,Upgrade
9,Interest & Investment Income,9.97,14.73,9.42,4.79,2.69,5.39,-,3.79,-,4.33,Upgrade
10,Earnings From Equity Investments,-,-,-,-,6.5,21.44,6.09,17.45,-8.72,9.62,Upgrade
11,Currency Exchange Gain (Loss),-,10.33,-,5.7,-,8.82,-,10.73,2.81,10.92,Upgrade
12,Other Non Operating Income (Expenses),10.33,11.33,16.24,35.67,19.3,8.22,20.7,-5.75,29.78,9.88,Upgrade
13,EBT Excluding Unusual Items,108.48,200.85,108.52,194.8,155.76,132.11,61.67,50.78,43.78,98.42,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.22,-,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-18.48,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,3.4,-,-,-,31.29,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,4.9,-,6.75,-,0.23,-,2.9,-,3.89,Upgrade
18,Asset Writedown,-,-13.12,-,-48.17,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-,-,-,7.08,-,1.61,-,52.16,-,-,Upgrade
20,Pretax Income,111.88,192.63,108.52,160.47,187.04,115.47,61.67,105.62,43.78,102.31,Upgrade
21,Income Tax Expense,24.03,35.42,25.01,31.81,29.9,20.93,14.17,22.34,10.76,21.8,Upgrade
22,Earnings From Continuing Operations,87.85,157.22,83.51,128.66,157.15,94.53,47.49,83.28,33.02,80.51,Upgrade
23,Minority Interest in Earnings,-8.75,-43.12,-12.35,-49.08,-16.82,-3.34,-6.2,-8.27,-3.71,-5.81,Upgrade
24,Net Income,79.1,114.09,71.16,79.59,140.33,91.19,41.3,75.01,29.31,74.7,Upgrade
25,Net Income to Common,79.1,114.09,71.16,79.59,140.33,91.19,41.3,75.01,29.31,74.7,Upgrade
26,Net Income Growth,11.16%,43.36%,-49.29%,-12.73%,239.80%,21.57%,40.89%,0.42%,-54.27%,-27.08%,Upgrade
27,Shares Outstanding (Basic),750,743,740,740,740,740,740,765,770,770,Upgrade
28,Shares Outstanding (Diluted),754,751,753,751,748,745,746,767,770,770,Upgrade
29,Shares Change (YoY),0.19%,0.08%,0.54%,0.71%,0.39%,-2.80%,-3.18%,-0.40%,-,-,Upgrade
30,EPS (Basic),0.11,0.15,0.10,0.11,0.19,0.12,0.06,0.10,0.04,0.10,Upgrade
31,EPS (Diluted),0.10,0.15,0.09,0.11,0.19,0.12,0.06,0.10,0.04,0.10,Upgrade
32,EPS Growth,10.89%,43.21%,-49.55%,-13.31%,238.45%,24.99%,45.54%,0.87%,-54.27%,-27.08%,Upgrade
33,Free Cash Flow,103.78,252.11,153.68,229.61,176.54,52.07,6.45,217.84,-10.23,115.96,Upgrade
34,Free Cash Flow Per Share,0.14,0.34,0.20,0.31,0.24,0.07,0.01,0.28,-0.01,0.15,Upgrade
35,Dividend Per Share,0.030,0.080,0.030,0.070,0.030,0.060,0.030,-,-,0.040,Upgrade
36,Dividend Growth,0%,14.29%,0%,16.67%,0%,-,-,-,-,-42.86%,Upgrade
37,Operating Margin,8.08%,13.63%,8.21%,11.47%,12.18%,9.60%,5.07%,3.97%,4.27%,9.50%,Upgrade
38,Profit Margin,6.29%,8.43%,5.88%,5.65%,12.91%,9.49%,5.32%,10.21%,4.59%,9.76%,Upgrade
39,Free Cash Flow Margin,8.25%,18.63%,12.70%,16.29%,16.25%,5.42%,0.83%,29.65%,-1.60%,15.15%,Upgrade
40,EBITDA,176.12,279.43,177.55,249.21,193.75,112.37,61.07,49.74,48.35,90.67,Upgrade
41,D&A For EBITDA,74.52,95.03,78.23,87.54,61.42,20.07,21.73,20.58,21.07,17.92,Upgrade
42,EBIT,101.6,184.4,99.32,161.67,132.33,92.3,39.34,29.16,27.28,72.74,Upgrade
