,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,1179,656,545,241,260,344,272,356,367,406,574,Upgrade
1,Market Cap Growth,172.16%,172.16%,109.33%,-30.00%,-4.23%,-3.23%,-26.04%,-12.26%,-36.00%,-28.86%,9.49%,Upgrade
2,Enterprise Value,1225,714,588,300,302,399,318,386,383,419,568,Upgrade
3,Last Close Price,2.79,1.59,1.32,0.63,0.68,0.90,0.71,0.93,0.96,1.06,1.50,Upgrade
4,PS Ratio,50.94,29.78,17.98,4.52,4.64,7.94,5.52,7.30,9.24,7.98,9.38,Upgrade
5,PB Ratio,-9.73,-9.73,-9.18,-4.57,-5.66,-8.97,-8.90,-18.72,-33.75,215.55,60.40,Upgrade
6,P/TBV Ratio,-,-,-,-,-,-,-,-,-,215.55,60.40,Upgrade
7,P/FCF Ratio,-,-,-,-98.45,-,-65.12,-,-,-,-,-,Upgrade
8,P/OCF Ratio,-,-,-,-99.63,-,443.86,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,55.58,32.38,19.42,5.63,5.39,9.20,6.46,7.92,9.63,8.25,9.28,Upgrade
10,EV/FCF Ratio,-91.79,-,-,-122.60,-,-75.41,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,-0.68,-0.68,-0.98,-0.85,-1.30,-1.13,-1.83,-2.47,-3.00,14.74,3.06,Upgrade
12,Debt / FCF Ratio,-,-,-,-18.42,-,-8.21,-,-,-,-,-,Upgrade
13,Earnings Yield,-2.46%,-4.42%,-5.12%,-7.27%,-7.28%,-6.44%,-7.72%,-6.59%,-5.92%,-3.73%,-3.19%,Upgrade
14,FCF Yield,-1.13%,-2.03%,-2.01%,-1.02%,-1.39%,-1.54%,-4.22%,-4.03%,-2.84%,-1.78%,-2.31%,Upgrade
15,Buyback Yield / Dilution,-5.12%,-7.84%,-2.41%,-,-,-,-,-,-,-,-,Upgrade
16,Total Shareholder Return,-5.12%,-7.84%,-2.41%,-,-,-,-,-,-,-,-,Upgrade
