,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,0.85,1,1.6,2.5,1.63,1.47,0.95,2.28,12.33,15.04,Upgrade
1,Cash & Short-Term Investments,0.85,1,1.6,2.5,1.63,1.47,0.95,2.28,12.33,15.04,Upgrade
2,Cash Growth,-46.49%,-60.04%,-2.21%,69.84%,72.70%,-35.57%,-92.34%,-84.84%,-17.61%,-41.54%,Upgrade
3,Accounts Receivable,1.49,5.53,2.01,7.94,3.57,7.09,12.48,9.83,5.22,11.64,Upgrade
4,Other Receivables,-,0.25,-,-0.31,0.28,2.45,0.52,2.12,3.22,0.77,Upgrade
5,Receivables,1.49,5.78,2.01,7.63,3.85,9.54,13,11.95,8.44,12.41,Upgrade
6,Inventory,2.89,4.59,5.15,5.72,13.01,10.57,8.33,11.27,11.39,13.3,Upgrade
7,Prepaid Expenses,1.52,0.37,1.55,0.46,4.93,0.72,5.41,0.98,-,0.68,Upgrade
8,Other Current Assets,-,1.51,-,1.53,-,2.74,-,1.86,-,1.46,Upgrade
9,Total Current Assets,6.74,13.25,10.31,17.83,23.43,25.03,27.68,28.33,32.16,42.9,Upgrade
10,"Property, Plant & Equipment",-,-,9.27,11.56,13.81,15.24,14.95,2.09,4.01,4.55,Upgrade
11,Other Long-Term Assets,0.64,0.78,0.82,1.19,1.01,0.91,1.7,1.68,1.2,1.2,Upgrade
12,Total Assets,7.39,14.03,20.4,30.58,38.24,41.19,44.33,32.09,37.36,48.64,Upgrade
13,Accounts Payable,2.51,3.1,5.46,7.03,9.28,4.76,4.09,2.75,1.43,2.96,Upgrade
14,Accrued Expenses,-,5.66,-,4.45,-,5.39,-,3.99,-,-,Upgrade
15,Short-Term Debt,20.84,32.66,18.4,30.9,21.66,32.9,22.02,22.02,22.02,21.76,Upgrade
16,Current Portion of Long-Term Debt,4.15,15.6,4.43,4.86,4.8,5.21,2.23,-,-,-,Upgrade
17,Current Portion of Leases,4.08,3.15,3.95,4.33,4.76,4.34,5.65,5.52,5.07,5.78,Upgrade
18,Other Current Liabilities,26.15,6.22,22.6,5.17,23.95,5.69,12.34,3.58,6.31,7.11,Upgrade
19,Total Current Liabilities,57.73,66.38,54.83,56.74,64.44,58.29,46.33,37.85,34.84,37.61,Upgrade
20,Long-Term Debt,15.07,3.91,13.9,14.14,4.13,4.76,7.28,3.26,-,-,Upgrade
21,Long-Term Leases,2.04,3.06,4.43,5.72,8.08,8.67,9.73,1.86,0.64,1.53,Upgrade
22,Total Liabilities,74.84,73.36,73.17,76.6,76.64,71.72,63.34,42.98,35.48,39.14,Upgrade
23,Common Stock,4.13,4.13,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,Upgrade
24,Additional Paid-In Capital,90.47,90.47,77.76,77.76,77.76,77.76,77.76,77.76,77.76,77.76,Upgrade
25,Retained Earnings,-172.77,-163.22,-143.75,-135.31,-126.23,-116.37,-104.05,-95.39,-80.59,-73.63,Upgrade
26,Comprehensive Income & Other,10.72,9.3,9.4,7.71,6.24,4.25,3.45,2.91,0.89,1.55,Upgrade
27,Shareholders' Equity,-67.45,-59.33,-52.77,-46.02,-38.4,-30.54,-19.01,-10.89,1.88,9.51,Upgrade
28,Total Liabilities & Equity,7.39,14.03,20.4,30.58,38.24,41.19,44.33,32.09,37.36,48.64,Upgrade
29,Total Debt,46.17,58.39,45.1,59.94,43.42,55.87,46.91,32.67,27.73,29.07,Upgrade
30,Net Cash (Debt),-45.32,-57.39,-43.51,-57.45,-41.78,-54.4,-45.96,-30.39,-15.4,-14.03,Upgrade
31,Net Cash Per Share,-0.11,-0.15,-0.11,-0.15,-0.11,-0.14,-0.12,-0.08,-0.04,-0.04,Upgrade
32,Filing Date Shares Outstanding,412.7,412.7,382.7,382.7,382.7,382.7,382.7,382.7,382.7,382.7,Upgrade
33,Total Common Shares Outstanding,412.7,412.7,382.7,382.7,382.7,382.7,382.7,382.7,382.7,382.7,Upgrade
34,Working Capital,-50.99,-53.13,-44.52,-38.91,-41.01,-33.26,-18.65,-9.53,-2.68,5.29,Upgrade
35,Book Value Per Share,-0.16,-0.14,-0.14,-0.12,-0.10,-0.08,-0.05,-0.03,0.00,0.02,Upgrade
36,Tangible Book Value,-67.45,-59.33,-52.77,-46.02,-38.4,-30.54,-19.01,-10.89,1.88,9.51,Upgrade
37,Tangible Book Value Per Share,-0.16,-0.14,-0.14,-0.12,-0.10,-0.08,-0.05,-0.03,0.00,0.02,Upgrade
38,Machinery,-,6.55,-,6.94,-,7.18,-,13.76,-,13.54,Upgrade
39,Leasehold Improvements,-,7.3,-,7.42,-,10.08,-,12.6,-,11,Upgrade
