,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,8.65,13.38,16.91,36.43,19.61,23.75,25.44,23.33,16.45,34.39,Upgrade
1,Revenue Growth (YoY),-48.85%,-63.26%,-13.77%,53.37%,-22.90%,1.83%,54.70%,-32.16%,-38.67%,17.46%,Upgrade
2,Cost of Revenue,6.6,12.56,12.06,31.49,14.29,21.83,17.55,15.61,12.23,18.4,Upgrade
3,Gross Profit,2.05,0.83,4.86,4.94,5.32,1.93,7.9,7.71,4.22,15.99,Upgrade
4,"Selling, General & Admin",8.89,11.62,10.74,12.6,12.97,16.8,14.08,17.68,11.83,21.04,Upgrade
5,Operating Expenses,8.92,11.64,10.7,12.66,12.95,16.81,14.1,17.86,11.83,21.02,Upgrade
6,Operating Income,-6.87,-10.82,-5.85,-7.73,-7.63,-14.88,-6.2,-10.15,-7.61,-5.03,Upgrade
7,Interest Expense,-1.47,-1.46,-1.47,-1.4,-1.04,-1.05,-0.87,-0.36,-0.17,-0.24,Upgrade
8,Interest & Investment Income,-,0,-,-,-,0,-,0.05,-,0.21,Upgrade
9,Currency Exchange Gain (Loss),-,0.02,-,0.36,-,-,-,-,-,0.08,Upgrade
10,Other Non Operating Income (Expenses),0.01,0.06,0.03,-0.15,0.33,1.68,0.1,-0.15,0.58,-0.06,Upgrade
11,EBT Excluding Unusual Items,-8.33,-12.2,-7.28,-8.92,-8.34,-14.25,-6.97,-10.61,-7.21,-5.04,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,0.03,Upgrade
13,Asset Writedown,-1.22,-7.27,-0.9,-0.3,-1.52,1.08,-1.69,-6.05,-,-3.16,Upgrade
14,Other Unusual Items,-,-,-,0.14,-,0.84,-,1.87,0.24,-,Upgrade
15,Pretax Income,-9.55,-19.47,-8.18,-9.08,-9.86,-12.33,-8.66,-14.79,-6.97,-8.17,Upgrade
16,Income Tax Expense,-,-,0.27,-,-,-,-,-,-,-,Upgrade
17,Earnings From Continuing Operations,-9.55,-19.47,-8.44,-9.08,-9.86,-12.33,-8.66,-14.79,-6.97,-8.17,Upgrade
18,Net Income,-9.55,-19.47,-8.44,-9.08,-9.86,-12.33,-8.66,-14.79,-6.97,-8.17,Upgrade
19,Net Income to Common,-9.55,-19.47,-8.44,-9.08,-9.86,-12.33,-8.66,-14.79,-6.97,-8.17,Upgrade
20,Shares Outstanding (Basic),413,392,383,383,383,383,383,383,383,383,Upgrade
21,Shares Outstanding (Diluted),413,392,383,383,383,383,383,383,383,383,Upgrade
22,Shares Change (YoY),7.84%,2.41%,-,-,-,-,-,-,-,-,Upgrade
23,EPS (Basic),-0.02,-0.05,-0.02,-0.02,-0.03,-0.03,-0.02,-0.04,-0.02,-0.02,Upgrade
24,EPS (Diluted),-0.02,-0.05,-0.02,-0.02,-0.03,-0.03,-0.02,-0.04,-0.02,-0.02,Upgrade
25,Free Cash Flow,-0.29,-13.05,2.12,-4.56,0.96,-6.24,-5.23,-9.12,-1.31,-5.93,Upgrade
26,Free Cash Flow Per Share,-0.00,-0.03,0.01,-0.01,0.00,-0.02,-0.01,-0.02,-0.00,-0.02,Upgrade
27,Operating Margin,-79.41%,-80.83%,-34.56%,-21.21%,-38.89%,-62.65%,-24.38%,-43.50%,-46.27%,-14.62%,Upgrade
28,Profit Margin,-110.38%,-145.44%,-49.92%,-24.93%,-50.25%,-51.90%,-34.04%,-63.41%,-42.36%,-23.76%,Upgrade
29,Free Cash Flow Margin,-3.35%,-97.53%,12.50%,-12.53%,4.87%,-26.29%,-20.56%,-39.08%,-7.98%,-17.23%,Upgrade
30,EBITDA,-6.18,-9.94,-5.35,-7.72,-6.93,-14.01,-6.14,-10.07,-7.54,-4.74,Upgrade
31,D&A For EBITDA,0.69,0.88,0.49,0.01,0.7,0.87,0.06,0.08,0.07,0.28,Upgrade
32,EBIT,-6.87,-10.82,-5.85,-7.73,-7.63,-14.88,-6.2,-10.15,-7.61,-5.03,Upgrade
