,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,49,43,56,57,49,49,49,49,49,49,77,45,57,57,57,65,69,65,93,89,122,Upgrade
1,Market Cap Growth,-11.81%,-11.81%,15.23%,16.67%,0%,0%,-36.84%,9.09%,-14.29%,-14.29%,35.71%,-31.25%,-17.65%,-12.50%,-39.13%,-27.27%,-43.33%,-60.00%,-41.03%,-64.52%,-53.85%,Upgrade
2,Enterprise Value,21,296,309,308,300,307,307,307,307,307,335,294,307,274,274,294,298,258,286,301,333,Upgrade
3,Last Close Price,0.85,0.75,0.98,1.40,1.20,1.20,1.20,1.20,1.20,1.20,1.90,1.10,1.40,1.40,1.40,1.60,1.70,1.60,2.30,2.20,3.00,Upgrade
4,PE Ratio,-,-19.18,-17.13,-,-,-4.39,-,-,-,-7.58,-,-1.07,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.12,0.10,0.13,0.12,0.10,0.10,0.10,0.10,0.09,0.10,0.16,0.11,0.20,0.23,0.24,0.27,0.28,0.27,0.40,0.38,0.50,Upgrade
6,PB Ratio,-1.80,-1.80,-2.36,-0.14,-0.12,-0.12,-0.12,-0.12,-0.13,-0.13,-0.20,-0.12,-,-0.15,-,-0.19,-,-0.21,-0.34,-0.33,-,Upgrade
7,P/OCF Ratio,12.87,12.87,73.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,0.05,0.71,0.71,0.66,0.63,0.61,0.63,0.62,0.55,0.60,0.70,0.72,1.07,1.11,1.16,1.23,1.20,1.07,1.22,1.27,1.36,Upgrade
9,EV/EBITDA Ratio,-,-,-,30.97,66.14,69.12,-,-,41.01,-,-297.77,-27.39,-12.96,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-152.58,-,-,-,-,-,-12.23,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,-1.64,-1.64,-1.64,-0.75,-0.75,-0.77,-0.77,-0.77,-0.78,-0.78,-0.79,-0.79,-,-0.79,-,-0.85,-,-0.97,-1.09,-1.09,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,29.73,29.73,11.88,-,-,45.41,-,59.93,14.49,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,1.48,1.52,2.22,2.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,0.70,0.70,0.70,0.26,0.26,0.25,-,0.29,-,0.29,-,0.26,-,0.24,-,0.24,-,0.30,-,0.28,-,Upgrade
15,Current Ratio,0.97,0.97,0.97,0.33,0.33,0.33,-,0.37,-,0.36,-,0.32,-,0.32,-,0.32,-,0.30,-,0.37,-,Upgrade
16,Return on Assets (ROA),-5.57%,-5.73%,-0.28%,-0.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Return on Capital (ROIC),-84.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-387.67%,-175.96%,-,-,Upgrade,
18,Earnings Yield,-4.60%,-5.21%,-5.84%,-16.42%,-23.56%,-22.77%,-18.64%,-19.40%,0.14%,-13.20%,-38.96%,-93.54%,-94.59%,-118.51%,-114.63%,-112.47%,-135.48%,-147.03%,-111.69%,-113.02%,-68.12%,Upgrade
19,FCF Yield,-11.30%,-12.81%,-6.97%,-4.08%,-2.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,-39.12%,-78.23%,-78.23%,-,-,24.44%,-,0.00%,-,-32.34%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Total Shareholder Return,-39.12%,-78.23%,-78.23%,-,-,24.44%,-,0.00%,-,-32.34%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
