,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,85.78,85.78,121.62,121.62,109.14,116.59,129.09,144.83,97.65,124.89,189.15,97.45,68.61,52.97,67.09,57.03,57.99,57.13,76.41,50.21,Upgrade
1,Revenue Growth (YoY),-21.40%,-26.42%,-5.78%,-16.03%,11.76%,-6.65%,-31.76%,48.63%,42.33%,135.77%,181.92%,70.88%,18.32%,-7.28%,-12.19%,13.59%,13.58%,-4.24%,-9.36%,-49.08%,Upgrade
2,Cost of Revenue,83.71,83.71,118.06,118.06,100.37,114.41,131.36,141.01,97.38,123.29,183.91,97.07,75.59,60.97,68.66,69.91,66.1,63.39,75.17,58.2,Upgrade
3,Gross Profit,2.07,2.07,3.56,3.56,8.77,2.18,-2.27,3.82,0.27,1.6,5.25,0.37,-6.98,-8,-1.57,-12.88,-8.11,-6.26,1.24,-8,Upgrade
4,"Selling, General & Admin",5.84,5.84,4.87,4.87,4.29,3.6,3.68,4.26,3.69,3.56,5.95,4,3.94,4.34,6.64,5.45,6.28,8.41,5.31,5.25,Upgrade
5,Other Operating Expenses,1.4,1.4,-1.07,-1.07,0.04,-0.72,-0.46,-0.18,-0.7,-0.55,-3.29,-0.93,0.87,-0.15,-1.26,-0.05,-5.33,-1.05,13.3,-0.42,Upgrade
6,Operating Expenses,7.23,7.23,3.8,3.8,4.33,2.88,3.22,4.09,2.99,3.01,2.66,3.06,4.82,4.19,9.89,10.02,5.57,11.92,23.18,9.44,Upgrade
7,Operating Income,-5.16,-5.16,-0.25,-0.25,4.44,-0.7,-5.49,-0.26,-2.71,-1.42,2.59,-2.69,-11.8,-12.18,-11.46,-22.9,-13.68,-18.18,-21.94,-17.44,Upgrade
8,Interest Expense,-1.44,-1.44,-2.98,-2.98,-3.03,-3.01,-3,-3.05,-2.35,-4.78,-0.49,-5.62,-7.27,-7.2,-0.38,-6.06,-6.81,-7.34,-7.46,-7.15,Upgrade
