,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",1974,2046,2082,2100,2156,2181,2235,2246,2342,2428,Upgrade
1,Cash & Equivalents,252.4,288.43,203.99,171.04,102.4,134.71,86.28,89.45,139.49,16.12,Upgrade
2,Accounts Receivable,4.24,3.26,2.3,1.52,12,2.08,3.05,2.58,3.09,1.56,Upgrade
3,Other Receivables,8.75,4.04,11.1,6.87,2.09,8.63,14.52,11.42,13.47,14.38,Upgrade
4,Investment In Debt and Equity Securities,48.42,64.38,106.52,173.63,180.21,185.3,290.74,442.91,439.92,510.69,Upgrade
5,Other Current Assets,-,8.24,37.32,41.22,42.01,23.38,97.19,72.28,17.22,8.94,Upgrade
6,Trading Asset Securities,84.27,9.26,1.65,1.8,16.91,33.07,51.4,44.72,14.89,51.28,Upgrade
7,Deferred Long-Term Tax Assets,0.16,0.15,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.06,Upgrade
8,Other Long-Term Assets,256.7,259.3,257.77,257.79,262.97,268.08,273.96,281.34,292.79,298.89,Upgrade
9,Total Assets,2629,2683,2703,2754,2775,2836,3052,3190,3263,3330,Upgrade
10,Current Portion of Long-Term Debt,2.85,2.81,2.76,2.76,2.83,3.01,9,14.84,13.39,62.26,Upgrade
11,Current Portion of Leases,0.56,0.58,0.05,0.33,0.57,0.56,0.79,1.05,1.03,0.28,Upgrade
12,Long-Term Debt,40.35,41.78,43.2,44.55,45.86,47.15,144.63,228.69,236.77,244.19,Upgrade
13,Long-Term Leases,0.09,0.37,0.01,0.04,-,0.29,-,0.27,0.79,-,Upgrade
14,Accrued Expenses,-,0.73,-,1.54,-,0.72,-,0.96,-,1.42,Upgrade
15,Current Income Taxes Payable,2.28,1.39,1.27,0.19,1.73,0.47,3.14,2.19,1.93,0.1,Upgrade
16,Current Unearned Revenue,-,2.32,-,2.99,-,1.57,-,3.11,-,3.48,Upgrade
17,Other Current Liabilities,15.07,12.23,18.29,12.71,15.89,12.89,23.06,18.41,21.36,13.51,Upgrade
18,Long-Term Deferred Tax Liabilities,35.66,35.58,35.03,34.6,33.75,32.93,32.13,31.31,30.49,29.68,Upgrade
19,Other Long-Term Liabilities,10.82,10.3,8.64,9.6,9.2,9.99,6.84,7.15,8.43,11.66,Upgrade
20,Total Liabilities,107.69,108.09,109.24,109.31,109.83,109.58,219.58,307.95,314.19,366.59,Upgrade
21,Common Stock,229.39,229.39,229.39,229.39,229.39,229.39,229.39,229.39,229.39,229.39,Upgrade
22,Retained Earnings,2435,2495,2516,2509,2571,2590,2652,2654,2733,2800,Upgrade
23,Comprehensive Income & Other,-143.63,-149.32,-152.22,-94.08,-135.76,-92.32,-48.77,-1.01,-13.81,-65.73,Upgrade
24,Shareholders' Equity,2521,2575,2593,2644,2665,2727,2833,2882,2949,2964,Upgrade
25,Total Liabilities & Equity,2629,2683,2703,2754,2775,2836,3052,3190,3263,3330,Upgrade
26,Total Debt,43.86,45.54,46.02,47.68,49.26,51,154.42,244.83,251.99,306.74,Upgrade
27,Net Cash / Debt,292.81,252.14,159.62,125.16,70.06,116.78,-16.74,-110.66,-97.62,-239.34,Upgrade
28,Net Cash Growth,83.44%,101.46%,127.84%,7.18%,-,-,-,-,-,-,Upgrade
29,Net Cash Per Share,1.06,0.91,0.58,0.45,0.25,0.42,-0.06,-0.40,-0.35,-0.86,Upgrade
30,Filing Date Shares Outstanding,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,Upgrade
31,Total Common Shares Outstanding,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,277.23,Upgrade
32,Book Value Per Share,9.09,9.29,9.35,9.54,9.61,9.84,10.22,10.40,10.64,10.69,Upgrade
33,Tangible Book Value,2521,2575,2593,2644,2665,2727,2833,2882,2949,2964,Upgrade
34,Tangible Book Value Per Share,9.09,9.29,9.35,9.54,9.61,9.84,10.22,10.40,10.64,10.69,Upgrade
35,Buildings,-,3.21,-,3.21,-,3.21,-,3.21,-,3.21,Upgrade
