,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Rental Revenue,26.42,27.35,28.69,26.21,25.67,26.26,30.87,31.67,32.82,33.51,Upgrade
1,Other Revenue,-1.46,2.75,1.03,-5.12,-3.7,-6.31,-3.86,-8.8,-4.59,-51.92,Upgrade
2,Total Revenue,24.96,30.1,29.71,21.09,21.97,19.95,27.01,22.87,28.23,-18.41,Upgrade
3,Revenue Growth (YoY,-16.00%,42.73%,35.27%,5.68%,-18.66%,-12.75%,-4.35%,-,-28.72%,-,Upgrade
4,Property Expenses,2.72,1.98,2.94,1.32,0.94,1.21,0.64,0.61,0.87,0.88,Upgrade
5,"Selling, General & Administrative",16.64,20.26,16.96,18.47,15.7,18.97,14.87,18,14.45,18.23,Upgrade
6,Other Operating Expenses,-0.23,-6.19,0.39,-2.85,-1.29,-1.3,-2.47,-2.49,-2.66,-6.13,Upgrade
7,Total Operating Expenses,20.16,17.28,21.59,18.92,15.12,23.46,13.04,17.44,12.66,12.98,Upgrade
8,Operating Income,4.8,12.82,8.13,2.17,6.84,-3.51,13.97,5.43,15.58,-31.39,Upgrade
9,Interest Expense,-0.71,-0.83,-0.64,-0.69,-0.46,-0.74,-1.54,-1.78,-2.65,-3.25,Upgrade
10,Interest & Investment Income,11.46,10.17,9.55,10.85,9.4,11.26,18.02,17.68,18.43,20.21,Upgrade
11,Income (Loss) on Equity Investments,-,-,-,-,-,-,-,-,-,15.93,Upgrade
12,Currency Exchange Gain (Loss),-,-2.42,-,0.52,-,2.04,-,1.34,-,-2.72,Upgrade
13,Other Non-Operating Income,-,-,-,-,-,-,-,-0.06,-,-,Upgrade
14,EBT Excluding Unusual Items,15.54,19.74,17.04,12.85,15.78,9.05,30.46,22.62,31.35,-1.23,Upgrade
15,Gain (Loss) on Sale of Investments,2.06,-0.85,12.71,-16.49,-3.46,-12.28,-14.44,1.42,0.6,-8.11,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.18,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-71.66,-37.16,-17.28,-55.48,-24.13,-53.63,-9.2,-95.55,-87.3,-256.44,Upgrade
18,Other Unusual Items,-,-,-,-,-,0.01,-,-,-,-,Upgrade
19,Pretax Income,-54.06,-18.09,12.46,-59.12,-11.81,-56.85,6.82,-71.52,-55.35,-265.78,Upgrade
20,Income Tax Expense,1.7,2.21,1.96,1.56,2.72,2.25,2.81,3.49,3.87,2.33,Upgrade
21,Net Income,-55.76,-20.3,10.51,-60.68,-14.53,-59.09,4.01,-75.01,-59.22,-268.11,Upgrade
22,Net Income to Common,-55.76,-20.3,10.51,-60.68,-14.53,-59.09,4.01,-75.01,-59.22,-268.11,Upgrade
23,Basic Shares Outstanding,277,277,277,277,277,277,277,277,277,277,Upgrade
24,Diluted Shares Outstanding,277,277,277,277,277,277,277,277,277,277,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,0.00%,-6.89%,-9.92%,Upgrade
26,EPS (Basic),-0.20,-0.07,0.04,-0.22,-0.05,-0.21,0.01,-0.27,-0.21,-0.97,Upgrade
27,EPS (Diluted),-0.20,-0.07,0.04,-0.22,-0.05,-0.21,0.01,-0.27,-0.21,-0.97,Upgrade
28,Dividend Per Share,0.003,0.014,0.003,0.012,0.005,0.015,0.012,0.021,0.015,0.027,Upgrade
29,Dividend Growth,0%,16.67%,-40.00%,-20.00%,-58.33%,-28.57%,-20.00%,-22.22%,-16.67%,-15.63%,Upgrade
30,Operating Margin,19.21%,42.60%,27.36%,10.30%,31.15%,-17.58%,51.73%,23.73%,55.16%,-,Upgrade
31,Profit Margin,-223.41%,-67.46%,35.36%,-287.74%,-66.14%,-296.15%,14.85%,-327.97%,-209.76%,-,Upgrade
32,Free Cash Flow Margin,20.62%,22.28%,30.02%,45.68%,52.67%,6.06%,60.86%,58.28%,68.65%,-,Upgrade
33,EBITDA,5,13.05,8.37,2.46,7.36,-2.9,14.56,6.04,16.2,-30.76,Upgrade
34,D&A For Ebitda,0.2,0.22,0.24,0.29,0.52,0.61,0.59,0.62,0.63,0.63,Upgrade
35,EBIT,4.8,12.82,8.13,2.17,6.84,-3.51,13.97,5.43,15.58,-31.39,Upgrade
