,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,4957,3167,2869,3499,4599,4754,4082,2732,3028,2175,2019,2442,2503,2315,2786,3782,2733,2904,3252,5192,3657,Upgrade
1,Market Cap Growth,-33.39%,-33.39%,-29.73%,28.05%,51.87%,118.62%,102.24%,11.88%,21.00%,-6.05%,-27.54%,-35.43%,-8.44%,-20.29%,-14.33%,-27.16%,-25.26%,20.67%,32.04%,93.58%,75.44%,Upgrade
2,Enterprise Value,6075,4178,3770,4247,5348,5957,5314,3888,4184,3365,3062,3288,3348,3022,3402,4279,3162,3343,3602,5457,3922,Upgrade
3,Last Close Price,11.85,7.57,6.83,8.30,10.91,11.28,12.78,8.55,9.48,6.81,6.32,7.64,7.83,7.25,8.72,11.84,8.49,9.21,10.31,16.35,11.52,Upgrade
4,PE Ratio,398.61,-,179.40,181.35,323.60,-151.88,-99.08,-,-,-,505.21,-,-,36.38,43.80,48.39,35.22,35.24,39.03,70.93,45.86,Upgrade
5,PS Ratio,2.62,1.65,1.57,1.96,2.63,2.62,2.17,1.43,1.57,1.12,1.05,1.30,1.37,1.36,1.68,2.47,2.05,2.25,2.85,4.74,3.12,Upgrade
6,PB Ratio,3.49,2.18,1.97,2.37,3.12,3.28,5.04,3.42,3.79,2.60,2.39,2.91,2.96,2.56,3.16,4.38,3.15,3.38,4.07,6.59,4.82,Upgrade
7,P/TBV Ratio,2.58,2.58,2.33,2.80,3.68,3.62,6.07,4.20,4.64,3.17,2.92,3.57,3.62,3.28,4.09,5.70,4.09,4.42,5.47,8.40,6.20,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,1381.90,-,-24.03,-10.70,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,42.45,-,24.00,18.96,33.82,-,18.63,-,30.29,18.73,-,-,18.29,14.43,16.07,18.83,17.56,20.42,20.98,-,20.71,Upgrade
10,EV/Sales Ratio,3.17,2.18,2.06,2.38,3.06,3.28,2.83,2.04,2.16,1.74,1.59,1.75,1.83,1.77,2.05,2.80,2.37,2.59,3.16,4.99,3.35,Upgrade
11,EV/EBITDA Ratio,44.10,30.32,29.42,28.94,37.44,47.26,53.14,42.30,-,38.72,27.74,27.92,25.37,20.04,22.09,26.12,19.85,19.25,21.99,36.35,25.44,Upgrade
12,EV/EBIT Ratio,256.53,176.42,-,136.28,-,627.09,-641.45,-323.93,-,-6872.65,113.78,80.57,-,36.99,38.47,41.92,31.29,28.11,31.62,53.15,35.14,Upgrade
13,EV/FCF Ratio,-13.55,-,-,-,-,-,1798.70,-,-33.21,-16.56,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.82,0.82,0.75,0.67,0.62,0.61,1.61,1.62,1.53,1.48,1.47,1.34,1.15,1.00,0.92,0.77,0.63,0.57,0.62,0.55,0.50,Upgrade
15,Debt / EBITDA Ratio,8.63,5.24,9.55,5.52,22.34,4.70,6.95,7.85,-,14.73,7.94,10.56,32.09,5.07,4.16,4.10,6.88,2.54,2.25,2.98,2.76,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,441.56,-,-9.69,-6.11,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.61,0.62,0.58,0.57,0.60,0.69,0.62,0.75,0.77,0.80,0.75,0.85,0.86,0.86,0.84,0.83,1.03,0.82,0.55,0.96,Upgrade,
18,Inventory Turnover,5.01,5.21,5.54,5.10,5.07,4.34,4.53,4.15,4.57,3.62,3.79,4.04,4.45,4.69,5.64,5.58,5.03,5.47,4.06,3.05,5.02,Upgrade
19,Quick Ratio,0.39,0.39,0.42,0.42,0.45,0.52,0.37,0.33,0.39,0.32,0.35,0.38,0.46,0.52,0.69,0.71,0.71,0.63,0.71,0.88,0.98,Upgrade
20,Current Ratio,0.72,0.72,0.73,0.73,0.76,0.85,0.68,0.64,0.69,0.78,0.85,0.95,0.99,1.18,1.21,1.24,1.32,1.20,1.30,1.51,1.54,Upgrade
21,Return on Equity (ROE),-0.94%,0.90%,0.21%,2.37%,0.26%,3.17%,-2.13%,-17.67%,-4.64%,2.78%,-2.58%,-9.33%,9.90%,7.65%,7.72%,4.56%,9.02%,15.37%,7.67%,8.21%,Upgrade,
22,Return on Assets (ROA),2.09%,-0.09%,1.31%,-1.66%,1.59%,1.50%,1.12%,-3.53%,0.04%,1.26%,0.62%,-2.08%,3.06%,3.19%,3.16%,0.46%,5.09%,6.45%,3.89%,3.82%,Upgrade,
23,Return on Capital (ROIC),2.73%,-0.12%,1.71%,-2.12%,2.04%,1.95%,1.48%,-4.55%,0.05%,1.56%,0.78%,-2.68%,3.97%,4.12%,4.07%,0.59%,6.54%,8.00%,4.88%,5.01%,Upgrade,
24,Return on Capital Employed (ROCE),1.21%,1.21%,-,1.71%,-,0.54%,-0.62%,-0.94%,-,-0.04%,1.90%,2.81%,-,5.33%,6.20%,7.56%,7.84%,10.28%,10.33%,9.52%,10.70%,Upgrade
25,Earnings Yield,0.25%,0.39%,0.56%,0.55%,0.31%,-0.66%,-1.01%,-1.52%,-1.42%,-1.20%,0.20%,0.58%,1.42%,2.75%,2.28%,2.07%,2.84%,2.84%,2.56%,1.41%,2.18%,Upgrade
26,FCF Yield,-9.05%,-14.16%,-17.62%,-10.50%,-7.93%,-5.29%,0.07%,-4.97%,-4.16%,-9.34%,-18.35%,-13.35%,-12.83%,-14.48%,-8.62%,-5.76%,-7.92%,-7.09%,-6.45%,-3.33%,-2.26%,Upgrade
27,Dividend Yield,0.22%,-,-,-,0.22%,-,-,-,-,-,-,-,-,-,-,-,1.10%,-,-,-,0.70%,Upgrade
28,Payout Ratio,360.33%,-,517.12%,640.44%,80.35%,1422.73%,167.64%,-,-,-,159.54%,-,-,82.02%,21.65%,207.12%,35.37%,18.04%,90.84%,19.52%,9.62%,Upgrade
29,Buyback Yield / Dilution,-29.10%,-21.93%,-32.47%,-31.14%,-31.62%,-12.63%,1.53%,-0.42%,-0.53%,1.75%,-1.21%,-0.16%,-0.11%,1.27%,2.01%,-2.45%,0.25%,-4.62%,-4.85%,-0.83%,-5.73%,Upgrade
30,Total Shareholder Return,-28.89%,-21.93%,-32.47%,-31.14%,-31.40%,-12.63%,1.53%,-0.42%,-0.53%,1.75%,-1.21%,-0.16%,-0.11%,1.27%,2.01%,-2.45%,1.35%,-4.62%,-4.85%,-0.83%,-5.03%,Upgrade
