,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,106.45,160.49,103,144.96,238.94,233.43,182.63,376.66,368.18,789.06,Upgrade
1,Revenue Growth (YoY),3.35%,10.71%,-56.89%,-37.90%,30.83%,-38.03%,-50.40%,-52.27%,-49.30%,-,Upgrade
2,Cost of Revenue,130.86,210.73,138.04,155.76,181.53,185.59,161.7,321.95,292.71,579.17,Upgrade
3,Gross Profit,-24.4,-50.24,-35.04,-10.8,57.41,47.84,20.93,54.71,75.47,209.89,Upgrade
4,"Selling, General & Admin",31.55,35.1,50.28,69.5,59.61,54.05,49.17,70,37.46,71.98,Upgrade
5,Operating Expenses,29.89,45.06,42.97,113.26,120.04,105.05,51.41,71.66,37.46,71.98,Upgrade
6,Operating Income,-54.29,-95.31,-78.01,-124.06,-62.63,-57.21,-30.47,-16.96,38.01,137.91,Upgrade
7,Interest Expense,-30.75,-25.03,-23.76,-,-25.01,-43.77,-25.63,-52.09,-45.77,-34.69,Upgrade
8,Interest & Investment Income,-,0.59,-,4.68,-,0.55,-,0.42,-,1.4,Upgrade
9,Other Non Operating Income (Expenses),1.13,3.47,-13.49,4.66,0.04,3.67,5.44,2.28,4.96,8.03,Upgrade
10,EBT Excluding Unusual Items,-83.91,-116.27,-115.26,-114.72,-87.6,-96.76,-50.67,-66.35,-2.8,112.65,Upgrade
11,Gain (Loss) on Sale of Assets,4.1,1.47,1.98,1,1.28,0.02,5.03,0.5,-,0.66,Upgrade
12,Asset Writedown,-,-197.83,-,-61.71,-,-184.35,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,267.38,-,-,-,-,-,-,Upgrade
14,Pretax Income,-79.8,-312.63,-113.28,91.95,-86.32,-281.09,-45.64,-65.85,-2.8,113.32,Upgrade
15,Income Tax Expense,-0.21,-2.27,-0.04,-5.64,9.87,4.14,1.02,-4.28,9.65,19.88,Upgrade
16,Earnings From Continuing Operations,-79.59,-310.36,-113.24,97.59,-96.19,-285.23,-46.66,-61.57,-12.44,93.44,Upgrade
17,Net Income to Company,-79.59,-310.36,-113.24,97.59,-96.19,-285.23,-46.66,-61.57,-12.44,93.44,Upgrade
18,Net Income,-79.59,-310.36,-113.24,97.59,-96.19,-285.23,-46.66,-61.57,-12.44,93.44,Upgrade
19,Net Income to Common,-79.59,-310.36,-113.24,97.59,-96.19,-285.23,-46.66,-61.57,-12.44,93.44,Upgrade
20,Shares Outstanding (Basic),593,672,395,383,329,329,329,329,329,329,Upgrade
21,Shares Outstanding (Diluted),593,672,395,383,329,329,329,329,329,329,Upgrade
22,Shares Change (YoY),50.00%,75.35%,20.00%,16.33%,0.00%,0.01%,0.01%,0.14%,0.14%,-,Upgrade
23,EPS (Basic),-0.13,-0.46,-0.29,0.25,-0.29,-0.87,-0.14,-0.19,-0.04,0.28,Upgrade
24,EPS (Diluted),-0.13,-0.46,-0.29,0.25,-0.29,-0.87,-0.14,-0.19,-0.04,0.28,Upgrade
25,Free Cash Flow,-2.13,11.09,-3.38,-10.48,33.14,29.23,-35.84,0.6,-73.03,175.16,Upgrade
26,Free Cash Flow Per Share,-0.00,0.02,-0.01,-0.03,0.10,0.09,-0.11,0.00,-0.22,0.53,Upgrade
27,Operating Margin,-51.00%,-59.38%,-75.74%,-85.58%,-26.21%,-24.51%,-16.69%,-4.50%,10.32%,17.48%,Upgrade
28,Profit Margin,-74.77%,-193.39%,-109.94%,67.32%,-40.26%,-122.19%,-25.55%,-16.35%,-3.38%,11.84%,Upgrade
29,Free Cash Flow Margin,-2.00%,6.91%,-3.28%,-7.23%,13.87%,12.52%,-19.62%,0.16%,-19.83%,22.20%,Upgrade
30,EBITDA,-6.12,-37.39,-22.74,-75.68,0.58,-6.47,26.99,34.79,89,189.67,Upgrade
31,D&A For EBITDA,48.17,57.91,55.27,48.38,63.22,50.75,57.46,51.75,50.99,51.76,Upgrade
32,EBIT,-54.29,-95.31,-78.01,-124.06,-62.63,-57.21,-30.47,-16.96,38.01,137.91,Upgrade
