,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1.78,2.16,5.44,6.31,17.75,4.64,4.13,5.45,19.46,5.41,Upgrade
1,Short-Term Investments,38.11,-,56.39,-,49.15,20.66,28.27,-,-,-,Upgrade
2,Cash & Short-Term Investments,39.89,2.16,61.82,6.31,66.9,25.3,32.4,5.45,19.46,5.41,Upgrade
3,Cash Growth,-35.47%,-65.76%,-7.58%,-75.05%,106.47%,364.56%,66.48%,0.68%,246.73%,19.22%,Upgrade
4,Accounts Receivable,23.11,29.16,43.47,37.14,29.51,19.83,31.07,13.77,13.75,27.62,Upgrade
5,Other Receivables,-,1.8,-,5.25,-,0.01,0.02,0.28,2.32,1.38,Upgrade
6,Receivables,23.11,52.19,43.47,42.38,29.51,19.84,31.09,14.05,16.07,28.99,Upgrade
7,Inventory,29.87,59.3,28.61,79.85,84.31,48.78,47.77,69.92,66.33,58.68,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.1,5.41,3.27,Upgrade
9,Other Current Assets,-,0.75,-,0.63,-,-,-,0.74,0.85,0.93,Upgrade
10,Total Current Assets,92.87,114.4,133.9,129.17,180.72,93.92,111.26,90.25,108.12,97.27,Upgrade
11,"Property, Plant & Equipment",73.21,80.7,131.65,111.06,102.56,92.42,96.9,98.07,80.08,78.9,Upgrade
12,Long-Term Deferred Tax Assets,14.26,14.4,-,-,-,-,-,-,-,-,Upgrade
13,Total Assets,180.34,209.5,265.55,240.23,283.28,186.34,208.16,188.32,188.2,176.18,Upgrade
14,Accounts Payable,67.99,99.05,79.47,63.95,51.89,39.94,54.78,43.19,59.53,74.82,Upgrade
15,Accrued Expenses,30.48,25.36,28.71,20.55,49.36,21.02,22.28,14.55,31.39,22.9,Upgrade
16,Short-Term Debt,52.89,49.89,62.82,61.8,85.61,85.02,78.95,73.76,117.23,55.66,Upgrade
17,Current Portion of Long-Term Debt,81.98,73.99,-,-,56.64,5.51,3.89,1.13,-,-,Upgrade
18,Current Portion of Leases,0.28,1.13,0.7,1.67,-,3.16,3.7,3.59,-,-,Upgrade
19,Current Income Taxes Payable,1.05,1.05,0.75,-,2.72,-,-,-,-,0.88,Upgrade
20,Current Unearned Revenue,2.75,2.32,7.03,6.7,24.69,1.79,2.55,3.26,9.94,5.12,Upgrade
