,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,1813,2025,1595,2463,3200,3333,3348,3000,2614,2272,2526,2569,3841,2362,2698,2583,2380,2685,2482,2641,2610,Upgrade
1,Market Cap Growth,-39.23%,-39.23%,-52.37%,-17.90%,22.42%,46.70%,32.54%,16.76%,-31.93%,-3.84%,-6.38%,-0.56%,61.35%,-12.01%,8.72%,-2.17%,-8.80%,10.95%,8.49%,39.23%,62.14%,Upgrade
2,Enterprise Value,2681,2766,2346,2745,3483,3674,3581,3134,2749,2428,2680,2710,3982,2460,2759,2665,2462,2628,2442,2612,2581,Upgrade
3,Last Close Price,6.43,7.15,5.63,8.53,11.08,11.54,11.75,10.53,9.18,7.97,8.69,8.84,13.21,8.13,9.28,8.84,8.14,9.18,8.49,9.02,8.91,Upgrade
4,PE Ratio,-,-,-,-,-,-55.14,-53.61,-36.08,-,52.31,52.43,44.09,67.43,38.68,42.29,43.88,44.27,80.27,109.20,213.67,181.68,Upgrade
5,PS Ratio,1.37,1.52,1.19,1.58,1.99,2.20,2.51,3.14,3.28,2.73,2.94,2.82,4.19,2.65,3.05,3.17,3.17,4.03,3.85,4.34,4.13,Upgrade
6,PB Ratio,2.72,2.58,1.89,2.78,3.53,3.65,3.88,4.22,3.82,2.89,3.25,3.13,4.74,3.05,3.53,3.37,3.14,3.67,3.45,3.70,3.68,Upgrade
7,P/TBV Ratio,3.64,3.64,2.69,3.98,5.13,5.34,5.44,5.11,4.49,4.35,4.92,4.61,7.02,4.62,5.40,5.15,4.83,5.73,3.58,3.84,3.82,Upgrade
8,P/FCF Ratio,-,-,-3.73,-,-8.57,-,-,-,69.79,34.93,253.93,-,-250.50,-,-,-,59.38,67.32,41.03,-,22.32,Upgrade
9,P/OCF Ratio,8.15,8.15,5.25,-,18.00,-157.72,-,-,48.65,24.74,65.14,-,283.75,-,-,-,46.55,56.37,36.76,-,19.97,Upgrade
