,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4698,5513,5420,6215,5535,5694,6005,6904,5533,4731,5040,6291,3522,3052,2767,8116,2303,2848,2790,2978,Upgrade
1,Cash & Short-Term Investments,4698,5513,5420,6215,5535,5694,6005,6904,5533,4731,5040,6291,3522,3052,2767,8116,2303,2848,2790,2978,Upgrade
2,Cash Growth,-15.12%,-3.19%,-9.74%,-9.98%,0.03%,20.35%,19.15%,9.75%,57.09%,55.02%,82.11%,-22.49%,52.92%,7.15%,-0.81%,172.54%,-14.04%,-0.18%,19.99%,19.20%,Upgrade
3,Accounts Receivable,3872,4235,5120,4942,6681,6422,8032,7719,10124,9955,11191,8694,10277,3951,3991,6094,3947,2930,2308,2025,Upgrade
4,Other Receivables,126.2,109.02,61.54,329.54,38.7,80.34,37.97,34.19,58.98,68.87,48.57,176.32,179.03,8.86,15.35,44.48,14.64,20.7,10.23,13.16,Upgrade
5,Receivables,3998,4344,5181,5271,6720,6502,8070,7754,10183,10024,11240,8870,10456,3960,4006,6138,3962,2951,2318,2038,Upgrade
6,Inventory,1258,1548,1794,1585,1602,1606,1841,1818,2005,2139,1676,2293,1991,958.83,804.78,5227,568.34,415.83,381.7,438.26,Upgrade
7,Prepaid Expenses,-,0.13,-,-,-,-,-,-,-,47.72,-,71.95,-,-,-,62.38,-,-,-,-,Upgrade
8,Other Current Assets,241.32,239.37,250.73,258.77,295,248.9,233.01,213.83,190.99,380.77,357.02,483.62,377.23,41.39,15.06,565.15,14.2,8.54,7.68,20.43,Upgrade
9,Total Current Assets,10196,11643,12646,13330,14152,14052,16148,16690,17912,17322,18313,18010,16346,8012,7593,20109,6847,6224,5497,5475,Upgrade
10,"Property, Plant & Equipment",1719,1742,1643,1674,2007,2065,2133,2164,2231,2212,2246,2275,2096,1195,1227,2209,1220,1242,1263,1300,Upgrade
11,Long-Term Investments,2143,2162,2174,2078,2199,2135,2162,2113,1986,3093,2862,2763,2102,587.42,564.55,561.04,524.08,560.27,463.07,441.99,Upgrade
12,Other Intangible Assets,580.17,597.36,618.41,618.74,695.8,710.76,676.59,695.91,655.77,645.88,661.26,579.03,361.67,13.48,13.82,563.89,25.89,26.28,26.63,25.86,Upgrade
13,Long-Term Deferred Tax Assets,184.42,194.11,194.09,191.43,209.92,209.68,218.01,214.34,337.95,325.16,304.25,299.08,394.3,316.25,286.52,321.12,237.78,218.88,207.54,201.8,Upgrade
14,Long-Term Deferred Charges,300.35,252.76,223.9,216.19,306.85,238.23,238.47,201.21,291.97,255.38,226.34,302.56,220.4,-,-,115.48,0.58,1.02,1.46,1.9,Upgrade
15,Other Long-Term Assets,16.78,16.43,12.4,18.64,13.75,14.22,19.62,18.83,16.8,40,39.43,19.24,7.3,4.33,10.5,72.65,4.33,4.48,4.67,4.69,Upgrade
16,Total Assets,15140,16609,17512,18127,19584,19425,21596,22097,23432,23895,24652,24248,21528,10128,9695,23952,8860,8276,7464,7452,Upgrade
17,Accounts Payable,4376,5207,5784,5827,5813,5404,6554,6885,7020,7310,8211,9287,9400,3609,3328,12521,2781,2431,1845,1903,Upgrade
