,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,105.42,95.37,102.66,123.36,138.91,173.95,158.1,-,123.76,-,Upgrade
1,Revenue,105.42,95.37,102.66,123.36,138.91,173.95,158.1,-,123.76,-,Upgrade
2,Revenue Growth (YoY),2.70%,-22.69%,-26.10%,-29.08%,-12.14%,-,27.75%,-,21.39%,-,Upgrade
3,Cost of Revenue,97.84,85.42,91.13,95.21,119.2,130.6,119.59,-,81.62,-,Upgrade
4,Gross Profit,7.58,9.95,11.52,28.15,19.71,43.35,38.51,-,42.14,-,Upgrade
5,"Selling, General & Admin",12.11,33.16,11.24,45.59,12.07,38.28,14.5,-,6.65,-,Upgrade
6,Other Operating Expenses,0.36,-0.33,-0.36,-9.51,-0.36,-0.2,-0.6,-,-0.31,-,Upgrade
7,Operating Expenses,12.47,51.49,10.88,51.26,13.73,46.47,24.18,-,15.86,-,Upgrade
8,Operating Income,-4.89,-41.54,0.65,-23.12,5.99,-3.12,14.33,-,26.28,-,Upgrade
9,Interest Expense,-1.2,-0.19,-0.16,-0.5,-0.14,-0.03,-0.04,-,-0.41,-,Upgrade
10,Interest & Investment Income,2.11,1.08,3.26,2.09,0.01,5.19,0.6,-,2.23,-,Upgrade
11,Currency Exchange Gain (Loss),-,1.18,-,-0.53,-,1.18,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-3.98,-39.47,3.75,-22.07,5.85,3.23,14.89,-,28.1,-,Upgrade
13,Impairment of Goodwill,-,-,-,-129.11,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-0.43,-0.65,-1.61,-13.38,7.81,13.2,23.88,-,0.25,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.13,-,-0.15,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-6.31,-,-12.13,-,1.87,-,-,-,-,Upgrade
17,Pretax Income,-4.41,-46.57,2.14,-176.84,13.66,18.31,38.77,-,28.35,-,Upgrade
18,Income Tax Expense,2.28,-6.9,1.7,-6.44,3.22,0.46,8.33,-,10.19,-,Upgrade
19,Earnings From Continuing Operations,-6.69,-39.67,0.45,-170.39,10.44,17.85,30.45,-,18.16,-,Upgrade
20,Earnings From Discontinued Operations,-0.98,-,-0.91,-,-,-,-,-,70.8,-,Upgrade
21,Net Income to Company,-7.66,-39.67,-0.47,-170.39,10.44,17.85,30.45,-,88.97,-,Upgrade
22,Minority Interest in Earnings,2.85,6.77,-1.48,5.58,-3.04,-3.08,-7.6,-,-8.79,-,Upgrade
23,Net Income,-4.81,-32.9,-1.95,-164.81,7.4,14.77,22.85,-,80.18,-,Upgrade
24,Net Income to Common,-4.81,-32.9,-1.95,-164.81,7.4,14.77,22.85,-,80.18,-,Upgrade
25,Net Income Growth,-,-,-,-,-67.59%,-,-71.51%,-,-,-,Upgrade
26,Shares Outstanding (Basic),770,769,772,747,795,795,743,-,701,-,Upgrade
27,Shares Outstanding (Diluted),770,769,772,747,795,806,743,-,701,-,Upgrade
28,Shares Change (YoY),-0.30%,2.83%,-2.88%,-7.29%,6.96%,-,6.01%,-,23.17%,-,Upgrade
29,EPS (Basic),-0.01,-0.04,-0.00,-0.22,0.01,0.02,0.03,-,0.11,-,Upgrade
30,EPS (Diluted),-0.01,-0.05,-0.00,-0.22,0.01,0.02,0.03,-,0.11,-,Upgrade
31,EPS Growth,-,-,-,-,-69.70%,-,-73.12%,-,-,-,Upgrade
32,Free Cash Flow,-,14.49,4.06,-6.63,-19.38,-51.48,-6.4,-,-1.85,-,Upgrade
33,Free Cash Flow Per Share,-,0.02,0.01,-0.01,-0.02,-0.06,-0.01,-,-0.00,-,Upgrade
34,Operating Margin,-4.64%,-43.56%,0.63%,-18.74%,4.31%,-1.79%,9.06%,-,21.23%,-,Upgrade
35,Profit Margin,-4.56%,-34.50%,-1.89%,-133.61%,5.33%,8.49%,14.45%,-,64.79%,-,Upgrade
36,Free Cash Flow Margin,-,15.19%,3.96%,-5.37%,-13.95%,-29.59%,-4.05%,-,-1.50%,-,Upgrade
37,EBITDA,-4.04,-27.05,1.35,-5.51,8.57,18.82,25.15,-,36.94,-,Upgrade
38,D&A For EBITDA,0.85,14.49,0.71,17.61,2.59,21.94,10.83,30.63,10.66,61.84,Upgrade
39,EBIT,-4.89,-41.54,0.65,-23.12,5.99,-3.12,14.33,-,26.28,-,Upgrade
