,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,648.45,622.54,758.23,775.04,670.09,790.4,613.57,898.91,857.37,988.26,829.17,897.29,470.87,328.98,447.84,544.02,340.09,329.85,377.94,456.41,Upgrade
1,Other Revenue,-3.62,3.62,-,10.44,-4.09,4.09,-,9.05,-4.36,4.36,-,9.56,-4.65,4.65,-,8.12,-7.59,7.59,-,8.79,Upgrade
2,Revenue,644.83,626.16,758.23,785.48,666,794.49,613.57,907.95,853.01,992.61,829.17,906.85,466.22,333.63,447.84,552.13,332.5,337.44,377.94,465.2,Upgrade
3,Revenue Growth (YoY),-3.18%,-21.19%,23.58%,-13.49%,-21.92%,-19.96%,-26.00%,0.12%,82.96%,197.52%,85.15%,64.24%,40.22%,-1.13%,18.50%,18.69%,10.49%,-26.01%,4.66%,-40.00%,Upgrade
4,Cost of Revenue,562.66,540.73,653.06,733.51,594.5,694.58,526.25,803.76,770.62,884.46,748.9,924.06,422.09,284.8,400,564.44,254.95,312.81,336.5,744.03,Upgrade
5,Gross Profit,82.17,85.43,105.17,51.97,71.51,99.9,87.32,104.19,82.39,108.15,80.27,-17.21,44.13,48.83,47.84,-12.31,77.56,24.64,41.44,-278.84,Upgrade
6,"Selling, General & Admin",55.4,56.5,62.9,52.18,56.1,58.63,57.58,64.63,54.84,52.96,43.41,83.71,47.9,43.12,49.96,55.13,38.95,42.47,49.42,63.55,Upgrade
7,Research & Development,9.49,8.43,8.78,13.75,8.17,6.77,6.94,14.11,10.02,8.02,6.97,7.28,6.71,7.82,6.96,43.29,8.43,10.07,8.46,14.42,Upgrade
8,Other Operating Expenses,2.97,0.99,1.47,3.29,2.58,-0.34,0.63,4.13,3.09,-0.82,0.47,6.64,-0.94,-0.68,0.85,16.95,-0.95,-3.55,-4.82,8.61,Upgrade
