,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1630,0.29,2060,2218,1873,0.37,1866,1652,1680,0.46,1830,1567,1473,1514,1428,1194,1203,1477,1358,1597,Upgrade
1,Short-Term Investments,-,1610,-,5.43,-,1655,-,5.58,-,1898,-,4.57,-,6.23,-,10.29,-,8.55,-,-,Upgrade
2,Cash & Short-Term Investments,1630,1610,2060,2223,1873,1656,1866,1657,1680,1898,1830,1572,1473,1520,1428,1205,1203,1486,1358,1597,Upgrade
3,Cash Growth,-12.98%,-2.76%,10.40%,34.14%,11.45%,-12.77%,1.98%,5.44%,14.05%,24.83%,28.13%,30.49%,22.46%,2.35%,5.16%,-24.59%,-19.02%,-20.19%,-19.48%,7.32%,Upgrade
4,Accounts Receivable,383.77,384.76,631.41,791.71,443.74,519.68,553.12,656.03,482.8,511.31,636.62,698.29,449.32,507.51,562.07,521.94,411.54,390.66,570.12,583,Upgrade
5,Other Receivables,79.38,31.77,79.57,93.37,79.68,23.99,72.47,67.52,27.34,19.74,20.13,212.27,24.44,16.12,20.81,227.83,65.5,16.22,25.95,274.9,Upgrade
6,Receivables,463.15,416.54,710.98,885.08,523.43,543.67,625.6,723.55,510.14,531.06,656.75,910.56,473.76,523.63,582.89,749.77,477.03,406.87,596.07,857.9,Upgrade
7,Inventory,3021,2886,2729,2765,2998,2926,2760,2903,2952,2834,2780,2803,2954,2921,3004,2946,2937,2936,2938,2902,Upgrade
8,Prepaid Expenses,-,-,-,-,-,108.93,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,Upgrade
9,Other Current Assets,124.02,212.92,139.23,122.41,177.66,107.42,201.16,242.75,80.86,82.61,247.99,105.42,266.71,228.49,250.93,89.6,281.82,273.12,307.94,84.62,Upgrade
10,Total Current Assets,5237,5126,5639,5996,5571,5342,5452,5527,5223,5346,5514,5391,5168,5194,5266,4990,4899,5102,5200,5443,Upgrade
11,"Property, Plant & Equipment",5904,5980,6029,6098,6179,6280,6350,6393,6487,6544,6513,6606,6615,6646,6599,6553,6625,6662,6686,6714,Upgrade
12,Long-Term Investments,39.23,36.35,37.71,38.29,37.64,38.07,40.91,41.37,41.77,45.58,43.68,46.5,47.43,47.16,47.95,48.26,42.73,42.81,43.48,43.98,Upgrade
13,Goodwill,107.16,107.16,107.16,107.16,107.16,107.16,107.16,107.16,112.37,112.37,112.37,112.37,132.94,132.94,132.94,132.94,141.86,141.86,141.86,141.86,Upgrade
14,Other Intangible Assets,531.73,535.25,538.79,542.63,545.15,551.5,574.59,578.24,603.09,607.9,628.69,617.87,649.89,651.75,695.1,660.99,645.26,641.22,646.3,652.54,Upgrade
15,Long-Term Deferred Tax Assets,194.29,181.34,199.61,221.52,221.58,215.15,198.02,227.36,198.78,189.44,188.13,245.21,218.2,181.48,181.12,206.24,218.46,214.32,239.29,265.55,Upgrade
16,Long-Term Deferred Charges,303.12,308.46,310.63,306.66,307.94,265.78,270.19,274.7,279.37,283.58,287.17,284.59,326.58,332.13,340.59,314.47,270.34,270.77,274.21,280.48,Upgrade
17,Other Long-Term Assets,22.83,23.24,25.4,26.24,20.72,21.04,21.38,22.12,149.18,156.01,158.04,168.62,179.12,183.85,194.24,197.43,207.22,212.5,216.9,223.39,Upgrade
18,Total Assets,12340,12298,12887,13336,12991,12821,13014,13172,13095,13284,13445,13472,13336,13369,13457,13102,13050,13287,13448,13765,Upgrade
19,Accounts Payable,471.13,397.97,352.53,473.35,483.89,417.21,373.83,503.32,484.82,449.97,452.86,493.45,444.99,409.89,502.68,484.35,422.83,379.73,552.99,570.85,Upgrade
20,Accrued Expenses,88.9,191.75,135.9,454.54,142.17,277.37,146.69,363.82,161.11,264.72,165.02,421.35,154.11,233.45,166.18,357.67,155.4,211.47,196.49,539.16,Upgrade
21,Short-Term Debt,245.05,202.06,304.59,364.98,344.87,348.89,360.07,389.38,490,488.46,657.28,622.07,709.83,716.36,704.85,689.09,687.39,737.18,691.02,754.31,Upgrade
22,Current Portion of Long-Term Debt,77.12,57.15,87.49,58.51,125.69,98.33,156.89,103.01,140.24,91.72,77.38,74.52,124,94,88.42,111.31,-,65,123.52,116.83,Upgrade
23,Current Portion of Leases,-,24.08,-,20.01,-,23.43,-,19.01,-,21.94,-,14.35,-,9.28,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,112.06,87.63,137.94,134.57,200.92,134.48,161.23,131.26,208.65,95.58,181.04,194.57,236.59,129.99,187.4,130.62,179.8,104.9,172.92,217.23,Upgrade
25,Current Unearned Revenue,118.28,138.47,159.17,175.28,172.51,135.64,133.45,165.73,150.79,141.07,162.64,147.12,161.35,108.3,118.81,135.07,134.94,100.52,123.37,-,Upgrade
26,Other Current Liabilities,344,325.61,384.99,471.53,454.05,339.41,344.79,341.12,346.26,672.7,415.83,414.83,432.74,656.21,444.42,336.83,569.63,818.17,323.95,479.42,Upgrade
27,Total Current Liabilities,1457,1425,1563,2153,1924,1775,1677,2017,1982,2226,2112,2382,2264,2357,2213,2245,2150,2417,2184,2678,Upgrade
28,Long-Term Debt,54,36.65,54.29,66.62,69.89,81.96,122.86,128.11,123,132.86,160.72,176.05,189.97,202.74,208.56,200.35,203.99,218.61,204,128.89,Upgrade
29,Long-Term Leases,67.5,68.13,81.64,85.04,87.2,94.47,99.76,109.51,106.83,111.5,95.21,101.81,108.17,111.34,126.75,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,30.22,29.29,31.13,32.58,34.37,34.53,36.46,38.39,36.85,36.78,38.96,41.3,42.12,45.45,48.96,52.65,58.78,61.77,66.16,70.7,Upgrade
31,Long-Term Deferred Tax Liabilities,9.13,8.33,8.54,8.72,9.71,8.93,10.58,11.27,10.89,11.07,11.61,11.8,11.68,11.87,13.41,12.02,13.43,14.3,13.49,14.69,Upgrade
32,Other Long-Term Liabilities,0.28,-,-,-,-,20,20,42,44.13,44.1,44.12,66.12,66.08,66.08,66.18,88.08,174.62,174.65,176.65,198.65,Upgrade
33,Total Liabilities,1618,1567,1738,2346,2125,2015,1967,2346,2304,2562,2463,2779,2682,2795,2677,2598,2601,2886,2645,3091,Upgrade
34,Common Stock,692.25,692.25,692.25,692.25,692.25,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,685.46,Upgrade
35,Additional Paid-In Capital,663.42,640.81,665.67,615.68,636.67,517.96,523.88,519.05,524.97,524.97,524.97,519.05,524.97,524.97,-,519.05,531.8,565.05,-,636.86,Upgrade
36,Retained Earnings,9494,9492,9775,9616,9508,9447,9669,9392,9398,9322,9563,9272,9224,9144,9336,9057,8989,8890,9296,9078,Upgrade
37,Treasury Stock,-252.92,-250.92,-103.41,-103.41,-103.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,-21.06,9.77,-28.39,20.62,-25.57,-5.04,-20.62,-17.84,-41.12,-41.1,-34.52,-28.79,-16.56,-21.04,518.12,6.49,-6.87,-9.24,553.08,1.68,Upgrade
39,Total Common Equity,10576,10584,11001,10842,10708,10646,10858,10579,10567,10491,10739,10448,10417,10333,10540,10268,10199,10131,10534,10402,Upgrade
40,Minority Interest,146.17,147.22,147.7,149.02,157.05,160.73,189.76,246.53,223.61,230.2,243.77,244.79,237.32,240.97,240.34,236.6,249.75,269.56,268.93,271.88,Upgrade
41,Shareholders' Equity,10722,10731,11149,10991,10865,10807,11048,10826,10791,10722,10982,10693,10655,10574,10780,10504,10449,10401,10803,10674,Upgrade
