,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Market Capitalization,19,21,21,37,57,12,11,17,17,19,25,180,113,113,57,51,44,52,40,39,50,Upgrade
1,Market Cap Growth,79.86%,79.86%,98.45%,121.67%,233.06%,-37.39%,-56.45%,-90.83%,-84.84%,-83.13%,-57.02%,256.44%,158.62%,116.35%,42.50%,29.49%,-13.00%,-36.59%,-65.81%,-77.39%,-,Upgrade
2,Enterprise Value,22,16,16,50,70,23,22,22,22,16,22,179,112,107,51,38,31,45,33,22,33,Upgrade
3,Last Close Price,0.10,0.11,0.11,0.19,0.29,0.22,0.19,0.29,0.30,0.33,0.47,3.45,2.16,2.16,1.09,0.97,0.83,1.00,0.77,0.75,0.96,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.09,-1.06,-0.73,-,-,Upgrade
5,PS Ratio,0.65,0.78,0.65,0.96,1.30,0.26,0.23,0.39,0.48,0.50,0.66,4.30,2.35,2.18,1.09,0.97,0.83,0.87,0.57,0.48,0.53,Upgrade
6,PB Ratio,1.03,1.29,1.28,1.81,2.82,-6.20,6.16,9.53,-,3.17,4.44,32.63,-,6.07,2.67,2.37,-,1.46,1.15,1.12,-,Upgrade
7,P/TBV Ratio,1.14,1.14,1.13,1.65,2.56,172.17,2.82,4.35,-,2.36,3.27,24.04,-,6.07,2.67,2.37,-,1.46,1.15,1.12,-,Upgrade
8,EV/Sales Ratio,0.81,0.59,0.49,1.31,1.61,0.52,0.48,0.51,0.62,0.42,0.58,4.28,2.33,2.07,0.98,0.74,0.59,0.74,0.46,0.27,0.35,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.94,-,-,Upgrade
10,Debt / Equity Ratio,0.66,0.66,0.66,0.50,0.50,-11.06,11.53,11.53,-,2.59,1.93,1.93,-,1.14,1.10,1.10,-,0.63,0.87,0.87,-,Upgrade
11,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,136.50,-,-,Upgrade
12,Asset Turnover,0.79,0.73,0.80,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,56.86,366.63,156.51,108.22,49.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,0.57,0.57,0.57,0.91,0.91,0.32,-,0.43,-,0.81,-,1.00,-,1.17,-,1.63,-,1.62,-,1.71,-,Upgrade
15,Current Ratio,0.94,0.94,0.94,1.24,1.24,0.55,-,0.67,-,1.28,-,1.38,-,1.46,-,1.89,-,1.91,-,1.93,-,Upgrade
16,Return on Equity (ROE),-42.55%,-38.39%,-44.09%,-97.45%,-,-253.03%,-,-,-161.34%,-221.35%,-,-,-34.32%,-21.04%,-,-,5.28%,3.90%,-,-,Upgrade,
17,Return on Assets (ROA),-13.94%,-12.86%,-9.22%,-10.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-16.12%,-15.35%,-11.31%,-13.82%,-29.47%,-10.74%,-,-,-38.76%,-54.36%,-,-,-11.94%,-7.35%,-,-,-12.44%,-7.57%,-,-,Upgrade,
19,Earnings Yield,-40.70%,-36.67%,-41.28%,-22.24%,-16.65%,-68.48%,-73.23%,-58.48%,-94.90%,-85.73%,-63.95%,-7.69%,-17.50%,-15.13%,-26.05%,-26.50%,-91.90%,-94.68%,-136.56%,-144.71%,-51.20%,Upgrade
20,FCF Yield,-108.83%,-98.44%,-86.36%,-42.48%,-13.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Buyback Yield / Dilution,-221.44%,-250.00%,-250.00%,-192.82%,-192.67%,-2.02%,-10.00%,-9.94%,-10.00%,-7.83%,-,-,-,-,-,-,-,-,-,-25.54%,-33.33%,Upgrade
22,Total Shareholder Return,-221.44%,-250.00%,-250.00%,-192.82%,-192.67%,-2.02%,-10.00%,-9.94%,-10.00%,-7.83%,-,-,-,-,-,-,-,-,-,-25.54%,-33.33%,Upgrade
