,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Cash & Equivalents,5.81,5.81,13.26,13.26,5.65,-,6.59,-,8.38,-,11.62,-,22,-,29.14,-,34.68,-,37.73,-,Upgrade
1,Cash & Short-Term Investments,5.81,5.81,13.26,13.26,5.65,6.59,6.59,-,8.38,11.62,11.62,-,22,29.14,29.14,-,34.68,37.73,37.73,-,Upgrade
2,Cash Growth,2.80%,-11.92%,101.05%,-,-32.59%,-43.25%,-43.25%,-,-61.91%,-60.13%,-60.13%,-,-36.54%,-22.77%,-22.77%,-,-39.39%,-55.36%,-55.36%,-,Upgrade
3,Accounts Receivable,0.61,0.61,0.64,0.64,0.66,-,1.14,-,0.27,-,0.34,-,1.5,-,1.49,-,1.52,-,0.54,-,Upgrade
4,Other Receivables,1.73,1.73,1.41,1.41,0.73,-,0.63,-,1.63,-,1.17,-,0.81,-,3.67,-,3.31,-,3.67,-,Upgrade
5,Receivables,2.34,2.34,2.05,2.05,1.38,-,1.77,-,1.91,-,1.5,-,2.31,-,5.16,-,4.83,-,4.21,-,Upgrade
6,Inventory,0.05,0.05,0.2,0.2,0.67,-,0.59,-,0.55,-,0.61,-,0.94,-,0.69,-,1.11,-,1.29,-,Upgrade
7,Prepaid Expenses,2.24,2.24,1.95,1.95,0.89,-,0.97,-,1.1,-,1.16,-,1.19,-,0.91,-,0.77,-,0.86,-,Upgrade
8,Other Current Assets,2.81,2.81,3.4,3.4,3.61,-,3.01,-,4.46,-,3.22,-,3.85,-,3.78,-,5.26,-,3.07,-,Upgrade
9,Total Current Assets,13.26,13.26,20.86,20.86,12.2,-,12.93,-,16.39,-,18.12,-,30.29,-,39.68,-,46.64,-,47.17,-,Upgrade
10,"Property, Plant & Equipment",16.49,16.49,11.82,11.82,13.54,-,13.82,-,10.37,-,2.09,-,11.46,-,9.1,-,18.42,-,18.66,-,Upgrade
11,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,0.02,-,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.12,-,-,-,2.17,-,1.47,-,1.49,-,1.61,-,Upgrade
13,Other Long-Term Assets,2.05,2.05,4.43,4.43,1.6,-,2.33,-,1.03,-,1.74,-,2.24,-,2.21,-,2.44,-,4.76,-,Upgrade
14,Total Assets,31.8,31.8,37.11,37.11,27.33,-,29.08,-,27.9,-,21.95,-,46.15,-,52.47,-,69.01,-,72.22,-,Upgrade
15,Accounts Payable,0.63,0.63,1.98,1.98,7.55,-,1.14,-,5.77,-,0.44,-,1,-,1.25,-,1.59,-,0.89,-,Upgrade
