,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1028,492.36,902.65,732.92,808.15,606.75,841.2,497.83,579.25,481.21,Upgrade
1,Short-Term Investments,10,110,120,30,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1038,602.36,1023,762.92,808.15,606.75,841.2,497.83,579.25,481.21,Upgrade
3,Cash Growth,1.48%,-21.05%,26.54%,25.74%,-3.93%,21.88%,45.22%,3.45%,-8.01%,-4.73%,Upgrade
4,Accounts Receivable,400.26,417.58,408.91,408.57,545.21,555.77,713.41,248.41,211.94,173.77,Upgrade
5,Other Receivables,138.9,169.17,113.36,105.24,123.78,128.68,101.38,119.09,89.93,135.86,Upgrade
6,Receivables,539.16,586.75,522.28,513.8,668.99,684.45,814.79,367.5,301.87,309.63,Upgrade
7,Inventory,745.1,869.38,698.78,843.7,903.48,871.95,630.93,694.19,688.09,581.04,Upgrade
8,Restricted Cash,2.3,3.04,5.89,4.29,3.75,3.25,1.78,2.29,2.48,1.3,Upgrade
9,Other Current Assets,79.75,66.24,117.96,121.36,120.03,77.46,61.45,43.87,46.92,31.26,Upgrade
10,Total Current Assets,2404,2128,2368,2246,2504,2244,2350,1606,1619,1404,Upgrade
11,"Property, Plant & Equipment",1561,1618,1654,1712,1754,1837,1865,1871,1888,1792,Upgrade
12,Long-Term Deferred Tax Assets,22.59,27.65,11.83,10.29,7.79,13.1,6.98,20.59,28.73,18.74,Upgrade
13,Other Long-Term Assets,198.59,46.29,53.87,54.39,61.98,69.79,80.19,28.39,84.41,100.54,Upgrade
14,Total Assets,4186,3820,4087,4023,4328,4164,4310,3533,3620,3316,Upgrade
