,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,22125,26573,19181,13834,14994,13535,11591,14395,7676,5478,6350,Upgrade
1,Market Cap Growth,92.08%,92.08%,27.93%,2.21%,29.35%,-5.97%,51.01%,162.79%,20.88%,4.67%,-7.14%,Upgrade
2,Enterprise Value,20906,28288,20799,17296,20802,20625,18266,23164,17831,15310,14497,Upgrade
3,Last Close Price,5.67,6.58,4.96,3.57,3.65,3.29,2.60,3.13,1.79,1.23,1.43,Upgrade
4,PE Ratio,8.81,10.94,8.84,6.92,7.22,5.47,4.16,5.45,7.92,8.62,6.04,Upgrade
5,Forward PE,7.29,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,22.74,Upgrade
6,PS Ratio,0.73,0.90,0.68,0.47,0.47,0.42,0.37,0.49,0.38,0.37,0.41,Upgrade
7,PB Ratio,1.37,1.22,0.99,0.71,0.82,0.75,0.68,0.89,0.60,0.47,0.53,Upgrade
8,P/TBV Ratio,1.64,1.64,1.33,1.01,1.15,1.08,0.96,1.30,0.89,0.70,0.80,Upgrade
9,P/FCF Ratio,7.41,8.90,5.68,2.08,2.63,5.58,4.48,2.98,2.91,-21.54,-,Upgrade
10,P/OCF Ratio,6.32,6.32,4.17,1.82,2.46,3.89,2.77,2.37,2.05,2.57,2.21,Upgrade
11,EV/Sales Ratio,0.71,0.96,0.74,0.59,0.65,0.63,0.58,0.79,0.89,1.04,0.93,Upgrade
12,EV/EBITDA Ratio,2.92,4.02,3.10,2.85,3.21,2.61,2.16,2.96,3.72,4.58,3.99,Upgrade
13,EV/EBIT Ratio,3.81,5.26,4.08,4.06,4.45,3.28,2.67,3.48,4.90,6.10,5.15,Upgrade
14,EV/FCF Ratio,7.01,9.48,6.16,2.60,3.64,8.50,7.06,4.79,6.76,-60.21,-,Upgrade
15,Debt / Equity Ratio,0.06,0.06,0.07,0.20,0.23,0.37,0.41,0.50,0.65,0.91,0.80,Upgrade
16,Debt / FCF Ratio,0.42,0.42,0.41,0.57,0.73,2.76,2.67,1.68,3.18,-42.06,-,Upgrade
17,Return on Capital Employed (ROCE),23.32%,22.88%,24.37%,18.31%,20.66%,24.23%,27.26%,26.93%,20.91%,12.51%,14.26%,Upgrade
18,Earnings Yield,10.98%,9.14%,11.31%,14.46%,13.85%,18.28%,24.02%,18.34%,12.62%,11.61%,16.54%,Upgrade
19,FCF Yield,13.49%,11.23%,17.60%,48.09%,38.09%,17.92%,22.33%,33.61%,34.35%,-4.64%,-4.83%,Upgrade
20,Buyback Yield / Dilution,-0.92%,-1.84%,-,-,0.04%,-5.04%,-7.21%,-2.02%,-,-,-,Upgrade
21,Total Shareholder Return,3.15%,-1.84%,-,-,0.04%,-5.04%,-7.21%,-2.02%,-,-,-,Upgrade
