,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2010,1763,1844,1888,2207,1941,2110,1654,942.76,962.43,Upgrade
1,Revenue Growth (YoY),9.00%,-6.63%,-16.46%,-2.74%,4.62%,17.32%,123.76%,71.90%,-9.89%,4.00%,Upgrade
2,Cost of Revenue,1498,1407,1322,1612,1676,1475,1491,1221,747.18,722.96,Upgrade
3,Gross Profit,511.96,356.07,521.38,276.25,530.98,466.47,618.56,433.86,195.58,239.47,Upgrade
4,"Selling, General & Admin",87.13,98.75,110.93,127.54,79.67,114.86,90.36,103.58,55.79,54.75,Upgrade
5,Other Operating Expenses,-7.14,0.62,14.15,0.95,0.2,2.11,0.21,0.25,0.56,0.36,Upgrade
6,Operating Expenses,79.99,99.37,125.09,128.5,79.87,116.96,90.57,103.83,56.35,55.11,Upgrade
7,Operating Income,431.97,256.7,396.3,147.75,451.11,349.51,528,330.03,139.24,184.37,Upgrade
8,Interest Expense,-5.59,-12.93,-18.41,-18.97,-13.79,-17.19,-17.81,-22.93,-13.29,-6.61,Upgrade
9,Interest & Investment Income,-,10.88,-,5.48,-,0.26,-,1.34,-,5.54,Upgrade
10,Currency Exchange Gain (Loss),5.25,-54.4,4.09,-6.65,-5.29,8.82,-2.38,-16.29,-41.42,-17.37,Upgrade
11,Other Non Operating Income (Expenses),-,-23.55,-,-0.7,-0.51,-57.94,22.52,-32.53,-16.99,-9.64,Upgrade
12,EBT Excluding Unusual Items,431.63,176.71,381.98,126.9,431.52,283.46,530.32,259.62,67.54,156.29,Upgrade
13,Gain (Loss) on Sale of Investments,0.6,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.18,0.09,-0.16,-0.24,-,-6.75,-,-0.01,-0.39,-0.17,Upgrade
15,Asset Writedown,-,-,-,-5.68,-,-,-,-16.9,-,-,Upgrade
16,Pretax Income,432.41,176.8,381.82,120.99,431.52,276.71,530.32,242.71,67.15,156.12,Upgrade
17,Income Tax Expense,129.18,59.32,117.86,29.81,137.56,109.54,182.1,90.29,22.62,52.7,Upgrade
18,Earnings From Continuing Operations,303.23,117.48,263.96,91.17,293.97,167.18,348.22,152.42,44.52,103.42,Upgrade
19,Minority Interest in Earnings,-84.12,-25.54,-78.26,-21.58,-97.29,-48.6,-109.68,-50.92,-21.06,-44.86,Upgrade
20,Net Income,219.11,91.94,185.7,69.59,196.68,118.58,238.54,101.5,23.47,58.56,Upgrade
21,Net Income to Common,219.11,91.94,185.7,69.59,196.68,118.58,238.54,101.5,23.47,58.56,Upgrade
22,Net Income Growth,17.99%,32.12%,-5.58%,-41.31%,-17.55%,16.83%,916.55%,73.33%,-69.25%,23.58%,Upgrade
23,Shares Outstanding (Basic),3808,3739,3739,3739,3739,3741,3559,3489,3489,3489,Upgrade
24,Shares Outstanding (Diluted),3808,3739,3739,3739,3739,3741,3559,3489,3489,3489,Upgrade
25,Shares Change (YoY),1.84%,-,-,-0.04%,5.04%,7.21%,2.02%,-,-,-,Upgrade
26,EPS (Basic),0.06,0.02,0.05,0.02,0.05,0.03,0.07,0.03,0.01,0.02,Upgrade
27,EPS (Diluted),0.06,0.02,0.05,0.02,0.05,0.03,0.07,0.03,0.01,0.02,Upgrade
28,EPS Growth,15.85%,32.12%,-5.58%,-41.29%,-21.51%,8.98%,896.52%,73.33%,-69.25%,23.58%,Upgrade
29,Free Cash Flow,329.5,52.69,379.56,469.41,262.97,46.05,285.83,337.15,2.89,-35.7,Upgrade
30,Free Cash Flow Per Share,0.09,0.01,0.10,0.13,0.07,0.01,0.08,0.10,0.00,-0.01,Upgrade
31,Operating Margin,21.49%,14.56%,21.49%,7.83%,20.44%,18.01%,25.03%,19.95%,14.77%,19.16%,Upgrade
32,Profit Margin,10.90%,5.22%,10.07%,3.69%,8.91%,6.11%,11.31%,6.13%,2.49%,6.08%,Upgrade
33,Free Cash Flow Margin,16.39%,2.99%,20.59%,24.87%,11.92%,2.37%,13.55%,20.38%,0.31%,-3.71%,Upgrade
34,EBITDA,443.78,456.97,401.89,371.97,458.93,549.71,532.7,476.17,142.49,289.01,Upgrade
35,D&A For EBITDA,11.82,200.27,5.6,224.22,7.82,200.2,4.7,146.14,3.26,104.65,Upgrade
36,EBIT,431.97,256.7,396.3,147.75,451.11,349.51,528,330.03,139.24,184.37,Upgrade
