,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Market Capitalization,5454,3842,3302,3980,4644,3868,3241,3328,4294,3528,2982,2240,3576,2863,2704,2516,2319,2206,-,-,-,Upgrade
1,Market Cap Growth,-0.67%,-0.67%,1.90%,19.59%,8.14%,9.64%,8.69%,48.57%,20.09%,23.22%,10.27%,-10.97%,54.19%,29.82%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5791,4207,3697,4336,4931,4105,3465,3302,4269,3399,2825,1986,3322,2530,2270,2046,1849,2210,-,-,-,Upgrade
3,Last Close Price,41.96,32.45,27.89,33.33,38.89,32.39,27.14,27.77,35.84,29.44,24.88,18.65,29.77,23.83,22.51,20.53,18.92,17.99,-,-,-,Upgrade
4,PE Ratio,37.54,28.24,27.21,35.52,50.93,52.60,64.41,73.58,93.88,61.28,50.25,36.47,50.74,36.54,29.97,27.38,28.55,28.05,-,-,-,Upgrade
5,Forward PE,36.38,22.37,17.18,21.96,25.42,19.34,16.80,23.32,30.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.49,1.92,1.75,2.20,3.06,2.77,2.52,2.86,3.83,3.48,3.31,2.60,4.33,3.39,3.12,2.84,2.93,2.99,-,-,-,Upgrade
7,PB Ratio,3.95,3.05,2.67,3.21,3.85,3.26,2.81,2.91,3.79,3.33,2.83,2.14,3.46,2.84,2.71,2.45,2.30,2.26,-,-,-,Upgrade
8,P/TBV Ratio,3.17,3.17,2.78,3.35,4.01,3.41,2.94,3.05,3.98,3.50,2.99,2.26,3.65,2.97,2.83,2.55,2.40,2.36,-,-,-,Upgrade
