,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16,31,43,54,56,11,11,8,11,20,28,27,32,30,25,48,72,16,22,29,38,Upgrade
1,Market Cap Growth,192.30%,192.30%,302.35%,533.33%,393.15%,-46.40%,-61.36%,-68.60%,-64.04%,-35.57%,10.00%,-43.61%,-55.87%,87.74%,14.29%,63.39%,91.67%,-62.05%,-38.55%,-66.41%,-61.44%,Upgrade
2,Enterprise Value,-9,-14,-2,53,56,17,17,18,21,27,35,26,31,24,19,61,85,24,29,20,28,Upgrade
3,Last Close Price,0.35,0.54,0.75,1.13,1.19,1.13,1.15,0.91,1.23,2.11,2.97,2.90,3.42,3.27,2.70,5.14,7.75,4.29,5.81,7.75,9.96,Upgrade
4,PS Ratio,0.14,0.35,0.48,0.61,0.79,0.18,0.18,0.15,0.21,0.39,0.52,0.47,0.50,0.44,0.37,0.72,1.29,0.28,0.41,0.68,0.77,Upgrade
5,PB Ratio,0.21,0.41,0.57,0.73,0.77,0.25,0.22,0.18,0.19,0.32,0.38,0.37,-,0.35,0.27,0.51,-,0.21,0.26,0.35,-,Upgrade
6,P/TBV Ratio,0.42,0.42,0.59,0.75,0.79,0.27,0.24,0.19,0.21,0.36,0.41,0.40,-,0.38,0.29,0.55,-,0.26,0.33,0.44,-,Upgrade
7,EV/Sales Ratio,-,-,-,0.61,0.78,0.29,0.30,0.32,0.39,0.54,0.66,0.45,0.48,0.35,0.28,0.91,1.52,0.40,0.55,0.46,0.57,Upgrade
8,Debt / Equity Ratio,0.01,0.01,0.01,0.03,0.03,0.20,0.30,0.30,0.30,0.30,0.21,0.21,-,0.12,0.15,0.15,-,0.32,0.25,0.25,-,Upgrade
9,Asset Turnover,0.59,0.62,1.28,1.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
10,Inventory Turnover,8.72,3.13,5.89,99.90,80.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Quick Ratio,2.63,2.63,2.63,4.59,4.59,1.03,-,1.01,-,1.61,-,1.65,-,2.63,-,2.35,-,1.45,-,2.12,-,Upgrade
12,Current Ratio,3.45,3.45,3.45,4.66,4.66,2.28,-,2.12,-,1.73,-,1.70,-,2.72,-,2.42,-,1.48,-,2.17,-,Upgrade
13,Return on Equity (ROE),-14.55%,-14.73%,-9.88%,-12.59%,-37.65%,-16.11%,-54.47%,-34.40%,-35.91%,-33.08%,-,-,-15.14%,-14.68%,-,-,-9.54%,-9.77%,-,-,Upgrade,
14,Return on Assets (ROA),-6.32%,-6.70%,-8.95%,-9.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Return on Capital (ROIC),-8.48%,-8.53%,-10.77%,-12.95%,-20.80%,-8.67%,-33.07%,-16.99%,-18.77%,-17.42%,-,-,-10.11%,-8.87%,-,-,-5.66%,-5.07%,-,-,Upgrade,
16,Earnings Yield,-56.86%,-29.68%,-24.71%,-18.26%,-27.23%,-178.64%,-192.37%,-290.14%,-247.24%,-133.63%,-85.62%,-78.13%,-67.30%,-73.34%,-83.03%,-40.63%,-30.04%,-118.59%,-107.48%,-96.07%,-43.40%,Upgrade
17,FCF Yield,-311.02%,-162.37%,-83.59%,-40.76%,-19.36%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Buyback Yield / Dilution,-453.57%,-605.49%,-605.49%,-301.65%,-301.65%,-,-,-,-,-,-,6.77%,-138.75%,-200.00%,-200.00%,-222.05%,-40.67%,-19.97%,-19.97%,-20.11%,-19.26%,Upgrade
19,Total Shareholder Return,-453.57%,-605.49%,-605.49%,-301.65%,-301.65%,-,-,-,-,-,-,6.77%,-138.75%,-200.00%,-200.00%,-222.05%,-40.67%,-19.97%,-19.97%,-20.11%,-19.26%,Upgrade
