,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,242.19,171.71,181.38,369.07,232.1,226.94,303.15,225.9,238.95,265.18,320.88,416.46,262.72,321.5,629.57,254.95,-,188.46,-,225.65,Upgrade
1,Trading Asset Securities,2.6,1.83,44.59,-,20.43,80.57,59.32,185.57,181.09,55.09,-,-,0.85,50.6,2.1,35.6,-,26.23,-,8.7,Upgrade
2,Cash & Short-Term Investments,244.8,173.55,225.97,369.07,252.53,307.51,362.47,411.47,420.04,320.28,320.88,416.46,263.57,372.1,631.67,290.55,-,214.69,234.35,234.35,Upgrade
3,Cash Growth,-3.06%,-43.56%,-37.66%,-10.30%,-39.88%,-3.99%,12.96%,-1.20%,59.36%,-13.93%,-49.20%,43.33%,-,73.32%,169.54%,23.98%,-,39.96%,52.78%,-,Upgrade
4,Accounts Receivable,1400,1320,1159,1190,1093,1016,974.33,976.8,1103,1107,1072,1077,976.12,796.58,773.22,726.26,-,509.62,-,521.99,Upgrade
5,Other Receivables,79.24,91.6,91.15,89.03,126.9,117.52,119.3,117.18,165.76,169.32,179.83,24.37,229.21,72.03,14.71,24.03,-,18.83,-,13.96,Upgrade
6,Receivables,1480,1412,1250,1279,1220,1133,1094,1094,1268,1276,1252,1102,1205,868.61,787.93,750.29,-,528.45,-,535.96,Upgrade
7,Inventory,443.99,409.6,369.43,355.45,492.14,401.8,337.16,335.56,348.99,351.55,366.05,362.28,423.2,399.98,309.9,273.63,-,248.11,-,235.25,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.35,-,-,Upgrade
9,Other Current Assets,217.3,219.58,214.34,139.27,187.41,173.48,165.31,144.84,133.56,128.08,179.01,114.15,216.73,173.55,117.21,82.07,-,66.27,-,54.26,Upgrade
10,Total Current Assets,2386,2214,2060,2143,2152,2016,1959,1986,2171,2076,2118,1995,2109,1814,1847,1397,-,1067,-,1060,Upgrade
11,"Property, Plant & Equipment",1523,1552,1550,1554,1547,1550,1583,1493,1509,1499,1617,1391,1319,1277,1078,994.74,-,825.81,-,698.32,Upgrade
12,Long-Term Investments,5,5,5,5,1.01,6.01,6.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,-,1.01,-,1.01,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,201.82,203.99,206.27,208.26,208.41,210.71,211.68,212.1,211.07,211.51,149.6,151.59,155.19,157.14,158.18,160.71,-,164.2,-,166.25,Upgrade
15,Long-Term Deferred Tax Assets,139.4,131.55,126.54,123.93,82.98,67.71,64.33,64.09,44.71,41.08,38.39,33.91,25.66,25.62,21.97,25.14,-,23.09,-,22.53,Upgrade
16,Long-Term Deferred Charges,0.74,0.63,0.68,0.59,0.17,0.2,0.23,0.26,0.25,0.28,0.31,0.34,-,-,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,31.63,31.67,14.11,13.84,23.15,13.99,13.21,12.3,14.42,16.07,101.28,75.54,16.81,7.24,8.57,7.29,-,1.16,-,1.91,Upgrade
18,Total Assets,4288,4139,3963,4049,4014,3865,3837,3769,3951,3845,4025,3648,3628,3283,3115,2585,-,2082,-,1950,Upgrade
19,Accounts Payable,1148,1197,1135,1232,1141,997.8,951.67,950.17,981.41,978.37,1098,985.48,973.89,914.44,712.92,728.12,-,561.48,-,516.24,Upgrade
20,Accrued Expenses,62.97,75.27,33.57,90.09,50.63,65.18,31.06,59.93,44.6,58.37,31.28,86.27,48.22,48.65,30.1,99.54,-,55.01,-,82.04,Upgrade
21,Short-Term Debt,727.85,632.5,493.82,421.9,391.36,487.11,483.3,480.75,460.67,440.4,410.32,230.47,160,-,0.27,0.42,-,0.42,-,-,Upgrade
22,Current Portion of Leases,2.46,2.84,2.97,3.05,0.2,0.2,0.44,0.77,0.63,0.77,0.53,0.53,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,43.59,17.94,27.86,30.94,32.5,12.25,20.88,7.58,38.3,8.21,16.86,8.15,29.04,17.52,18.57,45.63,-,13.75,-,11.21,Upgrade
24,Current Unearned Revenue,253.66,233.18,209.85,180.19,278.67,244.89,228.85,167.15,221.99,210.8,235.32,190.49,284.27,231.03,203.74,183.12,-,188.62,-,151.66,Upgrade
25,Other Current Liabilities,393.05,349.26,298.26,346.58,348.79,342.03,348.89,345.64,386.19,354.08,467.29,372.46,354.23,362.38,377.48,385.26,-,300.31,-,301.23,Upgrade
26,Total Current Liabilities,2632,2508,2201,2305,2244,2149,2065,2012,2134,2051,2259,1874,1850,1574,1343,1442,-,1120,-,1062,Upgrade
27,Long-Term Leases,0.75,0.89,1.51,1.71,2.06,1.67,2.12,1.92,1.87,1.86,1.38,1.52,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,47.36,49.89,55.07,55.77,41.85,42.11,42.92,43.73,44.68,44.17,45.84,46.11,41.47,42.3,43.35,43.83,-,43.52,-,27.76,Upgrade
29,Total Liabilities,2680,2558,2258,2362,2287,2193,2110,2058,2180,2097,2306,1921,1891,1616,1386,1486,-,1163,-,1090,Upgrade
30,Common Stock,449.44,439.58,439.58,439.58,439.58,439.58,443.39,443.39,442.8,436,436,436,436,436,436,369,-,369,-,369,Upgrade
31,Additional Paid-In Capital,686.89,660.48,661.42,661.42,658.36,658.36,672.34,672.34,671.76,646.82,646.82,646.82,646.82,646.82,646.82,115.31,-,115.31,-,115.31,Upgrade
32,Retained Earnings,488.16,462.41,555.61,539.5,581.22,534.53,589.07,573.78,628.14,604.05,637.72,644.55,655.38,584.48,646.14,616.03,-,435.81,-,376.3,Upgrade
