,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4788,5239,4014,5337,6351,6028,6770,7462,6813,7179,8315,7630,9552,9854,7455,6021,6429,5526,4513,3894,3709,Upgrade
1,Market Cap Growth,-13.08%,-13.08%,-40.72%,-28.47%,-6.77%,-16.04%,-18.58%,-2.21%,-28.68%,-27.14%,11.53%,26.73%,48.58%,78.30%,65.21%,54.60%,73.33%,52.56%,11.28%,-14.40%,9.09%,Upgrade
2,Enterprise Value,5923,6421,5178,6259,7273,6887,7112,7633,6984,7222,8219,8683,10605,11785,9361,7949,8357,7414,6487,5459,5273,Upgrade
3,Last Close Price,3.40,3.72,2.83,3.76,4.48,4.25,4.74,5.22,4.77,5.02,5.78,5.30,6.63,7.78,5.89,4.75,5.08,4.36,3.54,3.06,2.91,Upgrade
4,PE Ratio,-,-875.59,163.01,394.17,-,120.44,129.08,76.25,-,54.52,79.53,54.62,48.87,50.70,32.73,37.09,38.79,37.84,35.26,27.61,47.59,Upgrade
5,Forward PE,-,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,Upgrade
6,PS Ratio,3.40,3.62,2.96,4.55,5.64,5.52,6.34,6.38,5.15,5.33,5.76,5.23,6.71,6.74,5.12,3.91,4.73,4.20,3.62,3.80,3.52,Upgrade
7,PB Ratio,1.14,1.25,0.95,1.27,1.51,1.42,1.60,1.76,1.61,1.68,1.94,1.80,2.27,2.32,2.29,1.90,2.08,1.80,1.48,1.28,1.25,Upgrade
8,P/TBV Ratio,1.35,1.35,1.03,1.39,1.66,1.56,1.76,1.94,1.78,1.85,2.15,1.99,2.53,2.57,2.63,2.22,2.44,2.08,1.72,1.50,1.46,Upgrade
9,P/FCF Ratio,-,-106.03,-,-,-,-,-,-,21.83,-,35.42,56.08,-211.71,-,-,-,32.55,-22.18,-18.20,-,-,Upgrade
10,P/OCF Ratio,29.78,29.78,46.46,64.14,-,23.65,40.81,27.09,14.21,-,18.53,23.40,59.92,29.62,19.84,14.60,16.31,-67.94,-69.54,33.23,-,Upgrade
11,EV/Sales Ratio,4.09,4.43,3.82,5.34,6.45,6.30,6.66,6.53,5.28,5.36,5.69,5.95,7.45,8.07,6.43,5.17,6.14,5.63,5.21,5.33,5.00,Upgrade
12,EV/EBITDA Ratio,15.85,16.65,13.01,17.22,19.54,17.08,17.83,16.59,14.51,12.97,15.49,15.21,17.07,19.73,14.58,13.69,16.41,16.07,15.55,13.15,12.97,Upgrade
13,EV/EBIT Ratio,96.76,82.39,56.27,92.04,-,62.14,69.41,48.36,-,29.31,36.83,33.92,34.26,40.79,27.39,26.63,35.56,37.99,40.60,35.72,-,Upgrade
14,EV/FCF Ratio,-119.87,-129.95,-,-,-,-,-,-,22.38,-,35.01,63.81,-235.04,-,-,-,42.31,-29.75,-26.16,-,-,Upgrade
15,Debt / Equity Ratio,0.46,0.46,0.46,0.46,0.41,0.40,0.39,0.34,0.36,0.29,0.30,0.28,0.30,0.56,0.77,0.75,0.45,0.79,0.81,0.83,0.81,Upgrade
16,Debt / EBITDA Ratio,5.22,3.74,3.77,4.92,12.38,2.96,4.42,3.32,5.81,2.25,2.06,2.34,2.24,5.30,3.25,3.34,3.11,3.84,4.70,5.84,9.19,Upgrade
17,Debt / FCF Ratio,-,-39.49,-,-,-,-,-,-,4.86,-,5.55,8.83,-27.83,-,-,-,7.10,-9.69,-10.00,-,-,Upgrade
18,Asset Turnover,0.23,0.26,0.17,0.20,0.18,0.16,0.14,0.17,0.15,0.20,0.22,0.18,0.21,0.23,0.22,0.22,0.22,0.28,0.11,0.20,Upgrade,
19,Inventory Turnover,2.57,2.84,3.09,1.85,2.48,1.53,1.53,1.31,1.84,1.52,2.52,3.25,1.89,3.21,2.36,2.39,3.18,2.77,3.81,1.15,3.22,Upgrade
20,Quick Ratio,3.00,3.00,2.63,2.47,2.20,2.41,2.20,1.77,1.82,1.65,1.60,1.41,1.54,1.65,1.10,0.84,0.88,0.68,0.76,0.71,0.80,Upgrade
21,Current Ratio,3.68,3.68,3.19,3.10,2.72,3.11,2.74,2.25,2.19,2.02,1.89,1.68,1.80,1.93,1.33,1.11,1.05,0.91,0.91,0.99,0.96,Upgrade
22,Return on Equity (ROE),0.82%,1.88%,0.24%,-3.50%,3.70%,0.82%,1.14%,-0.94%,3.89%,5.08%,0.99%,2.40%,1.55%,11.13%,8.47%,3.15%,6.27%,3.13%,9.30%,0.62%,Upgrade,
23,Return on Assets (ROA),1.98%,1.69%,0.84%,-1.72%,2.60%,0.83%,1.18%,-0.47%,2.09%,2.67%,1.75%,2.04%,1.35%,4.21%,3.94%,1.45%,3.46%,2.57%,1.56%,-0.09%,Upgrade,
