,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,408.64,424.64,283.47,276.69,315.96,240.93,237.72,243.17,289.78,343.45,391.36,274.3,391.58,354.04,354.85,341.57,365.89,457.38,176.6,300.12,Upgrade
1,Other Revenue,-19.18,19.18,-,55.72,-20.54,20.54,-,55.12,-19.27,19.27,-,48.88,-24.6,24.6,-,19.08,-3.93,3.93,-,16.78,Upgrade
2,Revenue,389.46,443.82,283.47,332.42,295.42,261.47,237.72,298.28,270.51,362.72,391.36,323.19,366.98,378.64,354.85,360.66,361.96,461.31,176.6,316.9,Upgrade
3,Revenue Growth (YoY),31.83%,69.74%,19.25%,11.44%,9.21%,-27.91%,-39.26%,-7.71%,-26.29%,-4.21%,10.29%,-10.39%,1.38%,-17.92%,100.93%,13.81%,24.37%,91.92%,-14.09%,-12.23%,Upgrade
4,Cost of Revenue,283.69,342.99,215.82,303.29,188.54,192.63,168.96,227.53,174.11,256.28,319.48,177.73,303.99,231.79,219.44,281.33,237.4,352.31,105.99,248.47,Upgrade
5,Gross Profit,105.77,100.83,67.66,29.12,106.88,68.85,68.76,70.75,96.4,106.44,71.88,145.46,62.98,146.86,135.41,79.33,124.57,109,70.62,68.44,Upgrade
6,"Selling, General & Admin",36.87,37.3,36.68,50.44,35.74,37.13,31.97,51.57,28.49,24.97,24.19,53.46,27.25,31.08,26.33,16.98,38.2,37.68,27.98,40.71,Upgrade
7,Research & Development,8.08,2.42,3.61,8.78,4.76,5.05,2.86,6.81,8.35,7.96,1.46,11.2,3.79,6.53,3.8,14.79,0.71,3.31,3.62,4.29,Upgrade
8,Other Operating Expenses,5.7,8.85,6.04,8.18,-1.94,1.28,0.99,25.16,-1.55,-2.71,1.01,23,-0.92,-1.26,1.84,27.1,-6.49,-4.94,-2.42,18.67,Upgrade
9,Operating Expenses,51.08,54.45,45.04,74.88,38.11,46.48,35.74,84.09,35.98,28.71,21.96,87.16,25.73,36.36,31.96,41.67,34.35,41.82,30.65,70.66,Upgrade
10,Operating Income,54.69,46.38,22.62,-45.76,68.78,22.36,33.02,-13.34,60.43,77.72,49.91,58.3,37.26,110.5,103.45,37.66,90.22,67.18,39.97,-2.23,Upgrade
11,Interest Expense,-15.83,-15.43,-20.78,-14.28,-16.18,-17.96,-22.82,-26.41,-28.45,-30.21,-30.23,-35.71,-30.26,-49.26,-30.53,-41.46,-34.52,-39.03,-32.5,-33.02,Upgrade
12,Interest & Investment Income,3.73,2.46,4.02,12.47,4.83,4.69,4.31,12.5,17.11,4.43,4.3,-,1.95,31.59,3.01,23.98,3.82,5.17,16.94,-,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.69,1.69,-7.5,7.5,-1.61,1.61,1.68,Upgrade
14,Currency Exchange Gain (Loss),-0.65,0.65,-,23.86,-14.75,14.75,-,15.76,-11.29,11.29,-,-10.18,4.95,-4.95,-,-8.75,-2.11,2.11,-,4.48,Upgrade
15,Other Non Operating Income (Expenses),-19.99,-0.88,-0.57,-20.08,13.59,-8.9,-2.17,-6.02,10.34,0.28,-8.18,4.74,-9.44,5.86,-7.6,-48.67,49.61,-49.91,48.06,-1.13,Upgrade
16,EBT Excluding Unusual Items,21.95,33.19,5.3,-43.79,56.28,14.95,12.34,-17.51,48.13,63.51,15.8,17.16,4.45,92.05,70.02,-44.72,114.52,-16.1,74.07,-30.22,Upgrade
17,Gain (Loss) on Sale of Investments,0.37,0.1,-0.53,0.26,-0.59,-0.08,1.12,0.49,1.24,0.41,-2.13,1.21,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0,-,-,0.01,-0,-,-,0.06,-0.02,0.02,2.21,3,-,0,-0,0.01,-47.55,47.51,0.05,0,Upgrade
19,Asset Writedown,-0.47,-1.26,-,4.26,-10.02,-,-,-4.72,-4.48,0.01,-0.01,-20.36,12.71,-,-,12.75,-12.85,1.7,-1.7,4.21,Upgrade
20,Other Unusual Items,-3.82,-11.02,2.61,-8.41,-,-,-,14.15,-,-,-,23.01,-,-,-,65.59,-,-,-,22.47,Upgrade
21,Pretax Income,18.02,21.01,7.37,-47.67,45.67,14.87,13.46,-7.53,44.88,63.94,15.87,24.02,17.16,92.05,70.02,33.62,54.12,33.11,72.42,-3.54,Upgrade
22,Income Tax Expense,9.37,1.23,4.83,-10.71,6.41,6.17,1.36,2.49,3.21,9.85,5.37,-1.4,2.62,2.79,3.78,9.31,6.12,9.33,2.76,-8.16,Upgrade
23,Earnings From Continuing Operations,8.66,19.78,2.54,-36.95,39.26,8.7,12.11,-10.02,41.67,54.1,10.5,25.42,14.54,89.25,66.23,24.31,48,23.78,69.66,4.62,Upgrade
24,Net Income,8.66,19.78,2.54,-36.95,39.26,8.7,12.11,-10.02,41.67,54.1,10.5,25.42,14.54,89.25,66.23,24.31,48,23.78,69.66,4.62,Upgrade
25,Net Income to Common,8.66,19.78,2.54,-36.95,39.26,8.7,12.11,-10.02,41.67,54.1,10.5,25.42,14.54,89.25,66.23,24.31,48,23.78,69.66,4.62,Upgrade
26,Net Income Growth,-77.95%,127.45%,-79.03%,-,-5.77%,-83.93%,15.33%,-,186.64%,-39.39%,-84.15%,4.56%,-69.72%,275.35%,-4.91%,426.37%,60.33%,-35.45%,963.46%,-71.11%,Upgrade
27,Shares Outstanding (Basic),1418,1415,1410,1547,1419,1403,1408,1428,1407,1408,1419,1955,1238,1236,1236,1239,1237,1235,1237,1239,Upgrade
28,Shares Outstanding (Diluted),1418,1415,1410,1547,1419,1403,1408,1428,1407,1408,1419,1955,1238,1236,1236,1239,1237,1235,1237,1239,Upgrade
29,Shares Change (YoY),-0.07%,0.81%,0.17%,8.37%,0.87%,-0.36%,-0.76%,-26.98%,13.65%,13.92%,14.79%,57.86%,0.04%,0.14%,-0.12%,-0.05%,0.00%,-0.14%,0.11%,-9.72%,Upgrade
30,EPS (Basic),0.01,0.01,0.00,-0.02,0.03,0.01,0.01,-0.01,0.03,0.04,0.01,0.01,0.01,0.07,0.05,0.02,0.04,0.02,0.06,0.00,Upgrade
31,EPS (Diluted),0.01,0.01,0.00,-0.02,0.03,0.01,0.01,-0.01,0.03,0.04,0.01,0.01,0.01,0.07,0.05,0.02,0.04,0.02,0.06,0.00,Upgrade
32,EPS Growth,-77.94%,125.63%,-79.07%,-,-6.58%,-83.87%,16.22%,-,152.23%,-46.80%,-86.19%,-33.77%,-69.73%,274.84%,-4.80%,426.73%,60.33%,-35.36%,962.26%,-68.01%,Upgrade
33,Free Cash Flow,70.11,-8.63,-94.14,-16.74,-45.08,-58.12,-52.46,184.76,-93.74,60.82,160.19,72.88,-59.12,-37.88,-21,199.29,12.45,55.23,-69.48,-247.4,Upgrade
34,Free Cash Flow Per Share,0.05,-0.01,-0.07,-0.01,-0.03,-0.04,-0.04,0.13,-0.07,0.04,0.11,0.04,-0.05,-0.03,-0.02,0.16,0.01,0.04,-0.06,-0.20,Upgrade
35,Dividend Per Share,-,-,-,0.020,-,-,-,0.030,-,-,-,0.035,-,-,-,0.035,-,-,-,0.025,Upgrade
36,Dividend Growth,-,-,-,-33.33%,-,-,-,-14.29%,-,-,-,0%,-,-,-,40.00%,-,-,-,-,Upgrade
37,Gross Margin,27.16%,22.72%,23.87%,8.76%,36.18%,26.33%,28.93%,23.72%,35.64%,29.34%,18.37%,45.01%,17.16%,38.79%,38.16%,22.00%,34.41%,23.63%,39.98%,21.59%,Upgrade
38,Operating Margin,14.04%,10.45%,7.98%,-13.76%,23.28%,8.55%,13.89%,-4.47%,22.34%,21.43%,12.75%,18.04%,10.15%,29.18%,29.15%,10.44%,24.92%,14.56%,22.63%,-0.70%,Upgrade
39,Profit Margin,2.22%,4.46%,0.90%,-11.12%,13.29%,3.33%,5.09%,-3.36%,15.40%,14.91%,2.68%,7.87%,3.96%,23.57%,18.67%,6.74%,13.26%,5.15%,39.44%,1.46%,Upgrade
