,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,161.84,251.79,318.97,283.74,530.63,103.92,155.21,191.26,147.44,231.5,203.62,213.56,172.63,215.62,157.7,247.74,165.98,189.95,146.74,167.91,Upgrade
1,Trading Asset Securities,60.04,0,-,95,-,91.11,71.58,89.38,115,-,-,50.41,50,-,82.13,-,7,-,5.34,10.37,Upgrade
2,Cash & Short-Term Investments,221.88,251.79,318.97,378.74,530.63,195.04,226.79,280.63,262.44,231.5,203.62,263.97,222.63,215.62,239.83,247.74,172.98,189.95,152.08,178.28,Upgrade
3,Cash Growth,-58.19%,29.10%,40.64%,34.96%,102.20%,-15.75%,11.38%,6.31%,17.88%,7.37%,-15.10%,6.55%,28.70%,13.51%,57.70%,38.96%,17.21%,10.22%,-17.60%,12.82%,Upgrade
4,Accounts Receivable,380.78,369.83,327.69,316.14,300.39,276.55,260.92,277.77,273.09,256.49,238.04,214.92,210.05,206.84,212.64,184.7,176.29,149.85,149.86,150.9,Upgrade
5,Other Receivables,9.59,12.22,11.72,36.59,15.73,15.83,15.21,28.89,9.6,9.32,10.44,14.84,3.58,11.25,22.77,44.81,12.4,2.42,3.07,2.64,Upgrade
6,Receivables,390.36,382.05,339.42,352.73,316.13,292.37,276.13,306.66,282.69,265.8,248.48,229.76,213.62,218.09,235.41,229.51,188.69,152.28,152.93,153.54,Upgrade
7,Inventory,330.5,317.63,306.17,291.53,265.25,268.33,276.84,276.47,270.67,296.84,279.49,262.85,247.5,250.43,246.31,209.97,202.69,182.89,201.51,184.02,Upgrade
8,Prepaid Expenses,-,0.03,-,0.03,-,0.11,-,0.07,-,1.55,-,-,-,-,-,0.55,-,0.01,-,-,Upgrade
9,Other Current Assets,74.64,60.73,70.51,17.65,36.09,30.01,42.33,13.71,34.61,22.57,62.22,59.22,85.08,81.91,73.1,73.12,81.15,80,111.01,111.7,Upgrade
10,Total Current Assets,1017,1012,1035,1041,1148,785.87,822.1,877.54,850.41,818.26,793.8,815.79,768.84,766.04,794.65,760.88,645.51,605.13,617.53,627.54,Upgrade
11,"Property, Plant & Equipment",1096,930.42,849.21,753.13,734.02,722.6,704.38,712.44,703.57,710.34,711.36,706.92,715.12,693.57,682.87,682.12,656.3,657.92,645.21,624.48,Upgrade
12,Long-Term Investments,40.23,40.25,17.81,17.95,18.09,18.39,16.57,13.56,13.58,13.58,28.19,28.09,25.96,25.5,18.15,17.98,16.88,6.91,26.91,46.91,Upgrade
13,Goodwill,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,19.72,21.77,21.77,21.77,21.77,21.77,21.77,21.77,21.77,Upgrade
14,Other Intangible Assets,77.22,77.89,105.78,106.38,107.18,107.99,108.77,89.15,89.61,90.31,91.01,91.7,98.96,99.23,100.73,101.42,102.3,103.18,104.06,104.96,Upgrade
15,Long-Term Accounts Receivable,16.3,11.07,6.31,1.55,1.55,0.82,-,0.87,0.87,1.75,2.9,2.9,3.62,2.76,2.76,2.76,2.76,2.76,2.04,6.2,Upgrade
16,Long-Term Deferred Tax Assets,95.88,90.87,85.14,81.35,75.86,71.23,66.9,63.03,51.96,51,46.86,42.44,39.63,36.6,32.2,28.44,41.58,37.56,35.7,30.74,Upgrade
17,Long-Term Deferred Charges,51.75,53.69,49.86,50.62,44.03,43.77,44.14,45.64,46.21,41.47,41,23.39,25.51,14.84,14.82,12.43,9.7,7.61,8.75,13.23,Upgrade
18,Other Long-Term Assets,76,99.39,84.78,55.68,30.44,9.48,16.89,18.22,22.76,23.47,20.59,29.75,36.13,38.35,34,23.1,31.97,32.88,29.19,36.07,Upgrade
19,Total Assets,2491,2336,2254,2127,2179,1780,1799,1840,1799,1770,1755,1761,1736,1699,1702,1651,1529,1476,1491,1512,Upgrade
20,Accounts Payable,236.84,217.87,184.76,195.65,196.27,191.52,191.22,231.88,235.28,201.81,179.9,187.92,161.38,179.54,182.15,162.56,140.3,130.12,137.16,185.3,Upgrade
21,Accrued Expenses,28.22,25.6,19.13,35.28,18.61,19.22,14.47,32.27,17.96,23.55,16.5,27.64,17.01,17.41,13.74,22.56,13.82,16.6,11.66,20.68,Upgrade
22,Short-Term Debt,331.2,328.09,306.73,265.26,311.31,341.07,343.81,334.46,268.99,291.41,283.79,299.51,284.16,249.67,244.21,221.18,216.57,200.36,212.65,229.67,Upgrade
23,Current Portion of Long-Term Debt,111.41,59.14,76.97,56.45,55.06,47.06,50.16,45.07,30.07,25.22,31.88,25.26,34.43,25,28.36,-,-,5,-,-,Upgrade
24,Current Portion of Leases,-,26.73,-,10.79,-,4.93,-,4.88,-,5.78,-,8.33,-,9.7,-,-,14.52,9.67,8.89,10.51,Upgrade
