,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1666,1611,1751,1722,1318,1318,1402,1406,1094,1071,Upgrade
1,Short-Term Investments,47.41,-,11.04,39.19,-,-,162.14,33.34,151.18,218.06,Upgrade
2,Cash & Short-Term Investments,1714,1611,1762,1761,1318,1318,1564,1439,1246,1289,Upgrade
3,Cash Growth,-2.73%,-8.56%,33.70%,33.62%,-15.78%,-8.40%,25.60%,11.66%,-8.77%,0.28%,Upgrade
4,Accounts Receivable,1807,1820,1672,1681,1596,1382,1159,1028,817.67,914.51,Upgrade
5,Other Receivables,32.13,84.83,114.15,82.05,77.01,75,101.06,119.36,169.28,168.02,Upgrade
6,Receivables,1839,1905,1786,1763,1673,1457,1260,1147,986.95,1083,Upgrade
7,Inventory,612.89,696.67,771.17,698.99,702.61,756.97,694.67,589.11,617.14,665.45,Upgrade
8,Prepaid Expenses,2.4,1.46,1.56,1.58,0.58,0.42,1.11,0.78,2.8,2.22,Upgrade
9,Other Current Assets,75.43,104.87,75.19,71.72,77.07,109.19,111.43,94.18,64.72,89.04,Upgrade
10,Total Current Assets,4243,4319,4395,4297,3771,3642,3632,3271,2917,3128,Upgrade
11,"Property, Plant & Equipment",3020,2976,2915,2831,2836,2802,2741,2654,2396,2454,Upgrade
12,Long-Term Investments,31.86,41.46,43.89,59.24,65.03,66.96,107.71,120.1,117.38,136.41,Upgrade
13,Goodwill,-,2.51,-,2.51,-,2.51,-,2.51,-,2.51,Upgrade
14,Other Intangible Assets,3.23,1.55,4.95,3.34,6.89,5.13,13.25,5.19,8.12,6.01,Upgrade
15,Long-Term Deferred Tax Assets,3.18,4.73,6.55,6.55,6.56,6.68,5.3,7.3,-,-,Upgrade
16,Other Long-Term Assets,44.28,70.89,42.94,57.03,36.51,48.53,52.27,42.15,201.99,221.35,Upgrade
17,Total Assets,7371,7440,7409,7257,6721,6574,6551,6101,5640,5948,Upgrade
18,Accounts Payable,1357,1492,1424,1490,1355,1373,1306,1159,835.96,977.86,Upgrade
19,Accrued Expenses,133.71,156.69,126.96,132.56,110.67,135.24,99.09,128.74,79.68,110.56,Upgrade
20,Short-Term Debt,725.06,444.6,480.22,217.65,693.4,593.98,592.21,395.94,245,850.58,Upgrade
21,Current Portion of Long-Term Debt,631.6,704.54,776.79,747.99,870.08,853.57,516.91,880.61,375.89,275.16,Upgrade
22,Current Portion of Leases,12.82,15.34,41.57,44.12,28.68,30.95,31.59,18.33,18.22,18.22,Upgrade
23,Current Income Taxes Payable,21.31,31.19,11.33,18.36,19.31,23.19,8.1,11.05,1.8,11.19,Upgrade
24,Current Unearned Revenue,116.28,95.72,109.49,99.29,84.27,67.78,49.02,81.5,80.43,59.28,Upgrade
25,Other Current Liabilities,95.4,99.4,101.81,109.68,115.27,148.47,193.69,98.84,113.02,143.41,Upgrade
26,Total Current Liabilities,3093,3040,3072,2859,3276,3226,2797,2774,1750,2446,Upgrade
27,Long-Term Debt,1064,1321,1330,1460,537.5,460,922.81,625.31,1337,787.07,Upgrade
28,Long-Term Leases,67.13,59.5,66.05,76.11,61.89,78.3,93.66,72.93,76.16,86.92,Upgrade
29,Long-Term Deferred Tax Liabilities,21.73,22.21,22.52,22.99,20.43,20.91,24.17,19.64,22.27,32.59,Upgrade
30,Total Liabilities,4245,4442,4490,4418,3896,3785,3837,3492,3186,3353,Upgrade
31,Common Stock,174.09,174.09,174.09,174.09,174.36,174.91,171.86,171.66,171.66,171.71,Upgrade
