,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Revenue,130.25,150.13,171.32,170.73,169.01,180.71,176.83,165.3,147.66,155.6,151.34,145.99,122.39,140.08,130.55,115.06,110.2,105.31,103.02,100.04,Upgrade
1,Revenue Growth (YoY),-22.93%,-16.92%,-3.11%,3.28%,14.46%,16.14%,16.84%,13.23%,20.64%,11.07%,15.93%,26.88%,11.06%,33.02%,26.72%,15.01%,-12.17%,-15.50%,-14.37%,-14.25%,Upgrade
2,Cost of Revenue,91.51,106.88,123.27,120.87,115.05,125.55,123.73,117.88,102.54,106.81,104.26,101.53,83.15,97.65,92.15,80.22,75.63,70.45,66.19,65.93,Upgrade
3,Gross Profit,38.75,43.25,48.06,49.86,53.97,55.16,53.1,47.42,45.12,48.78,47.09,44.47,39.24,42.43,38.41,34.84,34.58,34.86,36.84,34.12,Upgrade
4,"Selling, General & Admin",28.41,25.64,17.66,21.69,31.53,22.74,21.51,21.47,7.83,22.2,21.67,13.86,8.16,11.91,9.59,18.25,3.94,12.9,11.14,15.94,Upgrade
5,Other Operating Expenses,-9.94,-8.74,-2.55,-0.13,0.49,-5.58,-7.35,-7.45,0.17,-5.14,-6.67,-0.39,8.99,-1.56,-2.02,-1.9,3.84,-5.47,-3.43,-0.07,Upgrade
6,Operating Expenses,19.84,16.9,15.12,21.56,30.88,17.17,14.15,14.02,3.21,17.07,14.99,13.47,17.4,10.34,7.57,16.34,7.77,7.42,7.71,15.87,Upgrade
7,Operating Income,18.91,26.35,32.94,28.3,23.09,37.99,38.95,33.41,41.91,31.72,32.1,31,21.84,32.09,30.84,18.49,26.8,27.44,29.13,18.24,Upgrade
8,Interest Expense,-,-,-,-,-,-,-,-,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.04,-0.04,-0.04,Upgrade
