,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Feb '25 Feb 28, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,2376,2280,1680,1656,1944,2376,2400,2352,1968,1896,1920,2208,2616,3120,2544,2760,2848,2704,3024,2640,2096,Upgrade
1,Market Cap Growth,-4.04%,-4.04%,-30.00%,-29.59%,-1.22%,25.32%,25.00%,6.52%,-24.77%,-39.23%,-24.53%,-20.00%,-8.15%,15.38%,-15.87%,4.55%,35.88%,-10.11%,5.59%,94.12%,42.39%,Upgrade
2,Enterprise Value,1858,1589,1099,1074,1270,1657,1803,1814,1383,1368,1375,1591,1965,2503,1924,2213,2273,2156,2455,2083,1524,Upgrade
3,Last Close Price,0.92,0.88,0.65,0.64,0.73,0.89,0.90,0.89,0.73,0.70,0.71,0.82,0.95,1.13,0.92,1.00,1.02,0.97,1.08,0.94,0.74,Upgrade
4,PE Ratio,12.64,12.25,7.27,7.52,8.50,9.81,9.93,9.94,8.23,7.99,8.95,9.89,11.40,14.28,11.28,12.63,13.27,12.30,14.08,11.94,9.15,Upgrade
5,Forward PE,9.60,9.51,6.63,5.28,6.44,7.99,8.39,8.11,6.07,6.29,6.93,7.45,9.02,11.10,9.04,9.52,10.93,9.77,11.67,10.75,7.43,Upgrade
6,PS Ratio,2.18,2.11,1.35,1.45,1.68,2.02,2.15,2.17,1.79,1.77,1.98,2.21,2.61,3.28,2.76,3.20,3.50,3.35,3.74,3.22,2.48,Upgrade
7,PB Ratio,1.48,1.42,0.98,1.13,1.33,1.65,1.76,1.80,1.43,1.45,1.63,1.87,2.13,2.62,2.26,2.57,2.69,2.63,3.23,3.06,2.51,Upgrade
8,P/TBV Ratio,1.49,1.49,1.03,1.19,1.40,1.68,1.85,1.90,1.51,1.49,1.74,2.00,2.26,2.72,2.41,2.75,2.88,2.76,3.63,3.32,2.72,Upgrade
9,P/FCF Ratio,-,-,-32.54,-,-,-,9.95,17.90,-,54.94,24.25,-,-,14.84,21.23,26.78,77.30,-,57.58,25.08,14.47,Upgrade
10,P/OCF Ratio,9.37,-,6.31,5.39,5.18,-,5.71,9.11,-,17.77,17.06,-,12.14,13.71,12.76,15.71,26.00,23.48,39.26,20.37,12.18,Upgrade
11,PEG Ratio,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.65,0.58,0.69,0.64,0.44,Upgrade
12,EV/Sales Ratio,1.72,1.47,0.88,0.94,1.10,1.41,1.61,1.67,1.25,1.28,1.42,1.60,1.96,2.63,2.08,2.57,2.79,2.67,3.03,2.54,1.80,Upgrade
13,EV/EBITDA Ratio,9.17,7.28,4.54,4.64,5.28,6.55,6.49,6.86,5.23,5.29,6.55,7.18,8.59,12.12,8.92,10.55,11.02,10.25,11.88,10.01,7.04,Upgrade
14,EV/EBIT Ratio,10.95,8.59,5.27,5.31,5.97,7.29,7.10,7.40,5.59,5.62,6.98,7.63,9.13,12.95,9.55,11.43,11.88,11.00,12.57,10.41,7.28,Upgrade
15,EV/FCF Ratio,-59.24,-,-21.29,-,-,-,7.47,13.81,-,39.63,17.37,-,-,11.91,16.06,21.47,61.70,-,46.75,19.79,10.52,Upgrade
16,Debt / Equity Ratio,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
17,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,0.02,0.02,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.04,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,0.05,-,-,0.02,0.04,0.06,0.15,-,0.11,0.05,0.04,Upgrade
19,Asset Turnover,0.45,0.53,0.61,0.59,0.58,0.64,0.67,0.65,0.60,0.66,0.67,0.69,0.61,0.74,0.73,0.68,0.69,0.68,0.68,0.69,Upgrade,
20,Inventory Turnover,2.83,3.31,4.12,3.67,2.75,2.47,2.86,2.76,2.62,2.64,3.34,4.13,5.14,4.95,6.47,7.36,8.50,9.27,7.57,6.11,5.12,Upgrade
21,Quick Ratio,2.07,2.07,2.57,2.56,2.34,1.98,1.97,1.94,2.39,2.18,2.33,2.06,2.70,2.80,3.07,3.07,3.77,3.71,4.14,3.21,3.59,Upgrade
22,Current Ratio,2.60,2.60,3.05,3.14,2.99,2.67,2.50,2.56,3.17,2.95,2.87,2.62,3.13,3.26,3.44,3.49,4.11,4.05,4.47,3.60,3.99,Upgrade
23,Return on Equity (ROE),8.00%,11.64%,14.71%,13.99%,16.26%,18.29%,19.37%,18.19%,20.37%,19.04%,18.77%,20.44%,19.56%,20.84%,20.52%,19.34%,26.87%,21.60%,22.50%,23.17%,Upgrade,
24,Return on Assets (ROA),4.05%,5.85%,7.31%,6.15%,4.97%,8.36%,9.16%,8.27%,10.66%,8.35%,8.89%,9.15%,6.81%,10.59%,10.82%,6.86%,10.50%,11.11%,12.08%,7.82%,Upgrade,
25,Return on Capital (ROIC),5.16%,7.34%,9.33%,8.19%,6.93%,11.90%,12.56%,11.07%,14.57%,11.59%,12.06%,11.89%,8.76%,13.54%,13.49%,8.39%,12.87%,13.92%,15.34%,10.02%,Upgrade,
26,Return on Capital Employed (ROCE),10.49%,11.38%,11.99%,13.61%,14.36%,15.56%,18.52%,18.67%,17.92%,18.46%,16.59%,17.52%,17.38%,16.11%,17.77%,17.89%,17.95%,18.81%,20.37%,22.55%,24.33%,Upgrade
27,Earnings Yield,7.83%,8.16%,13.76%,13.30%,11.77%,10.19%,10.07%,10.06%,12.15%,12.52%,11.18%,10.11%,8.77%,7.00%,8.87%,7.92%,7.54%,8.13%,7.10%,8.38%,10.92%,Upgrade
28,FCF Yield,-1.32%,-1.38%,-3.07%,2.27%,6.97%,7.22%,10.05%,5.59%,-0.18%,1.82%,4.12%,2.78%,7.05%,6.74%,4.71%,3.73%,1.29%,1.35%,1.74%,3.99%,6.91%,Upgrade
29,Dividend Yield,9.09%,-,-,-,-,2.24%,-,-,-,2.85%,-,-,-,1.77%,-,-,-,1.38%,-,-,-,Upgrade
30,Payout Ratio,26.92%,-,110.44%,-,-,-,75.49%,-,-,-,82.93%,-,-,-,55.34%,-,-,-,50.86%,-,-,Upgrade
