,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1462,1254,1115,1713,1702,1397,1267,1409,1504,1694,1337,1328,1921,1721,2285,914,893,1266,2052,2404,3672,Upgrade
1,Market Cap Growth,-10.23%,-10.23%,-12.02%,21.59%,13.19%,-17.54%,-5.26%,6.06%,-21.73%,-1.57%,-41.48%,45.30%,115.19%,35.94%,11.34%,-61.97%,-75.69%,-65.93%,-53.12%,-68.20%,-44.61%,Upgrade
2,Enterprise Value,1341,1145,1009,1604,1583,1188,1156,1262,1357,1597,1255,1464,2057,1877,2507,1122,1101,1514,2305,2865,4134,Upgrade
3,Last Close Price,5.35,4.59,4.08,6.27,6.23,5.05,4.58,5.05,5.39,6.07,4.78,5.04,7.29,6.53,8.67,3.43,3.35,4.75,7.70,9.02,13.78,Upgrade
4,PE Ratio,57.19,51.82,9.22,14.83,-,10.70,73.10,74.67,-,-9.22,-8.61,-9.10,-,-3.70,-4.60,-1.79,-,-3.15,-5.14,-,-,Upgrade
5,Forward PE,-,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,70.48,Upgrade
6,PS Ratio,2.16,1.96,1.79,3.01,3.14,2.92,2.62,2.86,2.72,2.90,2.36,2.20,3.17,2.67,3.51,1.46,1.48,2.13,3.25,3.53,4.89,Upgrade
7,PB Ratio,1.73,1.39,1.27,1.99,2.09,1.56,1.72,1.98,2.12,2.38,1.92,1.98,2.90,1.77,2.43,0.99,1.16,0.73,1.18,1.38,2.10,Upgrade
8,P/TBV Ratio,1.46,1.46,1.34,2.11,2.22,1.64,1.70,1.97,2.10,2.36,1.91,1.96,2.89,2.01,2.78,1.14,1.39,1.29,2.09,2.46,3.72,Upgrade
9,P/FCF Ratio,31.86,27.33,204.83,27.05,-,-,10.62,-,25.49,20.52,-,39.49,88.09,-8.23,-,-,-,-,-,31.35,39.97,Upgrade
10,P/OCF Ratio,23.78,23.78,71.15,23.53,-,-,10.14,-,23.91,19.71,-,34.29,69.31,-8.42,-,-,-,-,-,27.66,34.91,Upgrade
11,EV/Sales Ratio,2.10,1.79,1.62,2.82,2.92,2.48,2.39,2.56,2.46,2.73,2.22,2.42,3.39,2.91,3.85,1.79,1.83,2.54,3.65,4.20,5.50,Upgrade
12,EV/EBITDA Ratio,28.30,22.28,19.93,30.67,34.85,58.43,66.31,81.63,-,-53.19,-38.57,-,-,-178.19,-356.84,-213.03,-,89.88,73.10,84.78,-,Upgrade
13,EV/EBIT Ratio,186.09,110.92,-,188.70,2029.47,-47.21,-,-37.54,-,-,-,-,-,-,-34.99,-15.61,-,-,-60.60,-,-,Upgrade
14,EV/FCF Ratio,29.22,24.95,185.39,25.33,-,-,9.69,-,23.01,19.35,-,43.52,94.30,-8.98,-,-,-,-,-,37.37,44.99,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.01,0.05,0.05,0.05,0.07,0.17,0.17,0.16,0.17,0.18,0.19,0.18,0.21,0.20,0.32,0.14,0.27,0.26,0.26,Upgrade
16,Debt / EBITDA Ratio,0.00,0.00,0.24,0.55,0.87,0.75,1.68,2.47,-,2.69,4.79,-,-,5.05,2.48,2.75,-,5.01,5.83,6.27,-,Upgrade
17,Debt / FCF Ratio,0.00,0.00,1.14,0.65,-,-,0.46,-,1.99,1.42,-,3.69,5.70,-0.81,-,-,-,-,-,5.80,4.89,Upgrade
18,Asset Turnover,0.56,0.54,0.43,0.72,0.47,-,-,0.48,0.48,0.37,-,0.53,0.34,0.39,0.42,0.45,0.21,0.18,0.20,0.29,Upgrade,
19,Inventory Turnover,3.68,3.38,3.62,2.85,5.47,3.68,-,-,4.26,4.44,3.09,-,4.79,3.25,3.61,3.60,4.85,3.27,3.02,3.32,6.57,Upgrade
20,Quick Ratio,0.86,0.86,0.90,0.94,1.04,0.88,0.66,-,0.67,0.74,0.67,0.62,0.58,0.98,0.91,0.88,0.54,1.31,1.43,1.08,0.83,Upgrade
21,Current Ratio,1.89,1.89,1.81,1.88,1.58,1.29,0.95,-,0.98,1.06,0.99,0.97,0.93,1.37,1.25,1.20,0.92,1.72,1.71,1.34,1.31,Upgrade
22,Return on Equity (ROE),9.11%,5.19%,9.39%,-12.59%,57.24%,3.02%,5.31%,-2.00%,2.05%,3.64%,-,-153.90%,12.89%,6.66%,78.02%,-288.24%,-0.11%,0.57%,-2.45%,-84.79%,Upgrade,
23,Return on Assets (ROA),0.88%,-0.65%,1.82%,0.23%,0.50%,-,-,-5.16%,-0.79%,-1.17%,-,-11.51%,-1.30%,0.63%,0.18%,-9.08%,-0.63%,0.34%,-0.05%,-4.38%,Upgrade,
