,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,63.93,259.59,18.7,53.27,208.89,82.39,23.22,61.14,418.89,123.44
1,Revenue Growth (YoY),241.97%,387.35%,-91.05%,-35.35%,799.48%,34.75%,-94.46%,-50.47%,590.73%,2.78%
2,Cost of Revenue,55.76,228.8,12.48,33.8,149.8,49.43,15.54,42.39,279.25,84.51
3,Gross Profit,8.18,30.79,6.21,19.47,59.09,32.96,7.68,18.75,139.63,38.93
4,"Selling, General & Admin",8.93,13.17,10.33,13.24,15.02,13.44,13.46,16.24,10.8,12.55
5,Operating Expenses,8.31,13.19,10.14,13.67,15.02,13.44,13.46,16.24,10.8,12.56
6,Operating Income,-0.13,17.61,-3.93,5.8,44.07,19.52,-5.77,2.52,128.83,26.37
7,Interest Expense,-0,-0,-0.01,-0,-0.01,-0.01,-0.02,-0,-0.03,-0.01
8,Interest & Investment Income,1.76,0.63,1.42,1.25,1.23,1.89,1.72,3.27,3.63,3.89
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-0.24,-,0.04
10,Other Non Operating Income (Expenses),0.05,0.16,0.02,-0.55,-3.05,-9.45,0.29,0.66,0.19,-1.15
11,EBT Excluding Unusual Items,1.66,18.4,-2.49,6.49,42.24,11.95,-3.78,6.2,132.62,29.13
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.06,-,0.06
13,Asset Writedown,-1.84,1.53,-1.42,-1.45,-1.45,-0.71,-0.55,-3.52,1.76,0.04
14,Pretax Income,-0.17,19.93,-3.91,5.04,40.79,11.23,-4.34,2.74,134.37,29.23
15,Income Tax Expense,3.64,8.94,-0.52,-0.1,13.71,6.12,1.23,4.09,34.07,10.69
16,Earnings From Continuing Operations,-3.81,10.99,-3.4,5.14,27.08,5.11,-5.56,-1.36,100.3,18.54
17,Minority Interest in Earnings,-0.02,-3.13,0.05,-1.43,0.52,0.42,1.34,1.27,-1.33,-0.33
18,Net Income,-3.83,7.86,-3.35,3.72,27.61,5.53,-4.22,-0.09,98.97,18.21
19,Net Income to Common,-3.83,7.86,-3.35,3.72,27.61,5.53,-4.22,-0.09,98.97,18.21
20,Net Income Growth,-,111.44%,-,-32.77%,-,-,-,-,562.77%,139.21%
21,Shares Outstanding (Basic),5838,5838,5838,5838,5838,5838,5838,5838,5838,5838
22,Shares Outstanding (Diluted),5838,5838,5838,5838,5838,5838,5838,5838,5838,5838
23,EPS (Basic),-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.00
24,EPS (Diluted),-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.02,0.00
25,EPS Growth,-,111.48%,-,-32.77%,-,-,-,-,563.00%,139.19%
26,Free Cash Flow,-7.68,7.95,4.1,17.49,-147.83,39.83,-25.31,-83.01,-97.7,-75.64
27,Free Cash Flow Per Share,-0.00,0.00,0.00,0.00,-0.03,0.01,-0.00,-0.01,-0.02,-0.01
28,Operating Margin,-0.21%,6.78%,-21.01%,10.89%,21.10%,23.69%,-24.86%,4.12%,30.76%,21.36%
29,Profit Margin,-5.99%,3.03%,-17.91%,6.97%,13.22%,6.71%,-18.18%,-0.14%,23.63%,14.75%
30,Free Cash Flow Margin,-12.02%,3.06%,21.94%,32.84%,-70.77%,48.35%,-108.97%,-135.77%,-23.32%,-61.27%
31,EBITDA,0.23,18.1,-3.55,6.1,45.01,20.46,-5.45,3.12,128.97,26.4
32,D&A For EBITDA,0.36,0.49,0.38,0.3,0.94,0.94,0.32,0.6,0.14,0.03
33,EBIT,-0.13,17.61,-3.93,5.8,44.07,19.52,-5.77,2.52,128.83,26.37
