,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3361,2685,2364,3287,2638,2420,2272,2649,2498,2547,2817,3206,2110,1719,2024,2961,3670,2782,1790,2480,Upgrade
1,Trading Asset Securities,4.91,4.63,1.46,2.18,0.92,3.27,1.18,2.51,0.74,0.76,0.73,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3366,2690,2365,3289,2639,2424,2274,2651,2499,2547,2818,3206,2110,1719,2024,2961,3670,2782,1790,2480,Upgrade
3,Cash Growth,27.56%,10.97%,4.03%,24.07%,5.61%,-4.86%,-19.31%,-17.31%,18.46%,48.19%,39.23%,8.28%,-42.51%,-38.20%,13.02%,19.40%,-14.58%,-22.37%,-48.77%,-39.05%,Upgrade
4,Accounts Receivable,2195,2214,1999,1906,2016,2030,2013,2268,2265,2225,2011,1914,2244,2095,1934,1816,1872,1944,1743,1598,Upgrade
5,Other Receivables,55.21,33.55,143.6,170.35,54.46,52.03,57.1,62.92,33.79,30.14,55.66,46.35,50.7,226.33,240.38,252.58,293.37,291.68,116.88,102.45,Upgrade
6,Receivables,2251,2248,2142,2076,2070,2082,2070,2331,2299,2255,2067,1961,2295,2321,2174,2068,2165,2236,1860,1701,Upgrade
7,Inventory,2850,2970,3550,3567,3488,3771,4217,4197,3238,3120,3446,3115,2641,3333,3103,2883,2333,2750,2766,2307,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.13,-,-,Upgrade
9,Other Current Assets,933.05,796.44,537.45,787.54,890.94,700.72,768.3,729.14,949.51,852.69,806.62,897.04,913.3,944.85,932.81,1099,729.39,570.78,540.06,717.73,Upgrade
10,Total Current Assets,9400,8704,8595,9720,9088,8977,9329,9908,8985,8775,9137,9178,7959,8318,8234,9011,8897,8347,6957,7206,Upgrade
11,"Property, Plant & Equipment",9992,12291,12148,12445,12572,12737,12508,12517,12235,12859,13007,12373,10948,10351,10289,9728,9587,9495,8629,9088,Upgrade
12,Long-Term Investments,86.91,91.05,91.82,92.18,87.53,87.95,83.96,84.58,2.2,127.64,132.45,132.32,137.38,141.76,117.57,117.48,120.71,122.67,78.85,77.67,Upgrade
13,Goodwill,746.64,742.03,708.48,749.6,798.53,809.71,799.99,822.58,776.8,786.48,812.39,827.13,516.69,522.89,530.92,545.91,527.78,572.26,303.94,330.24,Upgrade
14,Other Intangible Assets,823.9,841.27,819.85,900.31,785.13,802.82,773.7,815.68,543.16,576.25,540.06,603.13,434.83,454.43,450.5,461.27,462.06,408.65,366.54,384.35,Upgrade
15,Long-Term Deferred Tax Assets,115.83,115.8,115.61,115.8,133.35,143.94,128.23,158.74,102.49,134.32,166.74,128.83,262.8,276.35,290.49,245.64,544.13,529.54,534.2,439.77,Upgrade
16,Long-Term Deferred Charges,54.77,55.96,78.95,61.48,38.17,30.69,26.36,24.07,15.86,17.39,18.41,21.24,13.39,14.62,12.29,15.77,9.19,10.32,10.97,11.68,Upgrade
17,Other Long-Term Assets,2299,91.18,113.57,143.19,76.74,83.81,135.31,121,222.99,49.77,216.52,186.78,53.59,36.35,47.96,42.23,13.78,-,763.66,100,Upgrade
18,Total Assets,23518,22932,22672,24227,23580,23673,23784,24452,22884,23325,24030,23450,20325,20116,19972,20167,20162,19486,17644,17637,Upgrade
19,Accounts Payable,2982,2876,2766,3112,2777,2956,3150,3904,2377,2829,3443,3315,2467,2941,2707,3002,2138,2525,2220,2515,Upgrade
