,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+13 Quarters
0,Operating Revenue,522.29,477.06,379.62,472.86,581.98,533.48,367.31,407.69,466.55,459.78,536.31,488.88,578.94,557.33,282.73,297.31,321.2,263.74,254.08,204.6,Upgrade
1,Other Revenue,-29.58,29.58,-,48.6,-20.59,20.59,-,40.98,-21.69,21.69,-,45.95,-19.42,19.42,-,31.74,15.87,-5.45,5.45,-,Upgrade
2,Revenue,492.71,506.64,379.62,521.47,561.39,554.07,367.31,448.66,444.87,481.47,536.31,534.84,559.52,576.75,282.73,329.05,337.07,258.28,259.53,204.6,Upgrade
3,Revenue Growth (YoY),-12.23%,-8.56%,3.35%,16.23%,26.19%,15.08%,-31.51%,-16.11%,-20.49%,-16.52%,89.69%,62.54%,65.99%,123.30%,8.94%,60.82%,64.75%,42.71%,43.40%,31.57%,Upgrade
4,Cost of Revenue,436.3,436.77,332.82,464.63,484.11,457.55,319.78,389.45,381.35,397.09,459.7,463.6,469.1,492.22,241.05,277.25,279.52,207.18,207.68,167.51,Upgrade
5,Gross Profit,56.41,69.87,46.8,56.84,77.28,96.52,47.53,59.22,63.51,84.38,76.61,71.24,90.42,84.53,41.67,51.8,57.56,51.11,51.86,37.09,Upgrade
6,"Selling, General & Admin",24.65,15.42,27.22,6.27,25.46,31.47,25.36,3.31,27.71,30.16,25.65,3.69,27.44,23.26,20.07,12.91,17.05,18.12,18.09,20.8,Upgrade
7,Research & Development,15.42,16.5,13.48,19.88,18.66,14.7,13.17,17.59,13.92,19.08,13.19,27.46,16.49,9.84,8.76,9.74,9.56,6.83,6.83,-,Upgrade
8,Other Operating Expenses,-1.53,-0.7,-0.86,-5.41,0.44,1.54,0.81,3.99,-1.25,-0.52,0.31,-0.35,1.53,0.65,1.36,0.57,0.57,1.14,1.14,0.99,Upgrade
9,Operating Expenses,40.91,54.1,30.15,64.04,50.29,54.87,37.11,49.94,34.16,61.54,40.6,42.15,53.49,45.09,26.17,18.18,29.62,29.67,28.09,21.79,Upgrade
10,Operating Income,15.5,15.77,16.65,-7.21,26.98,41.65,10.43,9.28,29.35,22.84,36.01,29.09,36.93,39.45,15.51,33.62,27.93,21.44,23.77,15.3,Upgrade
