,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,137.19,62.58,53.33,54.65,52.46,38.71,39.31,43.5,36.6,41.43,42.09,39.12,43.82,35.21,27.6,35.77,23.64,23.11,21.13,25.7,Upgrade
1,Revenue Growth (YoY),161.53%,61.65%,35.66%,25.64%,43.34%,-6.56%,-6.60%,11.19%,-16.49%,17.66%,52.51%,9.37%,85.40%,52.37%,30.61%,39.20%,-20.49%,-7.16%,-14.73%,0.23%,Upgrade
2,Cost of Revenue,119.33,49.5,43.85,46.14,44.55,31.26,32.79,33.49,26.22,31.75,32.24,29.85,33.84,26.85,19.98,26.97,17.44,17.22,14.86,19.16,Upgrade
3,Gross Profit,17.86,13.08,9.48,8.51,7.9,7.46,6.52,10.01,10.38,9.69,9.85,9.28,9.98,8.37,7.61,8.8,6.2,5.89,6.27,6.54,Upgrade
4,"Selling, General & Admin",10.69,9.31,9.07,8.69,10.35,8.88,8.17,9.03,8.07,8.86,8.61,8.77,7.94,7.36,6.7,7.8,5.94,5.74,5.96,5.97,Upgrade
5,Operating Expenses,10.69,9.31,9.07,8.69,10.35,8.88,8.17,9.03,8.07,8.86,8.61,8.77,7.94,7.36,6.7,7.8,5.94,5.74,5.96,5.97,Upgrade
6,Operating Income,7.17,3.78,0.41,-0.18,-2.45,-1.42,-1.65,0.98,2.31,0.83,1.24,0.51,2.04,1.01,0.92,1.01,0.26,0.15,0.31,0.57,Upgrade
7,Interest Expense,-0.44,-1.22,-0.64,-0.61,-0.88,-0.87,-0.36,-0.35,-0.31,-0.32,-0.19,-0.24,-0.2,-0.33,-0.17,-,-,-0.19,-,-,Upgrade
8,Interest & Investment Income,1.39,-,0.69,-,1.15,-,0.51,-,0.37,-,0.07,-,0.08,-,0.06,-,0.33,-,0.19,-,Upgrade
9,Earnings From Equity Investments,1.72,-0.26,0.15,1.12,1.63,1.63,2.53,1.12,-1.99,-0.65,-2.22,-2,0.94,-0.92,1.35,4.86,0.74,2.2,8.05,3.44,Upgrade
10,Currency Exchange Gain (Loss),-0.24,0.52,-0.52,-,-0.3,0.8,-0.8,-,-1.62,0.91,-0.92,-,0.22,-0.02,0.02,-,-0.16,-0,0,-,Upgrade
11,Other Non Operating Income (Expenses),-2.09,1.95,0.66,1.55,0.44,0.48,0.26,0.47,2.29,-1.55,0.6,0.27,0.03,1.02,0.14,0.63,1.81,0.71,0.5,0.2,Upgrade
12,EBT Excluding Unusual Items,7.52,4.77,0.75,1.88,-0.41,0.62,0.48,2.22,1.04,-0.79,-1.43,-1.47,3.09,0.77,2.31,6.49,2.98,2.88,9.05,4.21,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,18.62,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,1.14,-0.93,0.93,-,0.03,-,-,-,-0.11,-,-,-,0.06,-,-,-,0.04,-0.12,0.12,-,Upgrade
