,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,132.47,132.74,126.41,91,56.2,83.22,56.61,64.65,44.69,72.99,Upgrade
1,Other Revenue,0.38,0.21,0.2,-0.23,0.78,0.49,0.22,-0.59,1,0.34,Upgrade
2,Revenue,132.84,132.95,126.61,90.77,56.98,83.7,56.83,64.06,45.7,73.33,Upgrade
3,Revenue Growth (YoY),4.92%,46.47%,122.20%,8.44%,0.27%,30.66%,24.35%,-12.63%,-39.04%,-23.71%,Upgrade
4,Cost of Revenue,17.88,16.89,23.83,24.01,9.26,19.55,10.67,16.11,9.14,16.17,Upgrade
5,Gross Profit,114.97,116.06,102.78,66.76,47.72,64.15,46.15,47.95,36.56,57.16,Upgrade
6,"Selling, General & Admin",20.87,36.1,18.75,30.64,17.16,29.58,17.01,23.2,15.58,37.31,Upgrade
7,Other Operating Expenses,14.01,2.31,10.85,-0.77,13.17,2.03,8.75,-3.49,14.2,0.38,Upgrade
8,Operating Expenses,38.57,42.07,33.32,33.6,34.08,35.17,29.38,23.74,33.78,41.88,Upgrade
9,Operating Income,76.4,73.99,69.46,33.16,13.64,28.98,16.78,24.21,2.78,15.28,Upgrade
10,Interest Expense,-0.44,-0.18,-0.43,-0.19,-0.46,-0.14,-0.42,-0.15,-0.47,-0.23,Upgrade
11,Currency Exchange Gain (Loss),-1.21,-1.89,1.9,2.49,-2.47,-0.83,-0.38,1.69,-1.32,0.06,Upgrade
12,EBT Excluding Unusual Items,74.75,71.92,70.92,35.46,10.72,28,15.97,25.76,1,15.11,Upgrade
13,Gain (Loss) on Sale of Investments,0.48,0.81,0.53,0.42,-2.89,0.71,1.24,2.4,-2.13,0.5,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-0.11,0.11,-,-,-0,Upgrade
15,Asset Writedown,-14.78,-11.79,-3.59,-0.72,-7.1,4.45,-3.46,-20.28,-44.48,2.18,Upgrade
16,Other Unusual Items,-,-,-,1.88,-,-,-,3.88,-,-,Upgrade
17,Pretax Income,60.44,60.94,67.86,37.04,0.73,33.06,13.87,11.75,-45.61,17.79,Upgrade
18,Income Tax Expense,13.04,11.9,11.87,4.88,2.94,5.15,3.58,2.9,1.6,3.08,Upgrade
19,Net Income,47.41,49.05,55.99,32.16,-2.21,27.9,10.28,8.85,-47.21,14.72,Upgrade
20,Net Income to Common,47.41,49.05,55.99,32.16,-2.21,27.9,10.28,8.85,-47.21,14.72,Upgrade
21,Net Income Growth,-15.33%,52.50%,-,15.26%,-,215.16%,-,-39.83%,-,-36.93%,Upgrade
22,Shares Outstanding (Basic),312,312,312,312,312,312,312,312,312,312,Upgrade
23,Shares Outstanding (Diluted),312,312,312,312,312,312,312,312,312,312,Upgrade
24,EPS (Basic),0.15,0.16,0.18,0.10,-0.01,0.09,0.03,0.03,-0.15,0.05,Upgrade
25,EPS (Diluted),0.15,0.16,0.18,0.10,-0.01,0.09,0.03,0.03,-0.15,0.05,Upgrade
26,EPS Growth,-15.33%,52.50%,-,15.26%,-,215.17%,-,-39.83%,-,-36.93%,Upgrade
27,Free Cash Flow,87.71,84.42,60.42,31.15,8.62,32.76,36.78,19.18,-11.56,15.6,Upgrade
28,Free Cash Flow Per Share,0.28,0.27,0.19,0.10,0.03,0.11,0.12,0.06,-0.04,0.05,Upgrade
29,Dividend Per Share,0.030,0.038,0.030,0.038,0.023,0.038,0.028,0.038,0.026,0.059,Upgrade
30,Dividend Growth,0%,0%,30.43%,0%,-17.86%,0%,7.69%,-35.59%,-46.94%,0%,Upgrade
31,Operating Margin,57.51%,55.65%,54.86%,36.53%,23.94%,34.62%,29.52%,37.80%,6.08%,20.84%,Upgrade
32,Profit Margin,35.69%,36.89%,44.22%,35.43%,-3.87%,33.34%,18.09%,13.82%,-103.31%,20.07%,Upgrade
33,Free Cash Flow Margin,66.03%,63.50%,47.72%,34.32%,15.12%,39.14%,64.72%,29.94%,-25.29%,21.28%,Upgrade
34,EBITDA,80.09,77.65,73.19,36.89,17.4,32.54,20.39,28.24,6.78,19.48,Upgrade
35,D&A For EBITDA,3.69,3.66,3.73,3.73,3.76,3.56,3.62,4.03,4,4.19,Upgrade
36,EBIT,76.4,73.99,69.46,33.16,13.64,28.98,16.78,24.21,2.78,15.28,Upgrade
