,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7163,7415,6115,7362,8508,10105,10521,10840,12282,9521,12512,10694,14030,11769,23901,16238,10897,3885,4504,3568,4229,Upgrade
1,Market Cap Growth,-26.62%,-26.62%,-41.88%,-32.08%,-30.73%,6.13%,-15.91%,1.37%,-12.46%,-19.10%,-47.65%,-34.14%,28.75%,202.96%,430.65%,355.15%,157.69%,3.46%,12.83%,-12.99%,20.41%,Upgrade
2,Enterprise Value,9637,9705,8180,9413,10559,12212,12318,13219,14373,11671,14478,12105,15441,13014,25140,17149,11809,4776,5367,5423,6084,Upgrade
3,Last Close Price,16.19,16.76,13.82,16.19,18.71,22.23,23.14,23.84,27.02,20.94,27.52,23.46,30.78,25.82,52.10,35.40,23.76,8.47,9.82,7.79,9.24,Upgrade
4,PE Ratio,33.42,30.84,24.18,28.06,33.88,47.43,67.04,116.30,-,218.76,132.27,-,80.89,47.03,100.33,90.00,76.72,-80.36,-135.57,-,-,Upgrade
5,Forward PE,24.03,24.24,19.69,25.09,33.22,40.33,51.55,60.34,100.33,68.32,71.14,33.80,47.33,42.56,110.24,74.90,54.73,21.41,27.51,16.08,15.87,Upgrade
6,PS Ratio,1.38,1.32,1.07,1.29,1.53,1.93,2.21,2.43,2.97,2.26,3.17,2.76,3.66,3.33,6.95,5.10,3.79,1.35,1.59,1.24,1.41,Upgrade
7,PB Ratio,2.30,1.96,1.71,1.95,2.27,2.71,2.80,2.98,3.21,2.65,3.45,2.94,3.94,3.21,6.59,4.56,3.03,1.11,1.24,0.97,1.15,Upgrade
8,P/TBV Ratio,7.77,7.77,4.88,5.13,5.75,6.66,5.79,6.25,7.71,4.90,6.43,5.44,8.08,5.70,11.88,8.27,5.61,2.08,2.32,1.80,2.17,Upgrade
9,P/FCF Ratio,18.95,-,10.18,10.39,11.37,21.83,23.40,38.32,-,37.41,56.19,48.85,42.02,42.93,123.56,78.21,43.85,21.93,7.03,6.39,-,Upgrade
10,P/OCF Ratio,14.63,12.89,8.27,8.75,9.75,16.76,17.94,25.21,-,21.16,29.49,25.83,27.56,25.75,67.13,46.55,28.73,14.72,6.22,5.53,-,Upgrade
11,PEG Ratio,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,Upgrade
12,EV/Sales Ratio,1.85,1.72,1.43,1.65,1.90,2.34,2.59,2.97,3.48,2.77,3.67,3.12,4.03,3.69,7.31,5.39,4.11,1.66,1.89,1.89,2.02,Upgrade
13,EV/EBITDA Ratio,17.01,19.68,16.17,18.85,22.76,30.70,37.24,53.73,82.20,67.52,69.77,53.79,65.97,49.95,102.14,94.87,88.98,39.29,-,30.68,23.30,Upgrade
14,EV/EBIT Ratio,26.74,22.63,18.62,21.98,27.03,37.91,48.42,76.45,142.16,118.54,103.77,74.28,86.56,61.59,127.96,130.48,142.31,66.87,-,-,30.62,Upgrade
15,EV/FCF Ratio,25.50,-,13.62,13.29,14.11,26.38,27.40,46.72,-,45.85,65.01,55.30,46.24,47.47,129.97,82.59,47.51,26.96,8.37,9.71,-,Upgrade
16,Debt / Equity Ratio,0.64,0.64,0.63,0.56,0.51,0.48,0.53,0.44,0.56,0.52,0.51,0.46,0.59,0.36,0.29,0.30,0.15,0.22,0.21,0.21,0.22,Upgrade
17,Debt / EBITDA Ratio,4.31,5.16,3.32,3.48,1.90,3.38,2.78,3.46,3.25,7.30,4.74,9.53,4.65,3.29,2.71,5.08,2.42,2.23,-,39.31,4.34,Upgrade
18,Debt / FCF Ratio,6.47,-,3.75,2.96,2.55,3.83,4.46,5.62,-,7.35,8.24,7.64,6.32,4.75,5.46,5.17,2.24,4.25,1.18,1.36,-,Upgrade
19,Asset Turnover,0.75,0.68,0.75,0.79,0.86,0.71,0.69,0.61,0.66,0.58,0.55,0.70,0.57,0.63,0.66,0.68,0.59,0.49,0.44,0.62,Upgrade,
20,Inventory Turnover,1.80,2.17,2.02,2.15,2.18,2.54,1.88,1.87,1.60,1.76,1.59,1.53,1.91,1.45,1.88,1.89,1.72,1.54,1.35,1.13,1.57,Upgrade
21,Quick Ratio,0.30,0.30,0.35,0.40,0.31,0.30,0.38,0.32,0.30,0.35,0.37,0.38,0.43,0.53,0.68,0.70,0.86,0.72,0.87,0.85,0.76,Upgrade
22,Current Ratio,0.76,0.76,0.80,0.86,0.79,0.78,0.87,0.82,0.84,0.96,1.00,1.01,0.93,1.22,1.52,1.46,1.89,1.53,1.76,1.77,1.77,Upgrade
23,Return on Equity (ROE),7.07%,8.42%,9.56%,4.35%,8.76%,10.25%,7.46%,0.33%,2.00%,3.22%,-0.93%,6.19%,8.43%,7.61%,0.65%,9.93%,5.94%,1.84%,-2.39%,-15.22%,Upgrade,
24,Return on Assets (ROA),3.25%,3.50%,4.52%,2.84%,3.86%,3.34%,3.33%,0.53%,1.69%,0.53%,0.93%,0.47%,3.62%,1.64%,1.90%,2.20%,3.46%,-1.32%,-0.35%,1.51%,Upgrade,
25,Return on Capital (ROIC),4.28%,4.56%,5.87%,3.76%,5.05%,4.35%,4.35%,0.67%,2.10%,0.65%,1.17%,0.60%,4.51%,2.01%,2.34%,2.72%,4.18%,-1.56%,-0.41%,1.79%,Upgrade,
26,Return on Capital Employed (ROCE),6.93%,8.25%,8.99%,8.40%,8.12%,6.63%,5.29%,3.76%,1.98%,2.10%,2.91%,3.42%,3.70%,4.62%,4.33%,2.95%,2.01%,1.78%,-,-,4.71%,Upgrade
27,Earnings Yield,2.99%,3.24%,4.14%,3.56%,2.95%,2.11%,1.49%,0.86%,0.17%,0.46%,0.76%,1.28%,1.24%,2.13%,1.00%,1.11%,1.30%,-1.24%,-0.74%,0.08%,1.39%,Upgrade
28,FCF Yield,5.28%,5.85%,9.82%,9.62%,8.79%,4.58%,4.27%,2.61%,0.69%,2.67%,1.78%,2.05%,2.38%,2.33%,0.81%,1.28%,2.28%,4.56%,14.23%,15.65%,12.44%,Upgrade
29,Dividend Yield,2.78%,-,-,-,2.40%,-,-,-,-,-,-,-,0.23%,-,-,-,1.26%,-,-,-,3.46%,Upgrade
30,Payout Ratio,111.34%,17.17%,304.03%,9.77%,29.68%,21.16%,9.63%,50.48%,-,62.98%,152.10%,-,37.78%,210.11%,3.15%,82.47%,-,13.88%,21474.08%,-,-,Upgrade
31,Buyback Yield / Dilution,-0.02%,-0.02%,0.00%,0.01%,-0.07%,0.11%,0.58%,-0.68%,0.14%,-0.17%,-0.50%,0.61%,-0.16%,1.37%,-1.29%,-1.72%,-1.65%,-11.01%,-9.25%,-8.69%,-8.70%,Upgrade
32,Total Shareholder Return,2.76%,-0.02%,0.00%,0.01%,2.34%,0.11%,0.58%,-0.68%,0.14%,-0.17%,-0.50%,0.61%,0.06%,1.37%,-1.29%,-1.72%,-0.39%,-11.01%,-9.25%,-8.69%,-5.23%,Upgrade
