,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,56.33,44.81,40.4,42.2,49.42,49.16,43.49,46.04,42.64,34.19
1,Revenue Growth (YoY),39.42%,6.19%,-18.25%,-14.16%,13.63%,6.78%,2.01%,34.64%,24.91%,-12.18%
2,Cost of Revenue,43.24,35.44,32.43,36.41,41,39.51,42.15,39.73,38.45,28.59
3,Gross Profit,13.09,9.37,7.97,5.79,8.42,9.65,1.34,6.31,4.19,5.6
4,"Selling, General & Admin",7.06,6.9,6.14,6.6,7.08,7.42,7.53,7.11,8.11,10.3
5,Other Operating Expenses,-0.31,-0.56,-0.28,-0.41,-0.66,-1.01,-0.21,-0.58,-0.23,-0.43
6,Operating Expenses,6.74,6.34,5.86,6.18,6.42,6.41,7.33,6.53,7.88,9.87
7,Operating Income,6.35,3.03,2.11,-0.39,2,3.24,-5.98,-0.21,-3.69,-4.27
8,Interest Expense,-0.73,-1.01,-1.11,-0.85,-0.45,-0.38,-0.44,-0.48,-0.59,-0.69
9,Interest & Investment Income,0.03,0.06,0,0.04,0,0.2,0.17,0.32,0.22,0.23
10,Currency Exchange Gain (Loss),-2.4,1.56,-5.55,0.17,-3.95,0.03,-2.71,6.29,-3.63,0.7
11,Other Non Operating Income (Expenses),-,-0,-,-,-,-,-,-,-,-
12,EBT Excluding Unusual Items,3.25,3.64,-4.56,-1.03,-2.41,3.09,-8.95,5.92,-7.69,-4.03
13,Asset Writedown,-,-1.75,-,-,-,-,-,-,-,-
14,Pretax Income,3.25,1.89,-4.56,0.61,-0.65,3.14,-8.95,5.92,-7.69,-4.03
15,Income Tax Expense,-,-0.87,-,0.85,-,-2.4,-,1.19,-0.01,-0.89
16,Earnings From Continuing Operations,3.25,2.76,-4.56,-0.24,-0.65,5.54,-8.95,4.74,-7.69,-3.14
17,Minority Interest in Earnings,0,-0,0,0,0,0,0,-0.07,0,0.01
18,Net Income,3.25,2.76,-4.56,-0.24,-0.65,5.55,-8.95,4.67,-7.68,-3.13
19,Net Income to Common,3.25,2.76,-4.56,-0.24,-0.65,5.55,-8.95,4.67,-7.68,-3.13
20,Net Income Growth,-,-,-,-,-,18.85%,-,-,-,-
21,Shares Outstanding (Basic),1080,1080,1080,1080,1080,1080,1080,1080,1080,1080
22,Shares Outstanding (Diluted),1080,1080,1080,1080,1080,1080,1080,1080,1080,1080
23,EPS (Basic),0.00,0.00,-0.00,-0.00,-0.00,0.01,-0.01,0.00,-0.01,-0.00
24,EPS (Diluted),0.00,0.00,-0.00,-0.00,-0.00,0.01,-0.01,0.00,-0.01,-0.00
25,EPS Growth,-,-,-,-,-,18.84%,-,-,-,-
26,Free Cash Flow,4.43,9.15,7.69,-11.62,-3.17,-11.27,-5.83,7.43,-6.01,23.09
27,Free Cash Flow Per Share,0.00,0.01,0.01,-0.01,-0.00,-0.01,-0.01,0.01,-0.01,0.02
28,Operating Margin,11.27%,6.76%,5.21%,-0.92%,4.04%,6.59%,-13.75%,-0.46%,-8.65%,-12.48%
29,Profit Margin,5.77%,6.15%,-11.28%,-0.56%,-1.32%,11.28%,-20.58%,10.14%,-18.02%,-9.15%
30,Free Cash Flow Margin,7.87%,20.42%,19.04%,-27.54%,-6.42%,-22.91%,-13.40%,16.14%,-14.10%,67.54%
31,EBITDA,9.8,6.67,5.77,3.15,5.02,5.45,-2.91,3.64,-1.17,-2.92
32,D&A For EBITDA,3.45,3.64,3.66,3.54,3.02,2.21,3.07,3.85,2.52,1.35
33,EBIT,6.35,3.03,2.11,-0.39,2,3.24,-5.98,-0.21,-3.69,-4.27
