,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,19413,25063,21073,17755,17755,17979,18518,24246,24741,38622,40542,36323,42653,47142,69522,60689,54196,56777,55433,39635,30077,Upgrade
1,Market Cap Growth,39.40%,39.40%,13.80%,-26.77%,-28.23%,-53.45%,-54.32%,-33.25%,-42.00%,-18.07%,-41.69%,-40.15%,-21.30%,-16.97%,25.42%,53.12%,80.19%,78.81%,112.52%,52.63%,73.68%,Upgrade
2,Enterprise Value,18321,23982,19743,16803,16803,16893,17068,22979,23822,37643,39024,35064,41394,45621,67922,59140,52930,55565,54080,38559,29001,Upgrade
3,Last Close Price,25.07,32.74,27.21,21.91,21.91,22.19,22.85,29.22,29.82,46.68,49.00,42.86,50.32,55.29,81.54,71.26,63.59,66.62,65.17,46.37,35.19,Upgrade
4,PE Ratio,24.76,31.15,29.62,33.84,40.68,40.88,44.20,32.29,27.81,31.99,30.60,29.09,35.64,42.44,65.91,62.30,61.92,72.76,78.55,63.35,52.69,Upgrade
5,Forward PE,17.87,28.22,25.02,24.70,20.46,16.17,15.52,18.58,14.20,20.60,23.39,24.12,31.28,37.05,54.85,54.19,53.74,61.38,65.13,50.63,41.80,Upgrade
6,PS Ratio,7.56,9.52,8.76,8.48,9.24,9.21,9.50,10.24,9.93,13.23,13.33,13.00,15.94,19.50,30.64,28.22,27.78,31.97,33.75,26.15,21.01,Upgrade
7,PB Ratio,5.90,7.61,6.92,5.49,5.63,5.76,5.69,6.40,6.89,10.69,11.86,9.77,12.61,14.76,21.54,19.45,19.13,22.00,23.21,16.79,13.86,Upgrade
8,P/TBV Ratio,7.89,7.89,7.19,5.70,5.85,6.05,5.97,6.67,7.20,11.21,12.48,10.24,13.27,15.59,22.75,20.60,20.28,23.46,24.43,17.68,14.67,Upgrade
9,P/FCF Ratio,22.25,28.72,22.75,20.25,26.52,22.76,30.39,38.49,60.65,-,60.51,-,59.91,85.70,120.88,109.59,90.27,128.73,128.69,94.24,82.90,Upgrade
10,P/OCF Ratio,20.92,20.92,17.14,14.99,19.37,18.95,21.24,24.37,27.99,34.85,33.62,31.79,34.14,41.75,62.63,58.21,56.60,81.52,82.91,61.89,51.55,Upgrade
11,EV/Sales Ratio,6.96,9.11,8.21,8.02,8.74,8.66,8.76,9.71,9.56,12.89,12.83,12.55,15.47,18.87,29.93,27.50,27.13,31.29,32.92,25.44,20.25,Upgrade
12,EV/EBITDA Ratio,17.60,22.59,21.23,24.05,28.25,34.53,37.54,27.67,-,27.08,25.56,24.54,30.33,36.17,56.66,53.41,53.02,62.48,67.62,54.74,46.01,Upgrade
13,EV/EBIT Ratio,19.62,24.81,23.50,27.32,32.56,40.67,44.24,29.93,-,28.15,26.42,25.32,31.27,37.29,58.42,55.13,54.82,64.75,70.17,56.94,47.93,Upgrade
14,EV/FCF Ratio,21.00,27.48,21.31,19.16,25.10,21.39,28.01,36.48,58.40,-,58.24,-,58.14,82.93,118.10,106.79,88.16,125.98,125.55,91.68,79.93,Upgrade
15,Debt / Equity Ratio,0.49,0.49,0.55,0.56,0.53,0.56,0.54,0.43,0.36,0.31,0.27,0.25,0.27,0.28,0.28,0.00,-,-,-,-,-,Upgrade
