,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,181.25,118.22,176.33,147.6,139.1,76.82,158.26,123.12,122.42,85.01,123.23,148.52,102.93,122.9,141.96,152.14,145.98,96.11,113.83,179.39,Upgrade
1,Other Revenue,-38.83,38.83,-,7.68,-36.13,36.13,-,9.53,-27.9,27.9,-,10.19,-3.56,3.56,-,6.01,-26.93,26.93,-,20.14,Upgrade
2,Revenue,142.42,157.05,176.33,155.28,102.97,112.94,158.26,132.66,94.52,112.91,123.23,158.71,99.37,126.45,141.96,158.16,119.05,123.04,113.83,199.53,Upgrade
3,Revenue Growth (YoY),38.31%,39.05%,11.42%,17.05%,8.94%,0.03%,28.43%,-16.42%,-4.88%,-10.71%,-13.20%,0.35%,-16.53%,2.78%,24.71%,-20.73%,-33.43%,-26.91%,-37.95%,-41.32%,Upgrade
4,Cost of Revenue,102.39,105.04,121.65,109.54,68.98,73.23,111.29,107.19,76.4,91.37,79.65,129.15,73.36,99.86,105.95,127.9,81.08,85.7,87.4,234.96,Upgrade
5,Gross Profit,40.03,52.01,54.68,45.74,33.99,39.72,46.97,25.47,18.12,21.54,43.58,29.57,26.02,26.6,36.01,30.26,37.98,37.34,26.43,-35.43,Upgrade
6,"Selling, General & Admin",28.07,36.85,22.65,39.25,23.4,34.3,22.6,35.02,23.17,24.92,21.95,32.22,20.78,22.79,21.67,39.38,23.1,24.4,30.5,84.64,Upgrade
7,Research & Development,3.01,2.94,2.37,2.51,2.63,1.85,2.07,3.06,2.42,2.82,2.67,3.55,3.53,3.56,2.88,4.68,2.56,3.01,3.16,5.6,Upgrade
8,Other Operating Expenses,0.88,1.6,1.81,1.63,0.62,0.75,1.23,1.96,0.57,0.91,1.16,2.3,-0.46,1.11,0.42,2.23,0.8,1.06,-0.18,6.99,Upgrade
