,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,23267,21192,20847,18117,17097,16256,18128,17090,18955,20576,20257,22777,26014,23879,23298,24545,24466,27189,23883,24065,24516,Upgrade
1,Market Cap Growth,30.36%,30.36%,14.99%,6.01%,-9.81%,-21.00%,-10.51%,-24.97%,-27.13%,-13.83%,-13.05%,-7.20%,6.32%,-12.17%,-2.45%,1.99%,-0.20%,-6.26%,-19.36%,-28.88%,-36.80%,Upgrade
2,Last Close Price,3.29,2.89,2.65,2.33,1.92,1.78,2.00,2.09,2.15,2.70,2.65,2.94,3.10,3.73,3.34,3.66,3.38,3.38,3.46,3.76,3.92,Upgrade
3,PE Ratio,4.48,4.67,4.98,4.38,4.24,4.16,5.69,5.47,6.15,-,6.99,7.29,8.14,7.95,8.36,9.43,10.37,-,11.46,11.81,12.36,Upgrade
4,PS Ratio,1.42,1.48,2.05,1.90,1.82,1.77,2.16,2.06,2.21,2.51,2.40,2.55,2.84,2.71,2.71,3.01,3.17,3.58,3.34,3.55,3.66,Upgrade
5,PB Ratio,0.42,0.46,0.43,0.39,0.38,0.37,0.43,0.41,0.44,0.50,0.50,0.50,0.55,0.58,0.59,0.63,0.65,0.74,0.69,0.71,0.71,Upgrade
6,P/FCF Ratio,-,-,15.00,-,-,1.52,-,-,-,-8.39,-,-0.77,-,-,-,1.37,-,0.51,-,-0.96,-,Upgrade
7,P/OCF Ratio,-,-,11.80,-,-,1.46,-,-,-,-10.87,-,-0.79,-,-,-,1.30,-,0.51,-,-0.97,-,Upgrade
8,Debt / Equity Ratio,3.77,3.77,3.77,3.78,3.96,4.16,3.75,3.77,3.80,3.66,3.81,3.90,4.36,4.82,5.00,4.87,4.50,4.23,4.31,4.13,3.71,Upgrade
9,Debt / FCF Ratio,-,-,130.73,-,-,17.07,-,-,-,-61.83,-,-5.96,-,-,-,10.58,-,2.94,-,-5.60,-,Upgrade
10,Return on Equity (ROE),6.47%,7.86%,15.07%,10.98%,5.88%,7.00%,15.31%,10.22%,5.51%,6.36%,13.17%,8.91%,6.32%,7.85%,14.63%,8.45%,5.29%,6.30%,12.71%,7.43%,Upgrade,
11,Return on Assets (ROA),-,0.51%,1.00%,0.73%,0.39%,0.47%,1.04%,0.70%,0.38%,0.45%,0.95%,0.61%,0.41%,0.51%,0.97%,0.57%,0.36%,0.44%,0.95%,0.60%,Upgrade,
12,Earnings Yield,19.50%,21.41%,21.33%,22.86%,23.58%,24.05%,20.58%,21.50%,19.34%,16.94%,16.88%,16.17%,14.55%,15.02%,14.54%,13.04%,12.05%,10.46%,11.21%,10.84%,10.41%,Upgrade
13,FCF Yield,-,6.67%,-57.30%,16.65%,65.96%,108.99%,-86.45%,-3.63%,-11.92%,-313.17%,-129.66%,-78.24%,-145.53%,209.20%,72.81%,187.43%,194.65%,-241.92%,-103.84%,-222.39%,Upgrade,
14,Dividend Yield,5.34%,-,-,-,-,9.90%,-,-,-,6.71%,-,-,-,5.27%,-,-,-,6.32%,-,-,-,Upgrade
15,Payout Ratio,0.00%,-,28.65%,62.77%,0.00%,4.39%,35.71%,65.26%,0.00%,-,88.49%,75.47%,0.00%,0.01%,76.41%,70.36%,0.04%,0.00%,157.66%,66.12%,0.00%,Upgrade
16,Buyback Yield / Dilution,-6.18%,-25.53%,20.22%,-0.01%,0.01%,-229.47%,24.98%,-1.07%,-8.59%,-48.19%,-26.22%,-33.57%,-13.62%,-260.60%,9.69%,-0.30%,0.28%,92.83%,-42.95%,44.64%,-9.41%,Upgrade
17,Total Shareholder Return,-0.83%,-25.53%,20.22%,-0.01%,0.01%,-219.56%,24.98%,-1.07%,-8.59%,-41.48%,-26.22%,-33.57%,-13.62%,-255.33%,9.69%,-0.30%,0.28%,99.15%,-42.95%,44.64%,-9.41%,Upgrade
